iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.12975173371491652,0.15170908751526652,0.021957353800349994,0.021957353800349994
21,0.013198148798160919,0.012191858658296915,-0.001006290139864004,-0.07556484632160873
41,0.005510356706302617,0.004942703770013117,-0.0005676529362895,-0.09097698200898645
61,0.0021868343259226096,0.0016955601856113364,-0.0004912741403112731,-0.10187649726790822
81,0.0007820964409719284,0.00044952099647555926,-0.0003325754444963691,-0.11007579794346246
101,0.0002809397893352223,9.51907023990868e-5,-0.0001857490869361355,-0.11508160959711708
121,0.00012036269957498023,2.1186370312221944e-5,-9.917632926275828e-5,-0.11779030471411352
141,6.142995346812082e-5,5.846751553990998e-6,-5.5583201914129825e-5,-0.1192649586746918
161,3.617164545205959e-5,2.2250466807797178e-6,-3.394659877127987e-5,-0.12013080684055955
181,2.271915149823683e-5,9.661747609485362e-7,-2.1752976737288297e-5,-0.12067454234278076
201,1.5054450650218111e-5,4.335112405888055e-7,-1.4620939409629305e-5,-0.12102676674575176
221,1.068208882405775e-5,2.0108522172345297e-7,-1.0481003602334297e-5,-0.12127251169232714
241,8.174177405989133e-6,1.0555256993773607e-7,-8.068624836051397e-6,-0.12145647811888319
261,6.004927263515171e-6,4.514493477776317e-8,-5.959782328737408e-6,-0.12159394791339599
281,4.691417109408449e-6,2.25947020714523e-8,-4.668822407336997e-6,-0.12169866403964379
301,3.82891036598987e-6,1.3317053393771068e-8,-3.815593312596099e-6,-0.12178215839762745
321,3.057522038235021e-6,6.189809658115329e-9,-3.051332228576906e-6,-0.12185079851506496
341,2.4789756718819356e-6,2.6814588343897478e-9,-2.476294213047546e-6,-0.12190532608863645
361,2.076389887386462e-6,1.6905887650732392e-9,-2.074699298621389e-6,-0.1219504219911562
381,1.768328983710057e-6,1.9307653630962697e-9,-1.7663982183469608e-6,-0.12198880220508802
401,1.4619542073312443e-6,4.164501248691684e-10,-1.461537757206375e-6,-0.12202070776467847
421,1.2512284204317506e-6,3.365661871958122e-10,-1.2508918542445548e-6,-0.1220476434021999
441,1.0914004325501787e-6,7.106223805532506e-10,-1.0906898101696254e-6,-0.12207096299278775
461,9.27578589916738e-7,1.2865972161540067e-10,-9.274499301951226e-7,-0.12209101965044922
481,8.069770050678502e-7,1.0400042845137619e-10,-8.068730046393988e-7,-0.12210825338083763
501,7.128261540443351e-7,2.537545945425207e-10,-7.125723994497925e-7,-0.12212337290212577
521,6.211307202167927e-7,8.201599381330277e-11,-6.210487042229794e-7,-0.12213665429136383
541,5.474000254832095e-7,4.6361067900335514e-11,-5.473536644153091e-7,-0.12214827001176935
561,4.882161698187681e-7,9.892841512534109e-11,-4.881172414036428e-7,-0.12215857557811087
581,4.332961741341214e-7,5.530699671829026e-11,-4.332408671374031e-7,-0.12216775622395279
601,3.8627696191041253e-7,2.552309649017146e-11,-3.8625143881392236e-7,-0.12217590938609679
621,3.475001191080575e-7,4.274607097398543e-11,-3.474573730370835e-7,-0.12218321525517385
641,3.1251692555690363e-7,3.3043057013756864e-11,-3.124838824998899e-7,-0.12218979259917058
661,2.8161638891835183e-7,1.5111708066053852e-11,-2.816012772102858e-7,-0.12219570829474986
681,2.554250855661945e-7,2.002773606345714e-11,-2.5540505783013104e-7,-0.12220105842759318
701,2.3202777811162317e-7,1.8302841915356472e-11,-2.320094752697078e-7,-0.12220591741944668
721,2.1106887632378824e-7,9.022879549233312e-12,-2.11059853444239e-7,-0.12221033248626302
741,1.9290163703383057e-7,9.995106062895969e-12,-1.9289164192776768e-7,-0.12221435884260486
761,1.7668555102515268e-7,9.832387662124891e-12,-1.7667571863749054e-7,-0.12221804389534068
781,1.6206199473090252e-7,5.399280689210802e-12,-1.620565954502133e-7,-0.12222142098668054
