iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.0707936397817302,0.09037413588775595,0.019580496106025747,0.019580496106025747
21,0.011232487757260802,0.010341501098269704,-0.0008909866589910977,-0.025071649738456714
41,0.005114432639411328,0.004136336135710336,-0.0009780965037009919,-0.04241174869328966
61,0.001567736315432157,0.0007821892773863283,-0.0007855470380458288,-0.06182711560581283
81,0.00043500758305137503,0.00016233675127753477,-0.00027267083177384026,-0.07157031330007263
101,0.00016857351669820114,7.726677457480039e-5,-9.130674212340075e-5,-0.07476264745835111
121,7.959437747383471e-5,4.1627189556105255e-5,-3.796718791772946e-5,-0.0759243437393901
141,4.4706818325063875e-5,2.3328132690471408e-5,-2.1378685634592468e-5,-0.07647693738974219
161,2.870944272591263e-5,1.3478822129009175e-5,-1.5230620596903456e-5,-0.07683184585809083
181,2.0131564368069287e-5,7.973671658568998e-6,-1.215789270950029e-5,-0.07710096039496944
201,1.4960730740742761e-5,4.8022768112145395e-6,-1.0158453929528223e-5,-0.07732180829090016
221,1.1500692264736666e-5,2.9314522957221838e-6,-8.569239969014483e-6,-0.07750800207095956
241,9.045601984661601e-6,1.810831330142282e-6,-7.2347706545193195e-6,-0.07766481316272715
261,7.253220892487712e-6,1.1301067437814103e-6,-6.123114148706301e-6,-0.0777975032978355
281,5.9176715468164525e-6,7.122774652676466e-7,-5.205394081548806e-6,-0.07791002820848694
301,4.86736151196109e-6,4.5229755163915603e-7,-4.415063960321934e-6,-0.078005736929024
321,4.045198686037698e-6,2.896595846373619e-7,-3.7555391014003367e-6,-0.07808690476745964
341,3.39654811150908e-6,1.8702822114847387e-7,-3.2095198903606064e-6,-0.07815611273562553
361,2.877381039038923e-6,1.2184371094543816e-7,-2.755537328093485e-6,-0.07821542242701185
381,2.4449043456487824e-6,7.965839878555086e-8,-2.3652459468632314e-6,-0.07826631095954158
401,2.095399059940407e-6,5.251062763651965e-8,-2.0428884323038874e-6,-0.07831013129504087
421,1.8089520703602782e-6,3.4896600824992584e-8,-1.7740554695352857e-6,-0.07834808509155552
441,1.5660242643279555e-6,2.324311431915363e-8,-1.5427811500088018e-6,-0.078381076575086
461,1.3639368297294617e-6,1.5582007386543177e-8,-1.3483548223429184e-6,-0.07840983247814189
481,1.1949858747200496e-6,1.0525328954576683e-8,-1.184460545765473e-6,-0.07843503212917743
501,1.0504623183364627e-6,7.127547768117178e-9,-1.0433347705683455e-6,-0.07845720622609208
521,9.271905261969234e-7,4.844782401437612e-9,-9.223457437954859e-7,-0.0784767693863871
541,8.224111424576557e-7,3.322195150408307e-9,-8.190889473072474e-7,-0.07849410584367734
561,7.319682250818689e-7,2.2875016881196614e-9,-7.296807233937492e-7,-0.07850952916940525
581,6.535638423723779e-7,1.5775313347599343e-9,-6.51986311037618e-7,-0.0785232881427447
601,5.858754673291279e-7,1.0995186801031733e-9,-5.847759486490247e-7,-0.07853560662976404
621,5.268324961612109e-7,7.70690257536865e-10,-5.26061805903674e-7,-0.07854667335746608
641,4.750545788636099e-7,5.399275996473244e-10,-4.745146512639626e-7,-0.07855664200564673
661,4.297652458558828e-7,3.8251730161582175e-10,-4.29382728554267e-7,-0.07856564870720882
681,3.8988060110578124e-7,2.7262878478765166e-10,-3.8960797232099357e-7,-0.07857381072938219
701,3.545785488252745e-7,1.9358467305730513e-10,-3.543849641522172e-7,-0.0785812258788316
721,3.233537476614802e-7,1.387625533018348e-10,-3.2321498510817836e-7,-0.07858798003983908
741,2.9560469412475663e-7,9.999553314123896e-11,-2.955046985916154e-7,-0.07859414810573692
761,2.7083397275922825e-7,7.151980096292089e-11,-2.7076245295826534e-7,-0.07859979373943228
781,2.487138833387127e-7,5.151040568450966e-11,-2.486623729330282e-7,-0.07860497281835298
801,2.2889613322669346e-7,3.7318378033789515e-11,-2.2885881484865966e-7,-0.07860973458708588
821,2.110739785524468e-7,2.6798993674688578e-11,-2.110471795587721e-7,-0.07861412162221383
841,1.9502537534397232e-7,1.935092320943439e-11,-1.9500602442076288e-7,-0.07861817136531488
861,1.8053809264827263e-7,1.4091623412958326e-11,-1.8052400102485966e-7,-0.07862191700305003
881,1.674215193780097e-7,1.0191256609589042e-11,-1.674113281214001e-7,-0.07862538765786573
901,1.5552536614248292e-7,7.415531733556295e-12,-1.5551795061074936e-7,-0.07862860909432909
921,1.4471219854829608e-7,5.462665074312054e-12,-1.4470673588322176e-7,-0.07863160424688091
941,1.3485901161342668e-7,4.0045447922385205e-12,-1.3485500706863444e-7,-0.07863439343300296
961,1.2586584575713402e-7,2.9517210487583277e-12,-1.2586289403608528e-7,-0.07863699476364393
981,1.1764281583794249e-7,2.2092714959089985e-12,-1.1764060656644659e-7,-0.07863942447961218
1001,1.1010776244168833e-7,1.6491789079140037e-12,-1.1010611326278041e-7,-0.07864169709771172
1021,1.031909136498586e-7,1.232937805736313e-12,-1.0318968071205286e-7,-0.07864382562238367
1041,9.683118837903463e-8,9.333926142965868e-13,-9.683025498642033e-8,-0.07864582176326762
1061,9.09738527481326e-8,7.049037397251112e-13,-9.097314784439287e-8,-0.07864769607514385
1081,8.55709376918484e-8,5.323187055836679e-13,-8.557040537314282e-8,-0.07864945809051216
1101,8.057958050637444e-8,4.071672653188587e-13,-8.057917333910911e-8,-0.07865111643983491
1121,7.596109756738013e-8,3.109073933520156e-13,-7.596078665998678e-8,-0.0786526789398787
1141,7.168156466842168e-8,2.36444652229057e-13,-7.168132822376945e-8,-0.07865415268354835
1161,6.771110624186384e-8,1.8196568387221928e-13,-6.771092427617997e-8,-0.07865554413023633
1181,6.402271230844422e-8,1.4101219336758487e-13,-6.402257129625085e-8,-0.07865685917317392
1201,6.059196034239355e-8,1.0968926023870706e-13,-6.059185065313332e-8,-0.0786581031926656
1221,5.7396902558174744e-8,8.661798940080087e-14,-5.739681594018534e-8,-0.07865928110705311
1241,5.4417808253777016e-8,6.890682402660324e-14,-5.441773934695299e-8,-0.0786603974193274
1261,5.163705470865752e-8,5.496607941006947e-14,-5.163699974257811e-8,-0.07866145626024998
1281,4.9038838502162564e-8,4.461841352649342e-14,-4.9038793883749036e-8,-0.07866246142799799
1301,4.660874690273176e-8,3.6940008840771774e-14,-4.660870996272292e-8,-0.0786634164198437
1321,4.4333588862195664e-8,3.092660744396064e-14,-4.4333557935588216e-8,-0.0786643244577041
1341,4.2201376755472275e-8,2.6243272901568714e-14,-4.2201350512199375e-8,-0.07866518851240997
1361,4.020123109793527e-8,2.2520185495330514e-14,-4.0201208577749775e-8,-0.0786660113268771
1381,3.83232759473506e-8,1.9449821125569777e-14,-3.832325649752948e-8,-0.07866679543711994
1401,3.6558568986873876e-8,1.6993682743751575e-14,-3.655855199319113e-8,-0.07866754319155327
1421,3.489897818525003e-8,1.5011884429714963e-14,-3.48989631733656e-8,-0.07866825676857381
1441,3.333696146004965e-8,1.3320131880624417e-14,-3.333694813991777e-8,-0.07866893819046987
1461,3.186551083077014e-8,1.1837276324880851e-14,-3.186549899349381e-8,-0.07866958933414091
1481,3.047826593319726e-8,1.0541488150991374e-14,-3.047825539170911e-8,-0.07867021194301553
1501,2.9169478632057843e-8,9.47147405183563e-15,-2.916946916058379e-8,-0.07867080763993387
1521,2.7933894583921693e-8,8.559474717556229e-15,-2.7933886024446976e-8,-0.0786713779381401
1541,2.6766646498846436e-8,7.793340760827577e-15,-2.6766638705505674e-8,-0.07867192425003834
1561,2.5663165535394103e-8,7.104537220106443e-15,-2.5663158430856885e-8,-0.07867244789390035
1581,2.461919836811388e-8,6.484116224719155e-15,-2.4619191883997655e-8,-0.07867295009982077
1601,2.3630860000282757e-8,5.922949899822143e-15,-2.3630854077332855e-8,-0.07867343201667153
1621,2.2694595945706706e-8,5.4557469007255676e-15,-2.2694590489959807e-8,-0.07867389471922273
1641,2.1807110790044412e-8,5.0489370467998075e-15,-2.1807105741107366e-8,-0.07867433921396708
1661,2.0965333264526692e-8,4.689814096582237e-15,-2.0965328574712594e-8,-0.07867476644387385
1681,2.0166401731547104e-8,4.3699322243642286e-15,-2.016639736161488e-8,-0.07867517729270877
1701,1.9407655919663627e-8,4.077884175000607e-15,-1.9407651841779452e-8,-0.07867557258912573
1721,1.8686631799846653e-8,3.824114869207658e-15,-1.8686627975731782e-8,-0.07867595311065032
1741,1.800104335722994e-8,3.597193588633709e-15,-1.800103976003635e-8,-0.07867631958743772
1761,1.7348761220196272e-8,3.399260345491483e-15,-1.7348757820935926e-8,-0.07867667270559245
1781,1.6727803976015163e-8,3.209972539803246e-15,-1.6727800766042623e-8,-0.07867701311019361
1801,1.6136329635917425e-8,3.0260924030658237e-15,-1.613632660982502e-8,-0.07867734140817846
1821,1.5572621809550073e-8,2.860266734589409e-15,-1.5572618949283337e-8,-0.07867765817098231
1841,1.5035082472287713e-8,2.681233636437458e-15,-1.5035079791054076e-8,-0.07867796393696279
1861,1.4522225388908188e-8,2.5302344707708907e-15,-1.4522222858673717e-8,-0.07867825921370813
1881,1.4032662943183878e-8,2.3909862302565018e-15,-1.4032660552197648e-8,-0.07867854448013974
1901,1.3565095925100885e-8,2.2722916554588723e-15,-1.356509365280923e-8,-0.07867882018836658
1921,1.3118307753214512e-8,2.1678003995037925e-15,-1.3118305585414113e-8,-0.07867908676539001
1941,1.2691158989568669e-8,2.0620095868155344e-15,-1.2691156927559082e-8,-0.07867934461469839
1961,1.2282584033078362e-8,1.9376266425197398e-15,-1.228258209545172e-8,-0.07867959411776965
1981,1.1891589021016252e-8,1.846925703189346e-15,-1.1891587174090548e-8,-0.07867983563552826
2001,1.1517246016433257e-8,1.7483388020940764e-15,-1.1517244268094454e-8,-0.07868006950972702
2021,1.1158684571921835e-8,1.6650322163405223e-15,-1.115868290688962e-8,-0.07868029606417788
2041,1.0815083997043e-8,1.584157304384992e-15,-1.0815082412885695e-8,-0.07868051560581633
2061,1.0485669233990581e-8,1.520049165467394e-15,-1.0485667713941415e-8,-0.07868072842564719
2081,1.0169709802260087e-8,1.4624683062005784e-15,-1.016970833979178e-8,-0.0786809347996422
2101,9.866519795550803e-9,1.395218816689988e-15,-9.866518400331986e-9,-0.07868113498963238
2121,9.575457067683334e-9,1.3214028665833793e-15,-9.575455746280467e-9,-0.07868132924419234
2141,9.295921005827157e-9,1.2540614952071869e-15,-9.295919751765663e-9,-0.07868151779949495
2161,9.027348063657082e-9,1.2055637204695526e-15,-9.027346858093363e-9,-0.07868170088009949
2181,8.769205954980144e-9,1.15086609780222e-15,-8.769204804114047e-9,-0.07868187869963156
2201,8.5209895126542e-9,1.1141996086782323e-15,-8.52098839845459e-9,-0.07868205146136026
2221,8.282219281356313e-9,1.0447365250615459e-15,-8.282218236619788e-9,-0.07868221935872231
2241,8.052441569820008e-9,1.0222405062730562e-15,-8.052440547579501e-9,-0.0786823825758346
2261,7.831228699243771e-9,9.84991163144927e-16,-7.831227714252607e-9,-0.07868254128801318
2281,7.618179009724072e-9,9.34131707110165e-16,-7.618178075592365e-9,-0.07868269566229578
2301,7.412915145054255e-9,8.995111943420195e-16,-7.412914245543061e-9,-0.0786828458579451
2321,7.215081327085687e-9,8.574397191003428e-16,-7.2150804696459684e-9,-0.07868299202690841
2341,7.0243403274991395e-9,8.229022988153447e-16,-7.024339504596841e-9,-0.07868313431421758
2361,6.840370894548203e-9,8.075151751586243e-16,-6.8403700870330274e-9,-0.07868327285833013
2381,6.66286693448522e-9,7.725507468766508e-16,-6.662866161934473e-9,-0.07868340779143805
2401,6.491537832317315e-9,7.487031226038639e-16,-6.491537083614192e-9,-0.07868353923977373
2421,6.326108398177903e-9,7.144840669726155e-16,-6.326107683693836e-9,-0.07868366732391929
2441,6.166318713745012e-9,6.914294641171587e-16,-6.166318022315548e-9,-0.07868379215911356
2461,6.0119235526113934e-9,6.713656801772186e-16,-6.011922881245713e-9,-0.07868391385555303
2481,5.862691153363411e-9,6.543555040819437e-16,-5.862690499007907e-9,-0.07868403251867383
2501,5.718401468714332e-9,6.239361671329077e-16,-5.718400844778165e-9,-0.07868414824940233
2521,5.578845104488959e-9,6.079667091733683e-16,-5.57884449652225e-9,-0.07868426114437722
2541,5.443822483662591e-9,5.864472342333997e-16,-5.443821897215357e-9,-0.07868437129615326
2561,5.313143652975207e-9,5.616206642771731e-16,-5.313143091354543e-9,-0.07868447879339499
2581,5.186628253457521e-9,5.533217202744401e-16,-5.186627700135801e-9,-0.07868458372106849
2601,5.064105209387971e-9,5.379756296613123e-16,-5.064104671412341e-9,-0.07868468616063083
2621,4.945412305680166e-9,5.1437196161656725e-16,-4.945411791308205e-9,-0.0786847861902117
2641,4.8303957128073884e-9,5.018796062413201e-16,-4.8303952109277825e-9,-0.07868488388478508
2661,4.718909414729064e-9,4.760544162172218e-16,-4.718908938674648e-9,-0.0786849793163318
2681,4.610814537816585e-9,4.686235115217436e-16,-4.6108140691930736e-9,-0.0786850725539882
2701,4.505978703785912e-9,4.644774371535111e-16,-4.505978239308475e-9,-0.07868516366418188
2721,4.404275873476338e-9,4.372809832612194e-16,-4.404275436195355e-9,-0.07868525271076003
2741,4.305586176804362e-9,4.367919948141418e-16,-4.3055857400123675e-9,-0.0786853397551141
2761,4.209795605879578e-9,4.123210803950706e-16,-4.2097951935584975e-9,-0.07868542485630013
2781,4.1167957493484265e-9,4.026860769758185e-16,-4.116795346662349e-9,-0.07868550807115328
2801,4.026483399015257e-9,3.8556583672916386e-16,-4.026483013449421e-9,-0.07868558945439573
2821,3.938760212720695e-9,3.6644178805847725e-16,-3.938759846278907e-9,-0.07868566905873732
2841,3.8535324990523356e-9,3.706498269112722e-16,-3.8535321284025085e-9,-0.07868574693497009
2861,3.770710804919119e-9,3.6710194338321e-16,-3.770710437817175e-9,-0.0786858231320572
2881,3.690209736850961e-9,3.4448997973804425e-16,-3.6902093923609813e-9,-0.07868589769721594
2901,3.611947799205293e-9,3.383005213581535e-16,-3.6119474609047718e-9,-0.07868597067599672
2921,3.5358472738265545e-9,3.3587111680659685e-16,-3.5358469379554378e-9,-0.07868604211235986
2941,3.461834000858911e-9,3.212572139193071e-16,-3.4618336796016973e-9,-0.07868611204874917
2961,3.3898371352543246e-9,3.108123792136122e-16,-3.3898368244419453e-9,-0.07868618052616068
2981,3.3197888954061324e-9,2.9905385227966547e-16,-3.31978859635228e-9,-0.07868624758420606
3001,3.251624300092773e-9,2.9345446082367285e-16,-3.251624006638312e-9,-0.07868631326117094
3021,3.1852810540638522e-9,2.829692937111236e-16,-3.1852807710945584e-9,-0.0786863775940697
3041,3.1206993998405374e-9,2.7262616721285937e-16,-3.1206991272143703e-9,-0.07868644061869763
3061,3.0578220580636216e-9,2.605305788294326e-16,-3.057821797533043e-9,-0.07868650236968117
3081,2.9965940969420605e-9,2.6185585855016747e-16,-2.996593835086202e-9,-0.0786865628805258
3101,2.9369628680888136e-9,2.399437682125053e-16,-2.9369626281450455e-9,-0.07868662218366279
3121,2.8788779641473056e-9,2.4221874736158922e-16,-2.8788777219285584e-9,-0.07868668031049388
3141,2.8222909597481557e-9,2.261369730299383e-16,-2.8222907336111826e-9,-0.07868673729143387
3161,2.7671553177418466e-9,2.1882215532824902e-16,-2.7671550989196912e-9,-0.07868679315594924
3181,2.713426170000047e-9,2.137346705323513e-16,-2.7134259562653763e-9,-0.0786868479325934
3201,2.6610602246083043e-9,2.047972156453783e-16,-2.6610600198110885e-9,-0.07868690164903902
3221,2.610015687746634e-9,1.9594816169258885e-16,-2.6100154917984722e-9,-0.07868695433210893
3241,2.5602522953874304e-9,2.0131146870795908e-16,-2.5602520940759616e-9,-0.07868700600780588
3261,2.5117311817581764e-9,1.9484159134632464e-16,-2.511730986916585e-9,-0.0786870567013423
3281,2.464414942078617e-9,1.9313022250796565e-16,-2.4644147489483946e-9,-0.07868710643716871
3301,2.4182675335471723e-9,1.7115590742444426e-16,-2.418267362391265e-9,-0.07868715523900217
3321,2.37325431299471e-9,1.6143878120050165e-16,-2.3732541515559287e-9,-0.0786872031298533
3341,2.3293418101414935e-9,1.5965783582165017e-16,-2.3293416504836577e-9,-0.0786872501320523
3361,2.2864977529344294e-9,1.6156789782019525e-16,-2.2864975913665315e-9,-0.07868729626727275
3381,2.2446908541103518e-9,1.5730609438298616e-16,-2.2446906968042574e-9,-0.07868734155655326
3401,2.2038908098984144e-9,1.4047257282623158e-16,-2.2038906694258417e-9,-0.07868738602031745
3421,2.1640683001330514e-9,1.3517328166616016e-16,-2.1640681649597696e-9,-0.07868742967839319
3441,2.1251949237274328e-9,1.4112582363923293e-16,-2.125194782601609e-9,-0.0786874725500312
3461,2.0872431827592115e-9,1.339176428312364e-16,-2.0872430488415688e-9,-0.07868751465392372
3481,2.0501865075515076e-9,1.3460758131979893e-16,-2.0501863729439264e-9,-0.07868755600822305
3501,2.0139992452546634e-9,1.286421952275247e-16,-2.013999116612468e-9,-0.07868759663055973
3521,1.9786565888325423e-9,1.2085443273215922e-16,-1.9786564679781097e-9,-0.07868763653806024
3541,1.9441346339515627e-9,1.1972496881302377e-16,-1.944134514226594e-9,-0.07868767574736425
3561,1.9104102021041157e-9,1.1750757428940443e-16,-1.9104100845965415e-9,-0.07868771427464102
3581,1.8774608604257883e-9,1.1628904639910456e-16,-1.877460744136742e-9,-0.07868775213560432
3601,1.8452648618022905e-9,1.1262712694377067e-16,-1.8452647491751636e-9,-0.07868778934552655
3621,1.8138010861930964e-9,1.0495270210380629e-16,-1.8138009812403942e-9,-0.0786878259192518
3641,1.7830490825971982e-9,1.0483722613929874e-16,-1.7830489777599721e-9,-0.0786878618712087
3661,1.7529889684432855e-9,1.0028545647767941e-16,-1.752988868157829e-9,-0.07868789721542296
3681,1.7236015801597872e-9,1.035683020929657e-16,-1.7236014765914851e-9,-0.07868793196553006
3701,1.6948682896483206e-9,9.49108755403439e-17,-1.694868194737445e-9,-0.07868796613478776
3721,1.6667710971570466e-9,8.70499997929768e-17,-1.6667710101070469e-9,-0.07868799973608817
3741,1.6392926262113062e-9,1.001009187311057e-16,-1.6392925261103874e-9,-0.07868803278196994
3761,1.6124160653771276e-9,8.416336111603677e-17,-1.6124159812137666e-9,-0.07868806528462984
3781,1.5861251073512214e-9,8.364518105692756e-17,-1.5861250237060404e-9,-0.07868809725593391
3801,1.5604039761017725e-9,8.600621853172632e-17,-1.560403890095554e-9,-0.07868812870742799
3821,1.535237395480324e-9,7.131986993756383e-17,-1.535237324160454e-9,-0.07868815965034741
3841,1.5106105003916994e-9,8.173618323263499e-17,-1.5106104186555162e-9,-0.07868819009562618
3861,1.4865088731645825e-9,7.650734966401678e-17,-1.4865087966572328e-9,-0.07868822005390594
3881,1.4629185150336324e-9,7.229883946990878e-17,-1.462918442734793e-9,-0.07868824953554449
3901,1.4398259079590182e-9,7.992053289168455e-17,-1.4398258280384853e-9,-0.07868827855062457
3921,1.4172178856943275e-9,7.338182083109834e-17,-1.4172178123125066e-9,-0.07868830710896213
3941,1.3950817275832218e-9,6.514558745154041e-17,-1.3950816624376343e-9,-0.07868833522011472
3961,1.3734051172355836e-9,6.96110947642779e-17,-1.3734050476244889e-9,-0.07868836289338957
