iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.11948648952479733,0.1611291911367758,0.04164270161197846,0.04164270161197846
21,0.008520409207355304,0.00763574356840733,-0.0008846656389479741,-0.03625591727797227
41,0.002981905127621683,0.002562612637683645,-0.000419292489938038,-0.04790955354615829
61,0.0012503782569613779,0.0010235419718438799,-0.00022683628511749798,-0.05401326352835349
81,0.0006349546733516794,0.0004989411409226365,-0.00013601353242904284,-0.05751339896983322
101,0.0003492427112220636,0.00026218378646776643,-8.705892475429716e-5,-0.059657938468587135
121,0.0002034985468119683,0.0001453270761817213,-5.8171470630246996e-5,-0.06106305543171591
141,0.00012688559679396996,8.581675533687568e-5,-4.106884145709428e-5,-0.0620403814098222
161,8.394202556851106e-5,5.365923279619691e-5,-3.028279277231415e-5,-0.06275082456911621
181,5.830284110459003e-5,3.53283044776676e-5,-2.297453662692243e-5,-0.06328392844062103
201,4.1999722328546276e-5,2.4165083291352893e-5,-1.7834639037193383e-5,-0.0636936077951489
221,3.104663113224846e-5,1.6936115995813373e-5,-1.4110515136435087e-5,-0.06401425904353776
241,2.343066856800673e-5,1.2114226028405944e-5,-1.1316442539600786e-5,-0.06426889345196472
261,1.7992599871499143e-5,8.818003148797056e-6,-9.174596722702088e-6,-0.06447358723931552
281,1.4029096524295146e-5,6.518592208153477e-6,-7.510504316141669e-6,-0.06463992546096543
301,1.1085090584862888e-5,4.880436904101433e-6,-6.204653680761455e-6,-0.06477643055529676
321,8.861863681967218e-6,3.6938068476162386e-6,-5.1680568343509796e-6,-0.06488947167917973
341,7.2272028894480565e-6,2.8254072637300554e-6,-4.401795625718001e-6,-0.0649840782623899
361,7.076078859606505e-6,2.2367638601210725e-6,-4.839314999485432e-6,-0.06507838213674821
381,5.49313962576702e-6,1.740693748493532e-6,-3.7524458772734876e-6,-0.06516598331089711
401,4.122177120995295e-6,1.3491036784639838e-6,-2.7730734425313113e-6,-0.0652289319745537
421,3.381977492953011e-6,1.0692168656308883e-6,-2.3127606273221225e-6,-0.065278786032633
441,2.86387316051727e-6,8.545559446765767e-7,-2.0093172158406936e-6,-0.06532171841913866
461,2.4414683036647813e-6,6.855150365168994e-7,-1.755953267147882e-6,-0.06535912673116724
481,2.094068070359903e-6,5.512435380210981e-7,-1.542824532338805e-6,-0.06539190782407911
501,1.806413151887742e-6,4.440338288118024e-7,-1.3623793230759394e-6,-0.06542078694533036
