iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.1459504360737701,0.16024464402483513,0.014294207951065036,0.014294207951065036
21,0.006694976899439152,0.005837063331932157,-0.0008579135675069946,-0.07758663821513531
41,0.0023677539226559827,0.002000700485636839,-0.0003670534370191435,-0.08775194216818308
61,0.0009815671612611694,0.000784572157868374,-0.00019699500339279542,-0.09310402857647673
81,0.000469642239314407,0.00034484456450099794,-0.00012479767481340904,-0.09635727286683964
101,0.00026158043131664193,0.0001778952956391279,-8.368513567751405e-5,-0.09844985515310092
121,0.00016287991200505665,0.00010405538522370202,-5.8824526781354626e-5,-0.09987420597912434
141,0.00010898055762667781,6.589109508245296e-5,-4.308946254422485e-5,-0.10088727689656173
161,7.598460869622618e-5,4.373727657179416e-5,-3.224733212443202e-5,-0.1016315869856012
181,5.431922928251172e-5,2.9741090277581643e-5,-2.4578139004930075e-5,-0.10219217878493123
201,3.9573488905957286e-5,2.0515055157363512e-5,-1.9058433748593774e-5,-0.10262282048867633
221,2.932168975672427e-5,1.4314399350858005e-5,-1.5007290405866266e-5,-0.10295918321579345
241,2.210366561691347e-5,1.012495376110306e-5,-1.197871185581041e-5,-0.10322577008874122
261,1.6945877139645528e-5,7.263552098315971e-6,-9.682325041329557e-6,-0.10343985411869774
281,1.3189032778865195e-5,5.2716641127294064e-6,-7.917368666135789e-6,-0.10361382885343465
301,1.0437780430271037e-5,3.860781111749733e-6,-6.576999318521304e-6,-0.1037573195363608
321,8.334805668614378e-6,2.8465717960626624e-6,-5.488233872551716e-6,-0.10387686207859097
341,6.779735340860727e-6,2.11424325285738e-6,-4.665492088003347e-6,-0.10397736579640583
361,6.317372797783493e-6,1.626336618856442e-6,-4.691036178927051e-6,-0.1040698431537191
381,4.831209924800209e-6,1.2052186907852997e-6,-3.6259912340149097e-6,-0.10414974178971148
401,4.085767373762843e-6,9.247066157400873e-7,-3.161060758022756e-6,-0.10421662238969877
421,3.1759348426921232e-6,6.881977923839907e-7,-2.4877370503081326e-6,-0.10427225837633836
441,2.6415998174295214e-6,5.243740574598798e-7,-2.1172257599696416e-6,-0.10431790703959326
461,2.248763161815075e-6,4.0235149427507476e-7,-1.8464116675400001e-6,-0.10435732771859638
481,1.9290857355814495e-6,3.0992858191977657e-7,-1.619157153661673e-6,-0.10439181003826359
501,1.6659188156600838e-6,2.396976636551912e-7,-1.4262211520048925e-6,-0.10442211753129627
521,1.4480631271618482e-6,1.8612959270980105e-7,-1.2619335344520471e-6,-0.10444887382785906
541,1.2896463723587678e-6,1.4593515927638308e-7,-1.1437112130823846e-6,-0.10447278496951512
561,1.1237421886707856e-6,1.1361420144655805e-7,-1.0101279872242275e-6,-0.1044941522788355
581,9.937494137564427e-7,8.926148675935883e-8,-9.044879269970838e-7,-0.10451342440312336
601,8.997049469275142e-7,7.113389956118091e-8,-8.285710473663333e-7,-0.10453076379715974
621,8.6112198333756e-7,5.7837964274453663e-8,-8.032840190631063e-7,-0.10454651644505492
641,9.342603925651069e-7,5.0033636461239086e-8,-8.842267561038678e-7,-0.10456301892081334
661,7.47099287673798e-7,3.8225407209507016e-8,-7.08873880464291e-7,-0.10457998323198567
681,6.271021424624446e-7,2.9669386025253956e-8,-5.974327564371906e-7,-0.10459238541555257
701,5.85262704200461e-7,2.3694727353700452e-8,-5.615679768467606e-7,-0.1046036453399209
721,5.33277274555537e-7,1.9676653335295262e-8,-5.136006212202418e-7,-0.10461476965861778
741,4.3427974681596465e-7,1.4247954067272658e-8,-4.2003179274869197e-7,-0.10462389282281652
761,3.92381897504007e-7,1.1452276682767508e-8,-3.8092962082123953e-7,-0.10463190384102318
781,3.6482418474477573e-7,9.313324030609858e-9,-3.5551086071416586e-7,-0.1046391684641708
801,3.288086308548114e-7,7.380490656103073e-9,-3.2142814019870833e-7,-0.10464596285853253
821,3.1477400586412705e-7,6.4232864812021785e-9,-3.083507193829249e-7,-0.10465223757257197
841,2.827053321795757e-7,4.805943775919811e-9,-2.778993884036559e-7,-0.10465803411950907
861,3.046768044351582e-7,4.610835302153673e-9,-3.000659691330045e-7,-0.10466388633105132
881,3.7833554444780384e-7,6.492075048740327e-9,-3.718434693990635e-7,-0.10467057881196963
901,2.6658218901485e-7,3.519483724571763e-9,-2.6306270529027824e-7,-0.10467692291827276
921,2.080186135589775e-7,2.07126400301584e-9,-2.0594734955596168e-7,-0.104681453588503
941,2.0654903900185525e-7,1.8356352098857951e-9,-2.0471340379196945e-7,-0.10468551332209844
961,2.3142626195678554e-7,2.3172719360611253e-9,-2.2910899002072442e-7,-0.10468995039822662
981,1.7945145999209163e-7,1.252655935003924e-9,-1.7819880405708771e-7,-0.10469409394820256
1001,1.5814891082449042e-7,9.115834756863648e-10,-1.5723732734880405e-7,-0.10469737230758006
1021,1.5306302634715573e-7,8.595281715229362e-10,-1.522034981756328e-7,-0.10470049940961897
1041,1.434951704301262e-7,6.251821459229261e-10,-1.4286998828420326e-7,-0.10470339890890544
1061,1.5598608788535227e-7,7.954312897484236e-10,-1.5519065659560384e-7,-0.10470641487389082
1081,1.9578962941824175e-7,1.54044744329686e-9,-1.9424918197494488e-7,-0.10470987313608135
1101,1.5375513648979294e-7,7.826908206472918e-10,-1.5297244566914565e-7,-0.10471342717247913
1121,1.1726348702003887e-7,3.4190204762796215e-10,-1.169215849724109e-7,-0.10471606416007254
1141,1.0732186122428462e-7,2.7117021423922874e-10,-1.0705069101004539e-7,-0.10471826784586778
1161,1.1048602937434818e-7,3.510594584513777e-10,-1.1013496991589681e-7,-0.10472039320464435
1181,1.12033611085489e-7,5.812262110694211e-10,-1.1145238487441957e-7,-0.10472264868445057
1201,9.07465899356614e-8,1.491142808965862e-10,-9.059747565476481e-8,-0.10472465206382933
1221,8.923985987184139e-8,1.4465587643732382e-10,-8.909520399540407e-8,-0.10472640402613433
1241,9.89334604050959e-8,2.426273317908934e-10,-9.8690833073305e-8,-0.10472827582977759
1261,1.1992677815636099e-7,6.545692977393465e-10,-1.1927220885862165e-7,-0.10473046708419721
1281,9.328547924966247e-8,2.586678672469476e-10,-9.302681138241552e-8,-0.10473261957363254
1301,7.36957173633657e-8,1.020667370585329e-10,-7.359365062630718e-8,-0.1047342440625198
1321,6.577025174090633e-8,4.346596704250184e-11,-6.572678577386384e-8,-0.10473561956326785
1341,6.699477351487833e-8,6.712669693751452e-11,-6.692764681794082e-8,-0.10473692219839699
1361,7.183590755810538e-8,1.863545952053138e-10,-7.164955296290007e-8,-0.10473832797734405
1381,6.375269485784853e-8,6.370064802575553e-11,-6.368899420982278e-8,-0.10473966920529416
1401,6.57289745565313e-8,1.0779573429430144e-10,-6.5621178822237e-8,-0.104740949453698
1421,7.501518080381613e-8,2.484328336981009e-10,-7.476674797011802e-8,-0.1047423502605632
1441,6.625590712474351e-8,1.6159966960831074e-10,-6.609430745513519e-8,-0.10474378797065408
1461,5.272502169172174e-8,5.42483910939701e-11,-5.267077330062777e-8,-0.104744955443841
1481,4.692454290118932e-8,1.1812051868635112e-11,-4.691273084932068e-8,-0.1047459349230917
1501,4.6102169368804765e-8,2.5232822117599118e-11,-4.607693654668716e-8,-0.10474686379571208
1521,4.832115709346602e-8,7.53415404456982e-11,-4.8245815553020325e-8,-0.10474780684323862
1541,4.9344824792454683e-8,1.029532675576828e-10,-4.9241871524897e-8,-0.10474879860985806
1561,4.901919834311324e-8,7.634280339989071e-11,-4.8942855539713354e-8,-0.10474976661878319
1581,5.12661267903401e-8,1.4449880606998042e-10,-5.1121627984270115e-8,-0.10475078411006179
1601,4.3066557310227014e-8,5.5421175893197924e-11,-4.301113613433382e-8,-0.10475172979770621
1621,3.656242376140312e-8,1.1160299564760618e-11,-3.655126346183836e-8,-0.10475251127713153
1641,3.458268508642374e-8,1.1329577984917667e-11,-3.457135550843882e-8,-0.10475321827413453
1661,3.445470620252535e-8,9.593595857057973e-12,-3.4445112606668295e-8,-0.10475390292469573
1681,3.791726636873635e-8,5.850592214487819e-11,-3.7858760446591476e-8,-0.10475462702897591
1701,3.8503195219139093e-8,5.561295869959376e-11,-3.84475822604395e-8,-0.10475539178148112
1721,3.877852914309427e-8,8.054263439101824e-11,-3.8697986508703254e-8,-0.10475616466359389
1741,3.3902063589716837e-8,3.907532474729867e-11,-3.386298826496954e-8,-0.10475689313432586
1761,2.900918139920568e-8,1.1092393874697894e-11,-2.8998089005330982e-8,-0.10475751203983062
1781,2.708541926715526e-8,6.142498144145188e-12,-2.7079276769011114e-8,-0.10475806950438853
1801,2.6655268547460405e-8,4.885743905657839e-12,-2.6650382803554746e-8,-0.10475860371431328
1821,2.8358918266634073e-8,3.0056267496203995e-11,-2.832886199913787e-8,-0.10475915402158748
1841,2.9569331060646928e-8,3.926304965779443e-11,-2.9530068010989133e-8,-0.10475973565818805
1861,2.908085926223001e-8,4.6002650651773876e-11,-2.9034856611578238e-8,-0.10476032635709596
1881,2.5919660883267234e-8,2.186451784716457e-11,-2.5897796365420068e-8,-0.10476087626113756
1901,2.2973349859618482e-8,7.369562405908206e-12,-2.2965980297212574e-8,-0.10476135931615471
1921,2.1612924998179292e-8,3.5729688182023913e-12,-2.160935202936109e-8,-0.10476180241165994
1941,2.1445219384830548e-8,4.891851133362426e-12,-2.1440327533697186e-8,-0.1047622305173725
1961,2.2421277418287886e-8,1.8485383936137547e-11,-2.2402792034351747e-8,-0.10476266934184136
1981,2.332883899334726e-8,2.7378299975624132e-11,-2.3301460693371634e-8,-0.10476312974949926
2001,2.2243500033113866e-8,2.5251122394564915e-11,-2.22182489107193e-8,-0.10476358876270732
2021,1.9957985607829408e-8,1.0511217684679353e-11,-1.9947474390144728e-8,-0.10476401007454131
2041,1.8332265933565486e-8,4.204800062317236e-12,-1.832806113350317e-8,-0.10476439008610419
2061,1.7589928660816623e-8,2.5123505232758557e-12,-1.7587416310293345e-8,-0.1047647475397125
2081,1.7674266208333192e-8,5.938711380635597e-12,-1.7668327496952557e-8,-0.10476509855185627
2101,1.8333004770291604e-8,1.3644727534668726e-11,-1.8319360042756935e-8,-0.10476545793181868
2121,1.839254316918461e-8,1.8724483183963518e-11,-1.8373818686000646e-8,-0.10476582772447347
2141,1.7086609241341773e-8,1.1858416496922536e-11,-1.7074750824844852e-8,-0.10476618295119042
2161,1.55196453657851e-8,4.743598051300555e-12,-1.5514901767733797e-8,-0.10476650726770473
2181,1.4677334528854128e-8,2.259067039522617e-12,-1.4675075461814605e-8,-0.10476680773694132
2201,1.4368600282072062e-8,2.4359038998169414e-12,-1.4366164378172246e-8,-0.10476709719899863
2221,1.4542144920324286e-8,6.168166134728326e-12,-1.4535976754189558e-8,-0.10476738573307018
2241,1.490145091453684e-8,1.0694359267210225e-11,-1.489075655526963e-8,-0.10476768061888451
2261,1.4389103923992795e-8,1.06043947605088e-11,-1.4378499529232285e-8,-0.10476797441847226
