iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.12670707692804126,0.17397359286822622,0.04726651594018497,0.04726651594018497
21,0.010522064475936392,0.009783944710838021,-0.0007381197650983707,-0.030271181209768003
41,0.0037358673627923646,0.003306018402295792,-0.0004298489604965725,-0.04353646500984257
61,0.0014193200183204133,0.0010042373720425292,-0.00041508264627788407,-0.052574793888025634
81,0.0005321363986513059,0.00023163877457593396,-0.00030049762407537194,-0.05968171664428643
101,0.00022860732658099543,4.501197565396493e-5,-0.00018359535092703048,-0.06439758216397153
121,0.00011649575302711153,8.997882378988726e-6,-0.00010749787064812282,-0.06720056867065274
141,6.77922869736361e-5,2.0960748829682902e-6,-6.569621209066781e-5,-0.0688650829098593
161,4.4515531360014375e-5,6.746463980553686e-7,-4.3840884961959006e-5,-0.06993575002535488
181,2.8020789981871347e-5,1.6227092372237278e-7,-2.7858519058148974e-5,-0.07063460960853253
201,1.9233790548695707e-5,4.117987088762644e-8,-1.919261067780808e-5,-0.07109277180059499
221,1.3979942162500696e-5,1.2107808019826864e-8,-1.396783435448087e-5,-0.07141688117403638
241,1.1517572593747028e-5,4.802103849093788e-8,-1.146955155525609e-5,-0.07167052482990321
261,8.025963763352172e-6,4.397141154961555e-9,-8.02156662219721e-6,-0.07186246775830216
281,6.156075791176999e-6,7.450915445215247e-10,-6.155330699632477e-6,-0.07200152598274491
301,5.186850096949447e-6,7.200166617409544e-9,-5.179649930332038e-6,-0.07211234968120739
321,4.292583557429326e-6,1.0317662007004615e-8,-4.2822658954223214e-6,-0.07220853358625684
341,3.245848907590423e-6,3.379059620709322e-10,-3.245511001628352e-6,-0.0722819563136388
361,2.719795191203993e-6,6.87770671600425e-10,-2.7191074205323926e-6,-0.07234085749147559
381,2.4470413487496543e-6,5.6811981911038735e-9,-2.4413601505585506e-6,-0.07239258789005668
401,1.9217886483284365e-6,6.835352590904199e-10,-1.921105113069346e-6,-0.07243580442572194
421,1.6201689495302963e-6,2.724283095716847e-10,-1.6198965212207246e-6,-0.07247078376251179
441,1.4620142882897133e-6,2.099345818712992e-9,-1.4599149424710003e-6,-0.07250139921063228
461,1.2207137783376644e-6,7.466804577539247e-10,-1.2199670978799105e-6,-0.0725282017119744
481,1.0389468050986444e-6,1.7900209234602862e-10,-1.0387678030062984e-6,-0.07255052503902171
501,9.335296278165706e-7,7.553909170569869e-10,-9.327742368995136e-7,-0.07257010067797637
521,8.122145571134492e-7,5.258299116404886e-10,-8.116887272018086e-7,-0.0725875601134644
541,7.021272463635032e-7,1.3001903474791704e-10,-7.019972273287553e-7,-0.0726025595387497
561,6.310823948730717e-7,3.0152077957469017e-10,-6.30780874093497e-7,-0.072615803395677
581,5.622497668895987e-7,3.0409057345594394e-10,-5.619456763161427e-7,-0.07262772298661989
601,4.950035787484219e-7,9.360655040720717e-11,-4.949099721980147e-7,-0.07263822405572022
621,4.468105122033986e-7,1.3590198918354907e-10,-4.4667461021421507e-7,-0.07264759037469277
641,4.0368433134998714e-7,1.6165388890500908e-10,-4.0352267746108215e-7,-0.0726560768932049
661,3.613345660971378e-7,6.36167316267046e-11,-3.612709493655111e-7,-0.07266369012339446
681,3.2819637864990025e-7,6.709842763333974e-11,-3.281292802222669e-7,-0.07267055396549714
701,2.993290020084925e-7,8.30336951952955e-11,-2.9924596831329723e-7,-0.07267681269861011
721,2.715685178125964e-7,4.0803302258478384e-11,-2.7152771451033795e-7,-0.07268250067298364
741,2.483956738594717e-7,3.527770150286016e-11,-2.4836039615796883e-7,-0.0726876804876773
761,2.2821690927836176e-7,4.230956622177392e-11,-2.2817459971213998e-7,-0.07269243363338652
781,2.09231512053675e-7,2.485800717410082e-11,-2.092066540465009e-7,-0.07269679489402175
801,1.9270424747734176e-7,1.9304943255298767e-11,-1.9268494253408647e-7,-0.0727008013077531
821,1.781601649104012e-7,2.1691256090624415e-11,-1.7813847365431056e-7,-0.07270450019240543
841,1.646810662897423e-7,1.458773022941423e-11,-1.646664785595129e-7,-0.0727079195854348
861,1.5264360588165748e-7,1.0786393860659767e-11,-1.5263281948779682e-7,-0.07271108402727541
881,1.4191185609185438e-7,1.1269474981762347e-11,-1.4190058661687263e-7,-0.0727140223446987
901,1.3203442199034046e-7,8.34301974856886e-12,-1.320260789705919e-7,-0.072716755314503
921,1.2308069563599868e-7,6.090479572088896e-12,-1.2307460515642658e-7,-0.072719300243783
941,1.1499990717753513e-7,5.93392714568366e-12,-1.1499397325038945e-7,-0.07272167565772107
961,1.0757390039210695e-7,4.684878968317206e-12,-1.0756921551313862e-7,-0.07272389656537505
981,1.0077999230046097e-7,3.4491190930105315e-12,-1.0077654318136796e-7,-0.07272597555820569
1001,9.45849292706593e-8,3.1708745765799574e-12,-9.458175839608272e-8,-0.07272792514715745
1021,8.887974575816001e-8,2.5973265846643896e-12,-8.887714843157535e-8,-0.07272975612235737
1041,8.36280993042169e-8,1.9487031828606164e-12,-8.362615060103404e-8,-0.07273147778229576
1061,7.880107916480593e-8,1.7172887105162041e-12,-7.879936187609542e-8,-0.07273309896934593
1081,7.433846742242465e-8,1.4306727525217065e-12,-7.433703674967213e-8,-0.07273462753078366
1101,7.021007706633228e-8,1.0962463268059712e-12,-7.020898082000547e-8,-0.0727360703849778
1121,6.639152363018516e-8,9.40578708133242e-13,-6.639058305147702e-8,-0.07273743398674112
1141,6.284566523325204e-8,7.894402751813165e-13,-6.284487579297685e-8,-0.07273872413990623
1161,5.954973090851399e-8,6.146405478992653e-13,-5.954911626796609e-8,-0.07273994602824291
1181,5.6485621754102066e-8,5.191653546680573e-13,-5.64851025887474e-8,-0.07274110447306806
1201,5.3628754678427463e-8,4.3940064701021207e-13,-5.362831527778045e-8,-0.07274220385301661
1221,5.096095607627657e-8,3.4596947729627457e-13,-5.096061010679927e-8,-0.07274324810372171
1241,4.846958752262403e-8,2.885433653093866e-13,-4.846929897925872e-8,-0.07274424087677743
1261,4.6138464018508505e-8,2.462840138595138e-13,-4.613821773449465e-8,-0.07274518553338705
1281,4.395320625877961e-8,1.9812640803727455e-13,-4.3953008132371575e-8,-0.07274608511991264
1301,4.190342841398485e-8,1.628970380675195e-13,-4.1903265516946785e-8,-0.07274694244072578
1321,3.9978862558774817e-8,1.388264592317362e-13,-3.997872373231559e-8,-0.07274776009913218
1341,3.816919691175404e-8,1.1511305669333723e-13,-3.816908179869735e-8,-0.07274854048925804
1361,3.6465449280672616e-8,9.475304131066017e-14,-3.6465354527631305e-8,-0.07274928581236853
1381,3.486013927551685e-8,7.899775302837751e-14,-3.4860060277763824e-8,-0.07274999810581105
1401,3.334654433256012e-8,6.639201336320043e-14,-3.334647794054676e-8,-0.0727506792676479
1421,3.19177558614603e-8,5.6345883217814345e-14,-3.1917699515577085e-8,-0.07275133105972592
1441,3.0567421402733624e-8,4.6886205039944866e-14,-3.0567374516528584e-8,-0.07275195510935861
1461,2.9290592778724842e-8,3.879361004208738e-14,-2.92905539851148e-8,-0.07275255293177582
1481,2.8082535387182772e-8,3.3492894658863343e-14,-2.8082501894288112e-8,-0.07275312594824282
1501,2.6938211667218937e-8,2.8910776941599074e-14,-2.6938182756441997e-8,-0.07275367548088058
1521,2.5853293763775158e-8,2.4160668889677317e-14,-2.5853269603106268e-8,-0.07275420275728293
1541,2.4824204869171917e-8,2.04671419104691e-14,-2.4824184402030007e-8,-0.07275470892732705
1561,2.3847463956858714e-8,1.784334578953285e-14,-2.3847446113512925e-8,-0.07275519507114185
1581,2.2919673222099845e-8,1.5623226717566295e-14,-2.2919657598873128e-8,-0.07275566219958488
1601,2.2037696941872494e-8,1.3666917372363711e-14,-2.2037683274955124e-8,-0.07275611125830614
1621,2.1198727487201412e-8,1.1663668165233657e-14,-2.1198715823533248e-8,-0.07275654313340829
1641,2.0400350268069592e-8,1.01270502206669e-14,-2.0400340141019372e-8,-0.07275695865921623
1661,1.9640202432658736e-8,9.272572695892004e-15,-1.964019316008604e-8,-0.07275735862295869
1681,1.891586730959912e-8,8.387963254947706e-15,-1.8915858921635867e-8,-0.0727577437636706
1701,1.8225243400103303e-8,7.176845026695778e-15,-1.8225236223258276e-8,-0.07275811477476275
