iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.10581409314186341,0.14123725319638283,0.035423160054519426,0.035423160054519426
21,0.010214487899396588,0.009357616652297673,-0.0008568712470989146,-0.027376714303164185
41,0.003949249293456357,0.0030111643493174666,-0.00093808494413889,-0.045845668316018634
61,0.0012760293042621761,0.00042565386358057,-0.0008503754406816061,-0.06541568988257916
81,0.00034117645174433725,3.614465416804704e-5,-0.0003050317975762902,-0.07627605956418869
101,0.00010520504997502175,9.520869779002311e-6,-9.568418019601944e-5,-0.07972845010269344
121,4.195204230404957e-5,3.0717003331546843e-6,-3.888034197089488e-5,-0.08093455165281754
141,2.3963356399534465e-5,1.0051599390528432e-6,-2.295819646048162e-5,-0.08151490491960435
161,1.808362015999423e-5,3.5871636898878415e-7,-1.7724903791005447e-5,-0.08191068806631994
181,1.4098019334220429e-5,1.1058716467349293e-7,-1.3987432169546936e-5,-0.08222517291123539
201,1.1675305267728587e-5,3.757321563928873e-8,-1.1637732052089299e-5,-0.08247885707180651
221,9.903592458830425e-6,2.2132930090258002e-8,-9.881459528740168e-6,-0.0826933496477531
241,8.069661897130225e-6,4.745712172265522e-9,-8.064916184957959e-6,-0.08287091808314959
261,6.768029057341672e-6,3.6591159225158666e-9,-6.764369941419156e-6,-0.08301792166501541
281,5.62694905232367e-6,2.0413652721708207e-9,-5.624907687051499e-6,-0.08314127752207537
301,4.67546531275995e-6,5.469258995502563e-10,-4.6749183868604e-6,-0.08324330880813334
321,3.940523442795574e-6,1.2176087171196072e-9,-3.939305834078454e-6,-0.08332887369674137
341,3.2969647034281814e-6,2.7196289008911523e-10,-3.296692740538092e-6,-0.08340069540070431
361,2.79269846629325e-6,3.4832430154578665e-10,-2.7923501419917045e-6,-0.08346113692272762
381,2.3735175046602162e-6,2.8609414098610613e-10,-2.37323141051923e-6,-0.08351248484173707
401,2.025375392808202e-6,1.1627967989765528e-10,-2.025259113128304e-6,-0.083556165742767
421,1.742354627131237e-6,1.7216372964322472e-10,-1.7421824634015938e-6,-0.08359361483547205
441,1.5029913438936254e-6,7.26336416835736e-11,-1.5029187102519418e-6,-0.08362587432300422
461,1.305265587673777e-6,6.922407530616786e-11,-1.305196363598471e-6,-0.08365379508862734
481,1.1387390312955823e-6,5.4049763590374606e-11,-1.138684981531992e-6,-0.08367810644829614
501,9.97940431788968e-7,3.071945584951943e-11,-9.979097123331185e-7,-0.08369936105514535
