iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.08983909566552743,0.11741825217770543,0.027579156512178002,0.027579156512178002
21,0.007136899117374199,0.006015873813115784,-0.0011210253042584157,-0.04254263793460511
41,0.002301265580600788,0.0017004181393756852,-0.000600847441225103,-0.058690804845150324
61,0.0008223095820713322,0.0005018188923838867,-0.0003204906896874455,-0.0678677233967895
81,0.00035488502390546895,0.00019277966058082243,-0.00016210536332464653,-0.07249201068872271
101,0.0001825990271658948,9.714089029932377e-5,-8.545813686657104e-5,-0.07483249933574863
121,0.00010479335876198564,5.6391225257861025e-5,-4.8402133504124614e-5,-0.0761074679195377
141,6.432975965816551e-5,3.488929614396731e-5,-2.9440463514198204e-5,-0.07685578929399836
161,4.1431130230695474e-5,2.242448661866336e-5,-1.9006643612032112e-5,-0.0773250037815505
181,2.7782734498847105e-5,1.4873010452251952e-5,-1.2909724046595154e-5,-0.07763585727109686
201,1.926351542557904e-5,1.0115721534357633e-5,-9.147793891221408e-6,-0.07785148800215042
221,1.3739558841500567e-5,7.01993595999292e-6,-6.719622881507647e-6,-0.07800704857748005
241,1.0048554098276647e-5,4.9581218831167015e-6,-5.090432215159945e-6,-0.07812313036777367
261,7.517543169140631e-6,3.557488386944043e-6,-3.960054782196588e-6,-0.07821229794790205
281,5.809777858957945e-6,2.5918888917472607e-6,-3.2178889672106842e-6,-0.07828314209022955
301,4.462009049588167e-6,1.908066486772255e-6,-2.553942562815912e-6,-0.0783400770385853
321,3.5223585941007612e-6,1.4218637520736638e-6,-2.1004948420270976e-6,-0.07838615493319225
341,2.8216607675268076e-6,1.0699305876832509e-6,-1.7517301798435567e-6,-0.07842433066139912
361,2.288803667606519e-6,8.121773770386211e-7,-1.476626290567898e-6,-0.0784563412465593
381,1.8775607906942637e-6,6.214860957830017e-7,-1.256074694911262e-6,-0.07848345167108566
401,1.5948856778472782e-6,4.793322294526791e-7,-1.115553448394599e-6,-0.0785067173781059
421,1.5355988103039649e-6,3.7750706951467385e-7,-1.158091740789291e-6,-0.07852927586392147
441,1.6856372743398587e-6,3.262074393314528e-7,-1.359429835008406e-6,-0.0785560464712316
461,9.386629155297404e-7,2.277244390283776e-7,-7.109384765013628e-7,-0.07857493504673835
481,8.015624735211616e-7,1.794891614897497e-7,-6.220733120314119e-7,-0.07858815435891127
501,7.049579478896715e-7,1.4220104630809545e-7,-5.62756901581576e-7,-0.07859986288014431
521,6.12413685254517e-7,1.1311216679253091e-7,-4.993015184619861e-7,-0.07861063244542842
541,5.202793626803078e-7,8.993739530608472e-8,-4.3034196737422304e-7,-0.07861981108802804
561,4.556214474566649e-7,7.180378131745185e-8,-3.8381766613921305e-7,-0.07862791655027834
581,4.0135267388287397e-7,5.749250049735139e-8,-3.4386017338552255e-7,-0.07863516395121806
601,3.5525652075196355e-7,4.611339958996139e-8,-3.0914312116200216e-7,-0.07864166872986109
621,3.1588506396455627e-7,3.702527563359999e-8,-2.788597883309563e-7,-0.07864752687546685
641,2.821253736443265e-7,2.97778720822461e-8,-2.523475015620804e-7,-0.07865281994744534
661,2.530499248811749e-7,2.398591423237938e-8,-2.290640106487955e-7,-0.07865761751957069
681,2.2813653551672452e-7,1.933305810882701e-8,-2.088034774078975e-7,-0.078661980409075
701,2.1811807211853773e-7,1.572294889835436e-8,-2.0239512322018336e-7,-0.07866603405032954
721,2.593787532881095e-7,1.5725463675861084e-8,-2.436532896122484e-7,-0.0786706292101246
741,2.736908837972026e-7,1.4699130095145262e-8,-2.5899175370205735e-7,-0.07867526344759589
761,1.9186592476726814e-7,8.636181393634382e-9,-1.8322974337363375e-7,-0.07867960172921225
781,1.7829402328767182e-7,7.336788693881281e-9,-1.7095723459379055e-7,-0.07868311966420728
801,1.5283795079405457e-7,5.604447738053057e-9,-1.472335030560015e-7,-0.07868620597245625
821,1.6095405345051314e-7,4.997926911713585e-9,-1.5595612653879957e-7,-0.07868921030341279
841,1.1907284647683085e-7,3.525234040837596e-9,-1.1554761243599326e-7,-0.07869198933987386
861,1.0459790954251258e-7,2.8288938238660658e-9,-1.0176901571864651e-7,-0.07869411241754797
881,1.0389535442396223e-7,2.3772216649760313e-9,-1.015181327589862e-7,-0.07869612507854565
901,9.48051168794065e-8,1.8954893330321105e-9,-9.29096275463744e-8,-0.07869809314030853
921,8.457335585856348e-8,1.4935869085050018e-9,-8.307976895005847e-8,-0.07869983286549734
941,7.860907159541321e-8,1.206727303618336e-9,-7.740234429179488e-8,-0.07870143129646667
961,8.463264122684366e-8,1.0509492163266785e-9,-8.358169201051698e-8,-0.07870297574030909
981,8.009867674887e-8,8.873015068146906e-10,-7.921137524205531e-8,-0.07870482737603597
1001,7.82302843143143e-8,7.243163782129355e-10,-7.750596793610137e-8,-0.07870627406412485
1021,7.88458625849798e-8,7.449367494057416e-10,-7.810092583557406e-8,-0.07870798477581757
1041,6.262151391558704e-8,4.4886451248262495e-10,-6.217264940310442e-8,-0.07870930492210813
1061,6.186628200996498e-8,3.8632026253118496e-10,-6.14799617474338e-8,-0.07871053890725795
1081,6.011705325158567e-8,3.8276128692588095e-10,-5.97342919646598e-8,-0.07871178612264047
1101,4.978287950693421e-8,2.1982890906523732e-10,-4.9563050597868976e-8,-0.07871285287076983
1121,5.216915623695208e-8,2.2028259392673509e-10,-5.1948873643025347e-8,-0.07871384703568034
1141,5.0403994613458534e-8,1.7850719031701085e-10,-5.0225487423141524e-8,-0.07871488440789165
1161,4.747535459774415e-8,1.7933432226750128e-10,-4.729602027547665e-8,-0.0787158655929002
1181,5.507444075351193e-8,4.2409258630999225e-10,-5.4650348167201936e-8,-0.07871684221350368
1201,4.3466642856325587e-8,1.1483763564953758e-10,-4.335180522067605e-8,-0.07871783588097457
1221,3.8549609215561635e-8,7.083549870233105e-11,-3.84787737168593e-8,-0.07871864706237838
