time(s),iter,infeas,ot_objective,primal,dual,solver
1.783165e+00,1,6.97132414418133e-01,1.17574213223488e-01,8.14706627641621e-01,0.00000000000000e+00,lamp_kernel
4.485022e+00,21,8.29019083962912e-02,7.51413422614135e-02,1.58043250657705e-01,8.03646180455003e-04,lamp_kernel
4.505801e+00,41,4.73257896332755e-02,5.86401138377137e-02,1.05965903470989e-01,8.02016008060136e-03,lamp_kernel
4.526529e+00,61,2.82537979544519e-02,4.76566756821628e-02,7.59104736366147e-02,8.86270745664355e-03,lamp_kernel
4.547250e+00,81,1.33520325437314e-02,3.92377850717539e-02,5.25898176154852e-02,9.22748276390278e-03,lamp_kernel
4.567906e+00,101,5.76440031790141e-03,3.27343499897366e-02,3.84987503076380e-02,9.70673614053075e-03,lamp_kernel
4.588570e+00,121,3.37898430647754e-03,2.77821640527335e-02,3.11611483592110e-02,1.02071482123997e-02,lamp_kernel
4.609226e+00,141,1.23620713137300e-03,2.41241996626367e-02,2.53604067940097e-02,1.06863643625015e-02,lamp_kernel
4.629856e+00,161,5.53084549824576e-04,2.14890975508121e-02,2.20421821006367e-02,1.11122164974893e-02,lamp_kernel
4.650457e+00,181,2.93318524585208e-04,1.96135109338023e-02,1.99068294583875e-02,1.14806301764782e-02,lamp_kernel
4.671061e+00,201,2.03513883390965e-04,1.82791085368519e-02,1.84826224202429e-02,1.17875008635789e-02,lamp_kernel
4.691668e+00,221,9.02305899261221e-05,1.73210820335238e-02,1.74113126234500e-02,1.20407821275071e-02,lamp_kernel
4.712286e+00,241,6.93633930903235e-05,1.66206713624469e-02,1.66900347555373e-02,1.22501967810151e-02,lamp_kernel
4.732879e+00,261,4.98126996330342e-05,1.60998001644324e-02,1.61496128640655e-02,1.24239305299250e-02,lamp_kernel
4.753467e+00,281,1.12540441511389e-04,1.57050392339784e-02,1.58175796754897e-02,1.25689066010791e-02,lamp_kernel
4.774018e+00,301,4.22733340008818e-05,1.54032755024780e-02,1.54455488364789e-02,1.26899854140834e-02,lamp_kernel
4.794589e+00,321,6.23362746236301e-05,1.51661816863568e-02,1.52285179609805e-02,1.27929578221767e-02,lamp_kernel
4.815158e+00,341,4.15412970159410e-05,1.49771453857432e-02,1.50186866827592e-02,1.28813485340795e-02,lamp_kernel
4.835745e+00,361,4.18545922666554e-05,1.48259582753164e-02,1.48678128675831e-02,1.29573410452732e-02,lamp_kernel
4.856322e+00,381,3.82182065236387e-05,1.47027245241744e-02,1.47409427306980e-02,1.30230476998237e-02,lamp_kernel
4.876886e+00,401,3.79601108651661e-05,1.46008197344179e-02,1.46387798452830e-02,1.30806330576793e-02,lamp_kernel
