time(s),iter,infeas,ot_objective,dual
2.848500e-04,1,7.96587664585262e-01,7.94644021199579e-17,-5.09062073464318e+00,sinkhorn_cellsim
1.160357e-02,21,7.81793061958130e-01,2.55230932577702e-04,6.13669603882145e+01,sinkhorn_cellsim
2.276689e-02,41,7.22779738988270e-01,2.10990052586627e-03,1.17813210140804e+02,sinkhorn_cellsim
3.393803e-02,61,6.53731817451700e-01,6.07516255439831e-03,1.53210753141967e+02,sinkhorn_cellsim
4.512017e-02,81,5.95900974816357e-01,8.58921088799285e-03,1.74951351070621e+02,sinkhorn_cellsim
5.628886e-02,101,5.56068638735602e-01,1.00110920671002e-02,1.88925049297484e+02,sinkhorn_cellsim
6.745930e-02,121,5.37740280008879e-01,1.06544307354766e-02,1.99576986461565e+02,sinkhorn_cellsim
7.862967e-02,141,5.16795445922644e-01,1.11070968778085e-02,2.09008788077842e+02,sinkhorn_cellsim
8.980322e-02,161,4.98503106178623e-01,1.15998517251218e-02,2.17768698433157e+02,sinkhorn_cellsim
1.009747e-01,181,4.85046164854406e-01,1.22286422257857e-02,2.25898906087777e+02,sinkhorn_cellsim
1.121618e-01,201,4.69008800044009e-01,1.28994385412032e-02,2.33502649689498e+02,sinkhorn_cellsim
1.233461e-01,221,4.51118507779846e-01,1.33645783572214e-02,2.40569324670658e+02,sinkhorn_cellsim
1.345390e-01,241,4.41389617440328e-01,1.35617358511671e-02,2.47365150152054e+02,sinkhorn_cellsim
1.457259e-01,261,4.28259752950132e-01,1.40336485358367e-02,2.53886626546949e+02,sinkhorn_cellsim
1.569031e-01,281,4.08400077299251e-01,1.46290538877336e-02,2.60052763563904e+02,sinkhorn_cellsim
1.680737e-01,301,3.99365936837380e-01,1.51255267106230e-02,2.65856501226710e+02,sinkhorn_cellsim
1.792446e-01,321,3.88236260993401e-01,1.53965351042191e-02,2.71330063384947e+02,sinkhorn_cellsim
1.904168e-01,341,3.74909801205045e-01,1.59090526025149e-02,2.76620264293684e+02,sinkhorn_cellsim
2.015909e-01,361,3.57880295822193e-01,1.66591515062125e-02,2.81545247596124e+02,sinkhorn_cellsim
2.127631e-01,381,3.42575602679802e-01,1.72568111772046e-02,2.85975636952613e+02,sinkhorn_cellsim
2.239308e-01,401,3.24969228387582e-01,1.76401367326278e-02,2.90056217273072e+02,sinkhorn_cellsim
2.350991e-01,421,3.07602310310856e-01,1.81202649390661e-02,2.93801533661403e+02,sinkhorn_cellsim
2.462728e-01,441,2.95361570140347e-01,1.84855790752369e-02,2.97264307453653e+02,sinkhorn_cellsim
2.574405e-01,461,2.79558088375565e-01,1.88603707478039e-02,3.00506407819087e+02,sinkhorn_cellsim
2.686023e-01,481,2.63264580355977e-01,1.93134573705741e-02,3.03437667650345e+02,sinkhorn_cellsim
2.797712e-01,501,2.48735217109653e-01,2.00013500489379e-02,3.06077977394923e+02,sinkhorn_cellsim
2.909321e-01,521,2.36020568554383e-01,2.01992665244280e-02,3.08440298135292e+02,sinkhorn_cellsim
3.021025e-01,541,2.24896799619377e-01,2.06200117293235e-02,3.10664363098126e+02,sinkhorn_cellsim
3.132568e-01,561,2.15538065802811e-01,2.08491611497602e-02,3.12695510048928e+02,sinkhorn_cellsim
3.244209e-01,581,2.10190036341367e-01,2.09978039926506e-02,3.14606122288008e+02,sinkhorn_cellsim
3.355852e-01,601,1.99586502584135e-01,2.13449680623605e-02,3.16377948273380e+02,sinkhorn_cellsim
3.467513e-01,621,1.92130146226963e-01,2.15761629684204e-02,3.18003242854374e+02,sinkhorn_cellsim
3.579141e-01,641,1.82376654434193e-01,2.18429101679431e-02,3.19514620176279e+02,sinkhorn_cellsim
3.690685e-01,661,1.75941813545982e-01,2.20220458612810e-02,3.20931280222499e+02,sinkhorn_cellsim
3.802268e-01,681,1.72702085228589e-01,2.21059528252416e-02,3.22304598791769e+02,sinkhorn_cellsim
3.913869e-01,701,1.63997536161742e-01,2.23873783584388e-02,3.23589602870868e+02,sinkhorn_cellsim
4.025515e-01,721,1.58223997245336e-01,2.25811650603371e-02,3.24768485421260e+02,sinkhorn_cellsim
4.137074e-01,741,1.53954733308550e-01,2.26899030385115e-02,3.25877997092398e+02,sinkhorn_cellsim
4.248638e-01,761,1.46624785567895e-01,2.28752457753969e-02,3.26925812197726e+02,sinkhorn_cellsim
4.360297e-01,781,1.40542210097243e-01,2.30100740343833e-02,3.27920364208227e+02,sinkhorn_cellsim
4.471898e-01,801,1.37138682005909e-01,2.32083359077646e-02,3.28861812859853e+02,sinkhorn_cellsim
4.583505e-01,821,1.32270093854324e-01,2.33028042083392e-02,3.29755994010522e+02,sinkhorn_cellsim
4.695088e-01,841,1.24382346146152e-01,2.35393246547098e-02,3.30562816829146e+02,sinkhorn_cellsim
4.806636e-01,861,1.19899913201135e-01,2.36696604562491e-02,3.31308158120883e+02,sinkhorn_cellsim
4.918169e-01,881,1.16179904968907e-01,2.38377069998016e-02,3.32011364920584e+02,sinkhorn_cellsim
5.029648e-01,901,1.11595503192628e-01,2.39791476670835e-02,3.32665007795245e+02,sinkhorn_cellsim
5.141175e-01,921,1.07967729419514e-01,2.40636532038536e-02,3.33280828631984e+02,sinkhorn_cellsim
5.252662e-01,941,1.02224032706239e-01,2.42257098924250e-02,3.33868812794841e+02,sinkhorn_cellsim
5.364196e-01,961,9.93944835908247e-02,2.43269369437809e-02,3.34396666894655e+02,sinkhorn_cellsim
5.475787e-01,981,9.54497092799537e-02,2.44140361596770e-02,3.34906570102581e+02,sinkhorn_cellsim
5.587279e-01,1001,9.31182876192552e-02,2.44993624551185e-02,3.35398861086040e+02,sinkhorn_cellsim
5.698812e-01,1021,9.08002917005243e-02,2.46325762548095e-02,3.35857710609413e+02,sinkhorn_cellsim
5.810318e-01,1041,8.85897855592094e-02,2.47114804632362e-02,3.36297675734174e+02,sinkhorn_cellsim
5.921858e-01,1061,8.64468246501301e-02,2.47979215038804e-02,3.36722583959520e+02,sinkhorn_cellsim
6.033398e-01,1081,8.38739104944344e-02,2.48868248569688e-02,3.37124524971245e+02,sinkhorn_cellsim
6.144909e-01,1101,8.17811461670457e-02,2.49481767841426e-02,3.37514115561738e+02,sinkhorn_cellsim
6.256413e-01,1121,7.97723465337640e-02,2.49929642900862e-02,3.37892136021458e+02,sinkhorn_cellsim
6.367964e-01,1141,7.79415293462707e-02,2.50700853620805e-02,3.38260902553216e+02,sinkhorn_cellsim
6.479505e-01,1161,7.65664308398990e-02,2.51205754520615e-02,3.38615573139859e+02,sinkhorn_cellsim
6.591011e-01,1181,7.45721180366302e-02,2.51686304743232e-02,3.38962449481910e+02,sinkhorn_cellsim
6.702399e-01,1201,7.26266031072267e-02,2.52178288520632e-02,3.39298715868342e+02,sinkhorn_cellsim
6.813887e-01,1221,7.12416810889397e-02,2.52568789415677e-02,3.39624934970536e+02,sinkhorn_cellsim
