iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.1091637323199421,0.2223634498405412,0.11319971752059911,0.11319971752059911
21,0.013605521087154997,0.011904194231867206,-0.0017013268552877915,0.020764954246520986
41,0.0047727800719708285,0.003518487709200546,-0.0012542923627702823,-0.004993039525047288
61,0.0014561074606034745,0.00033244753531526253,-0.0011236599252882119,-0.03329171331938989
81,0.0003971855931405647,2.0377616710846597e-5,-0.0003768079764297181,-0.04696177199056548
101,0.00012755061059586503,5.483241383415854e-6,-0.00012206736921244917,-0.051280714619229645
121,5.444857067296893e-5,2.071113139359046e-6,-5.237745753360988e-5,-0.052840377536204276
141,3.247435169781733e-5,6.88836693874882e-7,-3.178551500394245e-5,-0.05364201416772685
161,2.3068316212365564e-5,2.3838736318714936e-7,-2.2829928849178414e-5,-0.054176285133392184
181,1.8122054968075173e-5,8.932193625811052e-8,-1.8032733031817063e-5,-0.05457742057250367
201,1.5160126027688774e-5,3.357345960936735e-8,-1.5126552568079406e-5,-0.05490581257310666
221,1.3554592894522526e-5,6.32377343073387e-8,-1.3491355160215187e-5,-0.055189957328711056
241,1.1009565655803069e-5,2.1851680089926848e-8,-1.0987713975713141e-5,-0.05543499672830803
261,8.929231740725119e-6,1.840846596419712e-9,-8.927390894128699e-6,-0.055631032230716616
281,7.577545076940704e-6,1.5183389072047394e-9,-7.5760267380334995e-6,-0.05579474138002465
301,6.832279852374006e-6,1.6570884573322105e-8,-6.815708967800684e-6,-0.055938323185586045
321,5.528141415687353e-6,2.015381143429033e-9,-5.5261260345439244e-6,-0.05606124893115529
341,4.631374805996883e-6,1.9272601405251935e-10,-4.63118207998283e-6,-0.05616161004396089
361,4.0960940585977485e-6,1.9178612935305574e-9,-4.094176197304218e-6,-0.05624781042734322
381,3.5344925541371593e-6,3.6582745985708638e-9,-3.5308342795385885e-6,-0.05632437818679551
401,2.9469770651805735e-6,1.7121390304865973e-10,-2.946805851277525e-6,-0.05638847033829889
421,2.57379409199298e-6,3.584994646836383e-10,-2.5734355925282967e-6,-0.05644320567759299
441,2.2921510398369014e-6,2.2051046512625307e-9,-2.289945935185639e-6,-0.056491914081678106
461,1.9533441887538727e-6,2.404773245192641e-10,-1.9531037114293534e-6,-0.05653411087610004
481,1.707033183530789e-6,1.6927142520233119e-10,-1.7068639121055868e-6,-0.05657041800094093
501,1.530732749853005e-6,8.967884529447397e-10,-1.5298359614000603e-6,-0.05660273573262992
521,1.338741013462444e-6,2.5192950711143295e-10,-1.3384890839553325e-6,-0.056631310119491955
541,1.1774985240802662e-6,1.0750825873503833e-10,-1.1773910158215312e-6,-0.05665629540898864
561,1.0617687020784938e-6,3.215829850663858e-10,-1.0614471190934274e-6,-0.05667860481799334
581,9.445416197586298e-7,1.9175550007837632e-10,-9.443498642585515e-7,-0.056698578005778
601,8.399009744841213e-7,7.338608548393298e-11,-8.398275883986373e-7,-0.056716328967683395
621,7.611504092290806e-7,1.2496212136894748e-10,-7.610254471077117e-7,-0.0567322708577163
641,6.853669999110343e-7,1.2152720099590194e-10,-6.852454727100384e-7,-0.05674667589792042
661,6.167135152976891e-7,4.88306975760087e-11,-6.166646846001131e-7,-0.056759648198961704
681,5.617743979266598e-7,5.543914423948683e-11,-5.617189587824203e-7,-0.05677138346819877
701,5.10470962922874e-7,7.058531109394774e-11,-5.1040037761178e-7,-0.05678206887584868
721,4.643561792778322e-7,3.039675538005573e-11,-4.6432578252245217e-7,-0.05679178982353336
741,4.251853846985664e-7,2.807000457212993e-11,-4.2515731469399424e-7,-0.05680065001065602
761,3.8930809336812724e-7,3.8846070091556635e-11,-3.892692472980357e-7,-0.05680877278938013
781,3.5729723389079233e-7,1.7844677891637255e-11,-3.572793892129007e-7,-0.056816219655719584
801,3.2879819953037763e-7,1.5815255520434222e-11,-3.287823842748572e-7,-0.0568230565935415
821,3.0315909686139156e-7,2.0274567376054696e-11,-3.0313882229401553e-7,-0.05682936145044276
841,2.800756444806287e-7,1.0565906598881546e-11,-2.800650785740298e-7,-0.05683517882760532
861,2.591104148353774e-7,9.103303834820952e-12,-2.591013115315426e-7,-0.05684055453637916
881,2.402753614394271e-7,1.0465692669838237e-11,-2.402648957467573e-7,-0.056845537465551946
901,2.2321669801882043e-7,6.11981236588436e-12,-2.2321057820645454e-7,-0.056850160761727137
921,2.0751920182332149e-7,5.452690883891805e-12,-2.075137491324376e-7,-0.05685445696394157
941,1.93425617834225e-7,5.236705595700578e-12,-1.934203811286293e-7,-0.05685845803586595
961,1.805003974910965e-7,3.6601454358147606e-12,-1.8049673734566068e-7,-0.05686218826828489
981,1.686115317919015e-7,3.1657100220258667e-12,-1.6860836608187947e-7,-0.05686567159576697
1001,1.57835443953439e-7,2.707597075058882e-12,-1.5783273635636394e-7,-0.05686892937057269
1021,1.4789995705683797e-7,2.1529551511964834e-12,-1.4789780410168678e-7,-0.05687197994682714
1041,1.3873162992531653e-7,1.8333913605758063e-12,-1.3872979653395596e-7,-0.05687484051772413
1061,1.3036969946581011e-7,1.3951834348252728e-12,-1.3036830428237528e-7,-0.05687752619693561
1081,1.2261080541015614e-7,1.3016242967984176e-12,-1.2260950378585934e-7,-0.056880050896157705
1101,1.1545345193589444e-7,1.024751999943391e-12,-1.1545242718389449e-7,-0.05688242713908232
1121,1.0885475080274343e-7,7.645342405596912e-13,-1.0885398626850287e-7,-0.056884666004718115
1141,1.0272458852326169e-7,7.540549105291758e-13,-1.0272383446835115e-7,-0.05688677786991352
1161,9.705490301118947e-8,5.684911481962082e-13,-9.705433452004128e-8,-0.05688877221377017
1181,9.179195682405021e-8,4.5001287120092617e-13,-9.179150681117901e-8,-0.05689065732391984
1201,8.689041832163072e-8,4.344105706374057e-13,-8.688998391106009e-8,-0.056892441112627035
1221,8.233580359005717e-8,3.1437185073709503e-13,-8.233548921820644e-8,-0.05689413058223771
1241,7.809360476845572e-8,2.590028979053581e-13,-7.80933457655578e-8,-0.056895732207593364
1261,7.413169281669491e-8,2.5573029926588017e-13,-7.413143708639564e-8,-0.056897252048639685
1281,7.043669011990238e-8,1.8083526481866706e-13,-7.043650928463756e-8,-0.05689869546779438
1301,6.697676471313296e-8,1.5709618054590463e-13,-6.69766076169524e-8,-0.056900067470260676
1321,6.373941179832974e-8,1.405875810414014e-13,-6.37392712107487e-8,-0.05690137266895669
1341,6.071041193073391e-8,1.0304304048034905e-13,-6.071030888769343e-8,-0.05690261532066075
1361,5.78650197610982e-8,1.0225727420987924e-13,-5.786491750382399e-8,-0.05690379934553963
1381,5.519526399052502e-8,8.141909425103575e-14,-5.519518257143077e-8,-0.05690492834364892
1401,5.2685422503451615e-8,6.262491423914729e-14,-5.2685359878537375e-8,-0.05690600563242693
1421,5.032392378428383e-8,5.993154334405338e-14,-5.032386385274049e-8,-0.056907034302559376
1441,4.810250564974735e-8,4.687532664351376e-14,-4.810245877442071e-8,-0.056908017239859915
1461,4.6007454409547447e-8,4.285694387115178e-14,-4.600741155260358e-8,-0.05690895708208196
