iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.07105622331473388,0.13527542513225452,0.06421920181752064,0.06421920181752064
21,0.014544490049508248,0.012310570491088448,-0.002233919558419801,-0.0043397015869460626
41,0.006527641538088285,0.004911992104840629,-0.0016156494332476559,-0.029894557296397117
61,0.0020107826156838156,0.0008453510853273467,-0.001165431530356469,-0.05899096824799119
81,0.0005646395063655615,0.00019017312481767851,-0.00037446638154788297,-0.0727549935636514
101,0.00021416138268336773,9.335737741068213e-5,-0.0001208040052726856,-0.07715902111921152
121,0.00010145801463043554,4.967056112522051e-5,-5.178745350521503e-5,-0.07876390481139978
141,5.92116546113609e-5,2.6608956010415227e-5,-3.260269860094567e-5,-0.07954895511162358
161,3.913854120067079e-5,1.522023406199904e-5,-2.391830713867175e-5,-0.0800668235886167
181,2.7573743234883464e-5,9.361749793055122e-6,-1.8211993441828342e-5,-0.08046563527025107
201,2.060925140682402e-5,5.855347768092241e-6,-1.475390363873178e-5,-0.08079410933092514
221,1.6053130898819945e-5,3.620040207643608e-6,-1.2433090691176336e-5,-0.0810708945349242
241,1.2792641264553954e-5,2.202034919679673e-6,-1.059060634487428e-5,-0.08130368139437681
261,1.0378718565325361e-5,1.329043118414367e-6,-9.049675446910994e-6,-0.0814999026874113
281,8.516982453560843e-6,8.126427531316988e-7,-7.704339700429144e-6,-0.0816656113402412
301,7.036063042869734e-6,5.121248098344266e-7,-6.523938233035307e-6,-0.08180607546809734
321,5.839095838027172e-6,3.333484820859185e-7,-5.505747355941253e-6,-0.08192491080329405
341,4.894807462094297e-6,2.2216591750584002e-7,-4.672641544588457e-6,-0.08202588470099861
361,4.143692225034551e-6,1.4897847349564267e-7,-3.994713751538908e-6,-0.08211215382332772
381,3.5203676711360737e-6,9.83704399788509e-8,-3.4219972311572227e-6,-0.08218607052164564
401,3.0153616362351953e-6,6.368692103419216e-8,-2.9516747152010034e-6,-0.0822495447672739
421,2.60181837285049e-6,4.065365551646712e-8,-2.561164717334023e-6,-0.08230438367971366
441,2.2536991856504396e-6,2.6048921973072014e-8,-2.2276502636773676e-6,-0.08235198624026978
461,1.9593580071470784e-6,1.7181196692131635e-8,-1.9421768104549467e-6,-0.08239340410914835
481,1.7139197129386535e-6,1.1896850923497294e-8,-1.7020228620151563e-6,-0.0824296254590933
501,1.5057273551899857e-6,8.514334154461462e-9,-1.4972130210355243e-6,-0.08246146116664625
521,1.327548161504156e-6,6.051264777746834e-9,-1.3214968967264092e-6,-0.08248952553129925
541,1.1765861948705773e-6,4.205712282009479e-9,-1.1723804825885677e-6,-0.08251436410678385
561,1.0471822295004812e-6,2.8307551229484737e-9,-1.0443514743775328e-6,-0.08253644758354606
581,9.349265099489107e-7,1.844561531439598e-9,-9.330819484174712e-7,-0.082556143094997
601,8.379606929983926e-7,1.2109572253746186e-9,-8.36749735773018e-7,-0.0825737679632486
621,7.53766320179435e-7,8.25951403638213e-10,-7.529403687757969e-7,-0.08258960148941136
641,6.799386806934434e-7,5.854401842638304e-10,-6.793532405091796e-7,-0.08260386882754775
661,6.152610183290442e-7,4.343293657206698e-10,-6.148266889633235e-7,-0.0826167625218499
681,5.585364818965024e-7,3.3047224489120814e-10,-5.582060096516112e-7,-0.0826284527857871
701,5.083377641232197e-7,2.4805341942225826e-10,-5.080897107037975e-7,-0.08263908085093147
721,4.638745414097508e-7,1.8173364369431069e-10,-4.636928077660565e-7,-0.08264876819642303
741,4.2446911972543154e-7,1.293961886714201e-10,-4.243397235367601e-7,-0.08265762181942057
761,3.892873955697966e-7,8.851419997937255e-11,-3.8919888136981727e-7,-0.08266573321463098
781,3.578153023634992e-7,5.893609425021169e-11,-3.5775636626924895e-7,-0.082673181292608
801,3.296424076275453e-7,3.9654344934394995e-11,-3.296027532826109e-7,-0.08268003561886615
821,3.042770480128994e-7,2.7646317193731282e-11,-3.042494016957057e-7,-0.08268635683626731
841,2.814072292851265e-7,2.016884703251745e-11,-2.81387060438094e-7,-0.08269219779331281
861,2.607544657693099e-7,1.5659478113058287e-11,-2.6073880629119685e-7,-0.08269760519312022
881,2.4203042814500364e-7,1.2499965782262002e-11,-2.4201792817922137e-7,-0.08270262036266487
901,2.2502853185619254e-7,9.721450355484545e-12,-2.2501881040583705e-7,-0.0827072796085201
921,2.095629826347241e-7,7.403379076595271e-12,-2.0955557925564752e-7,-0.08271161522766372
941,1.9545544925877895e-7,5.4658017331202146e-12,-1.9544998345704583e-7,-0.08271565614690872
961,1.8256614983228217e-7,3.8040429023529105e-12,-1.825623457893798e-7,-0.0827194279518571
981,1.7076632315386048e-7,2.619430272248952e-12,-1.7076370372358823e-7,-0.08272295358318953
1001,1.5994365471423968e-7,1.834601246021016e-12,-1.5994182011299367e-7,-0.08272625369846026
1021,1.50002777435508e-7,1.287850044270185e-12,-1.5000148958546374e-7,-0.08272934676889009
1041,1.4085278794446412e-7,9.78494773949545e-13,-1.4085180944969018e-7,-0.08273224945888356
1061,1.3241983005066753e-7,7.895794190523301e-13,-1.3241904047124848e-7,-0.08273497682390953
1081,1.2463559844016525e-7,6.360775381460028e-13,-1.246349623626271e-7,-0.08273754244194276
1101,1.174378454022602e-7,5.247974280188668e-13,-1.1743732060483218e-7,-0.08273995863154189
1121,1.1077600565434983e-7,4.215831382184479e-13,-1.1077558407121161e-7,-0.08274223658853275
1141,1.046000540746275e-7,3.2489379167394853e-13,-1.0459972918083582e-7,-0.08274438648121549
1161,9.886637640795475e-8,2.4715067274425767e-13,-9.886612925728201e-8,-0.08274641757095691
1181,9.353804311698006e-8,1.8079637610485013e-13,-9.353786232060396e-8,-0.08274833830649406
1201,8.85790854502454e-8,1.330232471669673e-13,-8.857895242699823e-8,-0.08275015640478732
1221,8.395913241203721e-8,1.0068315011528598e-13,-8.39590317288871e-8,-0.08275187893566349
1241,7.965071854258536e-8,7.803043680538146e-14,-7.965064051214855e-8,-0.08275351238298333
1261,7.562739821737976e-8,6.559494449778955e-14,-7.562733262243527e-8,-0.08275506269511596
1281,7.18667094329782e-8,5.542223116853732e-14,-7.186665401074703e-8,-0.08275653533678953
1301,6.834799497697443e-8,4.675345237997889e-14,-6.834794822352205e-8,-0.08275793533715382
1321,6.50522643139764e-8,4.11541204093526e-14,-6.505222315985598e-8,-0.08275926733422008
1341,6.196298890217615e-8,3.501903349659491e-14,-6.196295388314265e-8,-0.08276053561225737
1361,5.906438177623038e-8,3.007221402620921e-14,-5.906435170401635e-8,-0.08276174413113715
1381,5.634196484455915e-8,2.6489863242929058e-14,-5.634193835469591e-8,-0.08276289655107677
1401,5.3782947802191287e-8,2.2184400743998433e-14,-5.378292561779054e-8,-0.08276399625902371
1421,5.1375424082968966e-8,1.875956829138751e-14,-5.1375405323400675e-8,-0.08276504639564895
1441,4.910871536104433e-8,1.6477367927226875e-14,-4.91086988836764e-8,-0.08276604987766281
1461,4.6973119567373216e-8,1.4455265369975234e-14,-4.6973105112107845e-8,-0.08276700941779436
1481,4.495937278259755e-8,1.3313776938291983e-14,-4.495935946882061e-8,-0.0827679275401677
1501,4.3058974852862665e-8,1.2455634969787607e-14,-4.30589623972277e-8,-0.08276880659149927
1521,4.126421797923575e-8,1.1247308284845682e-14,-4.126420673192747e-8,-0.08276964875621254
1541,3.95680031897939e-8,1.0064903405404727e-14,-3.95679931248905e-8,-0.0827704560717896
