iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.10965575142633346,0.14312537660340666,0.03346962517707319,0.03346962517707319
21,0.010622223810283962,0.009803654425085665,-0.0008185693851982968,-0.0356847119670336
41,0.003929031096069587,0.0035041770200764178,-0.0004248540759931689,-0.04848315158669374
61,0.001600010827066808,0.0012401684808143057,-0.00035984234625250234,-0.056587610387488205
81,0.000702851167943023,0.00044103680899461946,-0.0002618143589484035,-0.06275479064799262
101,0.00035121344283979637,0.0001821414772599524,-0.00016907196557984397,-0.06699298396386215
121,0.00020207741773656864,9.365945203975431e-5,-0.00010841796569681433,-0.06969152884377929
141,0.00012730431898822859,5.6215088656698996e-5,-7.108923033152959e-5,-0.0714355004080013
161,8.620622520652492e-5,3.700461396549769e-5,-4.920161124102723e-5,-0.07260997941349807
181,6.129513870448078e-5,2.5705379359543086e-5,-3.558975934493769e-5,-0.07343921111563684
201,4.485174507119699e-5,1.8583997960594423e-5,-2.6267747110602565e-5,-0.07404677724591709
221,3.390491984993089e-5,1.3853620834848853e-5,-2.0051299015082038e-5,-0.07450272634303141
241,2.6149089446567167e-5,1.0532969012783026e-5,-1.5616120433784142e-5,-0.07485405676294832
261,2.0376091820981058e-5,8.126541768185974e-6,-1.2249550052795084e-5,-0.07512869837378179
281,1.6145117118454585e-5,6.349101447191947e-6,-9.796015671262638e-6,-0.0753466396955152
301,1.2923447450703979e-5,5.005041847486397e-6,-7.918405603217582e-6,-0.075522011629423
321,1.0430618443978796e-5,3.974129305444709e-6,-6.4564891385340874e-6,-0.07566417100864753
341,8.49914136492931e-6,3.1739339541150473e-6,-5.325207410814263e-6,-0.07578079330866852
361,6.9647435859748845e-6,2.5450977447524108e-6,-4.419645841222474e-6,-0.07587729596291853
381,5.7500165115039925e-6,2.047772270380456e-6,-3.7022442411235365e-6,-0.07595771316397218
401,4.77690139001416e-6,1.6517699672451133e-6,-3.1251314227690464e-6,-0.07602534294251503
421,3.9891344707315675e-6,1.335675346172469e-6,-2.6534591245590985e-6,-0.07608259376544038
441,3.3533073895412906e-6,1.0831843342212007e-6,-2.27012305532009e-6,-0.0761314065841128
461,2.8350158155575694e-6,8.808730202277046e-7,-1.954142795329865e-6,-0.07617331973843224
481,2.4109111730618366e-6,7.184030261955682e-7,-1.6925081468662684e-6,-0.07620952283653422
501,2.0624375923171977e-6,5.873614392348998e-7,-1.475076153082298e-6,-0.07624099441861006
521,1.7737492744210436e-6,4.81231459642737e-7,-1.2925178147783068e-6,-0.0762685098814647
541,1.5338694044231197e-6,3.950280016191404e-7,-1.1388414028039792e-6,-0.07629269596100123
