iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.16138793313886207,0.17545867000504842,0.014070736866186345,0.014070736866186345
21,0.009710817676175685,0.008506638393124617,-0.0012041792830510684,-0.09110617304051694
41,0.004140338891055501,0.003833707245524548,-0.0003066316455309524,-0.10148760357984996
61,0.002059458532793667,0.0018795764096904027,-0.00017988212310326426,-0.10654934566287252
81,0.0010542149826250097,0.0009374767260350173,-0.00011673825658999244,-0.10972355576364988
101,0.0005737958713129219,0.000494911804583431,-7.888406672949084e-5,-0.11178577640132051
121,0.0003425930585453388,0.0002875842529005647,-5.500880564477409e-5,-0.11316264358054856
141,0.00022045671582253499,0.00017969921418104382,-4.075750164149117e-5,-0.11413340407840976
161,0.00014955401300936012,0.00011850346387835755,-3.1050549131002574e-5,-0.11484985466975005
181,0.00010563701240858579,8.15610408123431e-5,-2.4075971596242685e-5,-0.1153965717573427
201,7.69029092019048e-5,5.79127268573254e-5,-1.8990182344579397e-5,-0.11582409687789798
221,5.713574550619882e-5,4.192895829928696e-5,-1.5206787206911863e-5,-0.11616436471635265
241,4.319488063341463e-5,3.082444843717376e-5,-1.2370432196240864e-5,-0.11643896914845804
261,3.308794199583669e-5,2.2953724186760793e-5,-1.0134217809075898e-5,-0.11666283815518827
281,2.568122902713411e-5,1.7279558757194303e-5,-8.401670269939808e-6,-0.11684671254396893
301,2.0207029143975026e-5,1.3132219500236647e-5,-7.074809643738379e-6,-0.11699969096465988
321,1.5990092583698945e-5,1.0068568089695578e-5,-5.921524494003367e-6,-0.11712761362611702
341,1.2946207424574385e-5,7.805228805033223e-6,-5.140978619541162e-6,-0.11723559595032618
361,1.0512313359199746e-5,6.118444786550128e-6,-4.393868572649618e-6,-0.11733011624515981
381,8.895518234562241e-6,4.8641641237764644e-6,-4.031354110785777e-6,-0.11741754753988758
401,7.337466244850851e-6,3.89426028008404e-6,-3.443205964766811e-6,-0.1174923101482809
421,6.316074795021171e-6,3.1635348919350794e-6,-3.152539903086092e-6,-0.11755808870018988
441,5.0003685195183124e-6,2.554967777843661e-6,-2.4454007416746515e-6,-0.11761374836785057
461,4.182152407703139e-6,2.0900641364250424e-6,-2.0920882712780968e-6,-0.11765845986408291
481,3.5598493421341538e-6,1.719432090489935e-6,-1.8404172516442187e-6,-0.11769750501275268
501,3.053178198318269e-6,1.4218398392781934e-6,-1.6313383590400755e-6,-0.11773205380656569
521,2.6321421535486754e-6,1.1815191839103472e-6,-1.4506229696383282e-6,-0.11776274173402654
541,2.299053090397035e-6,9.864620798901376e-7,-1.3125910105068973e-6,-0.11779021536375003
561,1.9950438140010366e-6,8.265548558700139e-7,-1.1684889581310227e-6,-0.11781507913243654
581,1.7431410505399531e-6,6.951039598408585e-7,-1.0480370906990947e-6,-0.11783717661643499
601,1.5349136909672585e-6,5.863631777997756e-7,-9.485505131674829e-7,-0.11785710855921414
621,1.4420914983839655e-6,4.989064030026345e-7,-9.43185095381331e-7,-0.11787576639248419
641,1.242701334178084e-6,4.212514441367826e-7,-8.214498900413013e-7,-0.1178935121765288
661,1.2388167794798354e-6,3.6109804953347066e-7,-8.777187299463647e-7,-0.11790974371250575
681,1.0454629510115052e-6,3.04589943848144e-7,-7.408730071633612e-7,-0.11792733899779177
701,9.714836124284223e-7,2.624492889921697e-7,-7.090343234362526e-7,-0.11794206511762413
721,8.416583775458314e-7,2.2160615472526927e-7,-6.200522228205622e-7,-0.11795455775005378
741,7.024073064238923e-7,1.8751721316719226e-7,-5.148900932567e-7,-0.11796608889654771
761,6.588322580319313e-7,1.6083800157568529e-7,-4.97994256456246e-7,-0.11797612668159335
