iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.07033355978853312,0.0572973391686108,-0.013036220619922316,-0.013036220619922316
21,0.008151014954626569,0.008068752323557644,-8.226263106892416e-5,-0.05290602262460707
41,0.0030336109694920448,0.0025930626923016467,-0.00044054827719039805,-0.06697349063620325
61,0.0010986654207056775,0.0007997701136499408,-0.0002988953070557367,-0.07543913573861638
81,0.00046841703079639554,0.0003050575314008768,-0.00016335949939551872,-0.0795763707090123
101,0.000233017326511079,0.00015449827754451592,-7.851904896656308e-5,-0.08154304931655791
121,0.00013092826123106536,9.17622314610278e-5,-3.916602977003756e-5,-0.08255929919331943
141,7.99549897088683e-5,5.881948338268861e-5,-2.1135506326179687e-5,-0.08313762383893984
161,5.1303312976584414e-5,3.9252403349990624e-5,-1.205090962659379e-5,-0.08349408302855531
181,3.444592008375537e-5,2.6572846278006323e-5,-7.87307380574905e-6,-0.0837280578627471
201,2.430615874118201e-5,1.8108498481407376e-5,-6.197660259774634e-6,-0.08389077851346619
221,1.751182888436353e-5,1.251591536703225e-5,-4.995913517331279e-6,-0.08401597682520207
241,1.2582730977269319e-5,8.907524366680012e-6,-3.675206610589307e-6,-0.08410275986815907
261,9.2550212205244e-6,6.538628503473375e-6,-2.716392717051026e-6,-0.08416925673044078
281,6.885192054354205e-6,4.862024837166122e-6,-2.023167217188083e-6,-0.08422093987854808
301,5.254491920261177e-6,3.6021690294674836e-6,-1.6523228907936937e-6,-0.08426217397406267
321,4.149321384969336e-6,2.630487070088577e-6,-1.5188343148807588e-6,-0.08429570632641603
341,3.318900463102938e-6,1.8916052586043604e-6,-1.4272952044985776e-6,-0.08432326782013394
361,2.7801622713825897e-6,1.362033772407057e-6,-1.4181284989755326e-6,-0.08434665657654289
381,2.2762792563686815e-6,1.0010113601728455e-6,-1.275267896195836e-6,-0.08436792633656764
401,1.7645094076740923e-6,7.682417512379242e-7,-9.96267656436168e-7,-0.08438479956954488
421,1.3990913989611247e-6,6.221756309755406e-7,-7.769157679855841e-7,-0.08439880387732646
441,1.0924278679091322e-6,5.228165375467721e-7,-5.696113303623601e-7,-0.08441062594482279
461,8.619299135533061e-7,4.442360661974718e-7,-4.176938473558343e-7,-0.0844208000951776
481,7.008526982462396e-7,3.726866763292987e-7,-3.2816602191694093e-7,-0.08442971258082986
501,6.028746637831513e-7,3.044552647537018e-7,-2.9841939902944947e-7,-0.08443805782533965
521,5.03392200405728e-7,2.3908056371007494e-7,-2.643116366956531e-7,-0.08444545881897272
541,4.2908231478957204e-7,1.812950784329352e-7,-2.477872363566368e-7,-0.0844517590496917
561,3.725521214163345e-7,1.331320182427477e-7,-2.3942010317358676e-7,-0.08445731995590368
581,3.3008651305736723e-7,9.602471946614865e-8,-2.3406179359121858e-7,-0.08446220271957952
601,3.024670600863154e-7,6.936430815932437e-8,-2.3310275192699105e-7,-0.08446663734216672
621,2.6779250656556245e-7,5.102999649831765e-8,-2.167625100672448e-7,-0.08447080970172705
641,2.2771511463030547e-7,3.900214502456599e-8,-1.887129696057395e-7,-0.08447444483130036
661,2.0472206570221021e-7,3.147609411263443e-8,-1.732459715895758e-7,-0.08447771887824691
681,1.7500353879848987e-7,2.630283819436833e-8,-1.4870070060412155e-7,-0.08448070215782287
701,1.5669383082852632e-7,2.257174073838695e-8,-1.3412209009013936e-7,-0.08448340203321301
721,1.4009089004607545e-7,1.9391264615150362e-8,-1.2069962543092508e-7,-0.0844859486345341
741,1.207691063489918e-7,1.633413737017461e-8,-1.0443496897881718e-7,-0.08448821737059381
761,1.1050293949661874e-7,1.352015572535911e-8,-9.698278377125963e-8,-0.08449027658681114
781,9.897504732796348e-8,1.0836636243147056e-8,-8.813841108481643e-8,-0.08449219222004736
801,9.159309145537746e-8,8.482805285289043e-9,-8.311028617008842e-8,-0.08449394191952511
821,8.529291263370653e-8,6.474963468827859e-9,-7.881794916487867e-8,-0.0844956046652778
841,7.658016517873854e-8,4.822743322946048e-9,-7.175742185579249e-8,-0.08449711955870494
861,7.1206769642339e-8,3.5880309982491146e-9,-6.761873864408988e-8,-0.08449850764274933
881,6.521865886652946e-8,2.667706881300939e-9,-6.255095198522853e-8,-0.08449980335549745
901,6.121975894746662e-8,2.037221810693387e-9,-5.918253713677323e-8,-0.08450100477412734
921,5.615855989766492e-8,1.5827823888287229e-9,-5.4575777508836193e-8,-0.08450213552915851
941,5.173462041462496e-8,1.2625555552223689e-9,-5.047206485940259e-8,-0.08450317442073634
961,4.845854027158754e-8,1.0363964378646096e-9,-4.742214383372293e-8,-0.08450414649729714
981,4.4814491173769015e-8,8.554765300353908e-10,-4.3959014643733626e-8,-0.0845050555865613
1001,4.234806640422672e-8,7.098276646885637e-10,-4.1638238739538155e-8,-0.08450591071853648
1021,3.891670012524515e-8,5.751455292038941e-10,-3.834155459604126e-8,-0.0845067095334415
1041,3.6612411182663687e-8,4.6218988839414605e-10,-3.615022129426954e-8,-0.08450745343737978
1061,3.431629762163184e-8,3.6435989946589603e-10,-3.3951937722165946e-8,-0.08450815628437958
1081,3.2179358843090354e-8,2.8302650167105417e-10,-3.18963323414193e-8,-0.08450881261317938
1101,3.032169901859264e-8,2.1530988641957258e-10,-3.010638913217307e-8,-0.08450943402645833
1121,2.8290984959751062e-8,1.6080178732533984e-10,-2.8130183172425722e-8,-0.08451001440380604
1141,2.6834568312800006e-8,1.2224748673906957e-10,-2.6712320826060935e-8,-0.0845105616685392
1161,2.5251150624560234e-8,9.339514281932933e-11,-2.5157755481740904e-8,-0.08451107960587495
1181,2.3992710020463094e-8,7.235122483699927e-11,-2.3920358795626094e-8,-0.08451156919643306
1201,2.248197389696536e-8,5.5956223788011546e-11,-2.242601767317735e-8,-0.08451203195773675
1221,2.128026005684657e-8,4.4168449014428464e-11,-2.123609160783214e-8,-0.08451246712801598
1241,2.0219960593740313e-8,3.56139607973727e-11,-2.018434663294294e-8,-0.08451288102284173
1261,1.915586517076612e-8,2.929097797661764e-11,-1.9126574192789503e-8,-0.08451327300349039
1281,1.820457454259662e-8,2.339321987393262e-11,-1.8181181322722687e-8,-0.08451364603205229
1301,1.7188497552509858e-8,1.8386512867154785e-11,-1.7170111039642704e-8,-0.08451399867189567
1321,1.6377617438212032e-8,1.4707872832584053e-11,-1.6362909565379447e-8,-0.08451433348456751
1341,1.5524877069138428e-8,1.1918551534562023e-11,-1.5512958517603866e-8,-0.08451465189418719
1361,1.4803768786563618e-8,9.329001330544572e-12,-1.4794439785233074e-8,-0.0845149544182271
1381,1.4046949422976006e-8,7.254299614865267e-12,-1.403969512336114e-8,-0.08451524245199828
1401,1.3398621248933189e-8,5.632897617845739e-12,-1.3392988351315343e-8,-0.08451551620247506
1421,1.2799646748522188e-8,4.5051801275594984e-12,-1.2795141568394628e-8,-0.08451577788327462
1441,1.2211439560068897e-8,3.7433141227373986e-12,-1.2207696245946159e-8,-0.0845160274255065
1461,1.1661191009070786e-8,2.918031147646822e-12,-1.1658272977923139e-8,-0.08451626593264357
1481,1.1105219681539014e-8,2.288060184296137e-12,-1.1102931621354718e-8,-0.08451649311776663
1501,1.0625665687770027e-8,1.8333278388750413e-12,-1.0623832359931152e-8,-0.08451671010124555
1521,1.0146604532046407e-8,1.613898194866181e-12,-1.014499063385154e-8,-0.08451691751336375
1541,9.725212674445462e-9,1.2489601678170867e-12,-9.723963714277645e-9,-0.08451711593741598
1561,9.293378744885359e-9,1.024351250749904e-12,-9.292354393634609e-9,-0.08451730588017115
1581,8.909302486138247e-9,7.96614944683278e-13,-8.908505871193564e-9,-0.08451748760365646
1601,8.538749257818473e-9,6.770311911640059e-13,-8.53807222662731e-9,-0.08451766190971348
1621,8.190661362499216e-9,5.798235216489381e-13,-8.190081538977566e-9,-0.08451782891898953
1641,7.861884253517139e-9,4.5318119853451775e-13,-7.861431072318604e-9,-0.08451798930288716
1661,7.543228560899317e-9,3.7303893408159856e-13,-7.542855521965236e-9,-0.08451814310861316
1681,7.257207115383724e-9,2.9846903572172404e-13,-7.2569086463480025e-9,-0.08451829095386228
1701,6.9727270531009385e-9,3.0964734233186975e-13,-6.972417405758607e-9,-0.08451843307275209
1721,6.715612142934441e-9,2.3565845761571956e-13,-6.715376484476825e-9,-0.08451856980102426
1741,6.4581965447819235e-9,2.1748937310644899e-13,-6.457979055408817e-9,-0.08451870139323804
1761,6.2228775343884925e-9,1.7773573977972004e-13,-6.222699798648713e-9,-0.08451882804483739
1781,5.994436003452496e-9,1.717428187259541e-13,-5.99426426063377e-9,-0.08451895010264154
1801,5.779414665106941e-9,1.514504175334028e-13,-5.779263214689407e-9,-0.0845190676921489
1821,5.572775542802786e-9,1.284535275897995e-13,-5.572647089275196e-9,-0.0845191811126146
1841,5.376243191008177e-9,1.079303421039738e-13,-5.3761352606660735e-9,-0.08451929046693378
1861,5.1925511276580375e-9,8.851099455327655e-14,-5.1924626166634845e-9,-0.0845193960587425
1881,5.013555148408725e-9,9.37583187335986e-14,-5.0134613900899914e-9,-0.08451949800547547
1901,4.846919280698019e-9,6.745059331510166e-14,-4.846851830104704e-9,-0.08451959652012976
1921,4.6819589655171625e-9,6.501871376117528e-14,-4.681893946803401e-9,-0.0845196917118314
1941,4.529162464930488e-9,4.782575804725383e-14,-4.52911463917244e-9,-0.08451978372899091
1961,4.380402240473508e-9,5.007631003850278e-14,-4.3803521641634695e-9,-0.08451987274444323
1981,4.240497255227764e-9,4.108032887112374e-14,-4.2404561748988926e-9,-0.08451995886395337
2001,4.1055120904909894e-9,3.718697443121301e-14,-4.105474903516558e-9,-0.08452004225328867
2021,3.977090591900615e-9,3.139278431073e-14,-3.977059199116304e-9,-0.08452012299737159
2041,3.854756435058819e-9,2.730376294432432e-14,-3.854729131295875e-9,-0.08452020125098929
2061,3.736855720506094e-9,2.933000176561289e-14,-3.736826390504328e-9,-0.08452027709359636
2081,3.6252912051754863e-9,2.189390283256039e-14,-3.6252693112726536e-9,-0.08452035065521615
2101,3.516449396812715e-9,2.3026971052980968e-14,-3.516426369841662e-9,-0.08452042200800759
2121,3.4140496751459375e-9,1.7043447232745377e-14,-3.4140326316987047e-9,-0.08452049125391665
2141,3.314306867673949e-9,1.941623821920284e-14,-3.3142874514357297e-9,-0.08452055848217963
2161,3.219565900050686e-9,1.529076133558297e-14,-3.2195506092893507e-9,-0.0845206237647944
2181,3.1276834526072182e-9,1.49523293952941e-14,-3.127668500277823e-9,-0.08452068718743155
2201,3.0399000210463176e-9,1.2198938270075861e-14,-3.0398878221080476e-9,-0.08452074881079445
2221,2.9552758610613512e-9,1.1410253236109088e-14,-2.955264450808115e-9,-0.08452080871708997
2241,2.8738558120342997e-9,1.1260463027516766e-14,-2.873844551571272e-9,-0.08452086695971965
2261,2.7957303471995506e-9,8.855337774911332e-15,-2.7957214918617757e-9,-0.08452092361380246
2281,2.71982582106511e-9,9.05699777505886e-15,-2.719816764067335e-9,-0.08452097872518868
2301,2.647355610065901e-9,6.684918179066444e-15,-2.647348925147722e-9,-0.08452103235665386
2321,2.5769467212304735e-9,7.59901031944378e-15,-2.5769391222201542e-9,-0.08452108456000998
2341,2.50950902674002e-9,5.688817496986367e-15,-2.509503337922523e-9,-0.08452113538653107
2361,2.443947764262783e-9,6.087906870468974e-15,-2.4439416763559127e-9,-0.08452118488485752
2381,2.381071347517561e-9,4.619406413805403e-15,-2.381066728111147e-9,-0.08452123309897731
2401,2.320043494279413e-9,4.717216427537893e-15,-2.3200387770629854e-9,-0.08452128007716353
2421,2.2611930148660327e-9,4.352651573046491e-15,-2.2611886622144596e-9,-0.08452132585547086
2441,2.2043577886570023e-9,3.669561013727551e-15,-2.2043541190959887e-9,-0.08452137048031241
2461,2.1492349702614123e-9,3.636226176585819e-15,-2.1492313340352356e-9,-0.08452141398482638
2481,2.0961136032341612e-9,2.8672371823790145e-15,-2.096110735996979e-9,-0.08452145640920726
2501,2.0445551473451666e-9,3.2877256599799612e-15,-2.0445518596195068e-9,-0.08452149778684587
2521,1.994871667396939e-9,2.4542169538227584e-15,-1.994869213179985e-9,-0.08452153815377936
2541,1.946448799381533e-9,2.7786346853367114e-15,-1.9464460207468474e-9,-0.08452157754033683
2561,1.899731111161587e-9,2.0521735606029167e-15,-1.8997290589880268e-9,-0.08452161597596695
2581,1.8543293473799744e-9,2.144546536270703e-15,-1.8543272028334382e-9,-0.08452165349184408
2601,1.810395024623736e-9,1.8692065702169846e-15,-1.8103931554171657e-9,-0.08452169011443689
2621,1.767733026662331e-9,1.8092387330349195e-15,-1.767731217423598e-9,-0.08452172587262294
2641,1.7263299633452168e-9,1.6802267363548263e-15,-1.7263282831184804e-9,-0.0845217607900866
2661,1.6861716942978413e-9,1.333814593405542e-15,-1.686170360483248e-9,-0.08452179489335938
