iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.13675275312653212,0.1634040116446481,0.026651258518115978,0.026651258518115978
21,0.013462211815118438,0.012325592506075712,-0.0011366193090427256,-0.05965565043033896
41,0.0057883525561641235,0.0054465201799618924,-0.00034183237620223107,-0.0729820792786675
61,0.002859575383531646,0.0025290656218896744,-0.0003305097616419718,-0.08116737875769932
81,0.0012439833416405966,0.0009890000353115595,-0.0002549833063290371,-0.08746212166960912
101,0.0005433889169394531,0.00038166271466372393,-0.00016172620227572916,-0.09161433866214935
121,0.00027041145752373073,0.0001696509235884971,-0.00010076053393523362,-0.0941567320006963
141,0.00015457957971390986,8.59468770302144e-5,-6.863270268369547e-5,-0.09581048789533207
161,9.196887329926877e-5,4.7226281675463314e-5,-4.4742591623805454e-5,-0.09689608330788246
181,5.9573839287193096e-5,2.759529234284652e-5,-3.1978546944346575e-5,-0.09764440712222304
201,4.0562186115123864e-5,1.6844507217991444e-5,-2.371767889713242e-5,-0.09819094383514215
221,2.996268861847565e-5,1.064208897635545e-5,-1.9320599642120197e-5,-0.09860909113946544
241,2.114525837431468e-5,6.794234178977377e-6,-1.4351024195337301e-5,-0.09895030855135974
261,1.5600409641105975e-5,4.428111463377327e-6,-1.1172298177728648e-5,-0.09920118294928304
281,1.1919565359354603e-5,2.930576098663457e-6,-8.988989260691145e-6,-0.09940066955898724
301,9.920978486224828e-6,1.9859188147816845e-6,-7.935059671443143e-6,-0.0995663236587837
321,7.424516267840695e-6,1.332633298437551e-6,-6.091882969403144e-6,-0.09970608291889597
341,5.923644568615231e-6,9.148839895840332e-7,-5.0087605790311975e-6,-0.09981578761031965
361,4.8878022653252624e-6,6.376044713530969e-7,-4.2501977939721655e-6,-0.09990736066959413
381,4.170813143082697e-6,4.537421649506477e-7,-3.71707097813205e-6,-0.09998779501269137
401,3.341433692193005e-6,3.202315882604525e-7,-3.0212021039325524e-6,-0.10005400376977652
421,2.8229743009261575e-6,2.3139660082185523e-7,-2.5915777001043023e-6,-0.10010971643713244
441,2.4830812972729625e-6,1.7157978933863155e-7,-2.311501507934331e-6,-0.10015853809577632
461,2.0641496560222282e-6,1.2499615147424063e-7,-1.9391535045479874e-6,-0.10020081149668492
481,1.776704073139116e-6,9.316804839415058e-8,-1.6835360247449653e-6,-0.10023678158852331
501,1.5749033561618477e-6,7.08070593415368e-8,-1.504096296820311e-6,-0.10026843022824389
521,1.359415650090611e-6,5.336616281003085e-8,-1.3060494872805802e-6,-0.10029647634101178
541,1.1852969267447486e-6,4.058095095138426e-8,-1.1447159757933644e-6,-0.10032080164224559
561,1.056230852459489e-6,3.1368029650564085e-8,-1.0248628228089249e-6,-0.10034236537251794
581,9.35342732423482e-7,2.424636532203864e-8,-9.110963671014434e-7,-0.10036168755579856
601,8.261741616519862e-7,1.8689116231462165e-8,-8.074850454205241e-7,-0.10037876542593482
621,7.417299756513927e-7,1.463405276789638e-8,-7.270959228834964e-7,-0.10039403812173185
641,6.670188452066377e-7,1.1510128569629197e-8,-6.555087166370086e-7,-0.10040783294549747
661,5.972552002511857e-7,8.974542320260382e-9,-5.882806579309253e-7,-0.10042021493142558
681,5.405182385420935e-7,7.091466862388071e-9,-5.334267716797055e-7,-0.1004313885096754
701,4.910474151008801e-7,5.637219710632538e-9,-4.854101953902476e-7,-0.10044155126129149
721,4.4500684177432635e-7,4.436225516976395e-9,-4.4057061625734994e-7,-0.1004507796911639
741,4.059699997463019e-7,3.5259899759096606e-9,-4.024440097703922e-7,-0.10045918162550888
761,3.7179237883964917e-7,2.82082665505569e-9,-3.689715521845935e-7,-0.10046687542797665
781,3.402651960798523e-7,2.236806966277352e-9,-3.3802838911357494e-7,-0.1004739251623735
801,3.12692345005973e-7,1.785174108372113e-9,-3.109071708976009e-7,-0.10048039507220563
821,2.883311268200219e-7,1.4340839629832655e-9,-2.8689704285703865e-7,-0.10048635747342508
841,2.660063894860324e-7,1.1442537874134393e-9,-2.64862135698619e-7,-0.10049186075152682
861,2.4606446988453256e-7,9.158258163534687e-10,-2.451486440681791e-7,-0.10049694708576178
881,2.2824843670434475e-7,7.374497107407146e-10,-2.2751098699360404e-7,-0.10050166194615875
901,2.1195584231561083e-7,5.909929879264839e-10,-2.1136484932768435e-7,-0.10050604022312468
