iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.10646379959994123,0.08891472017127919,-0.017549079428662046,-0.017549079428662046
21,0.00841547199994835,0.007258009263405267,-0.0011574627365430832,-0.064442049345381
41,0.002905357643715246,0.0023307267909506383,-0.0005746308527646076,-0.07825850309861293
61,0.0008723156642065119,0.0004229343293258228,-0.00044938133488068904,-0.08950839888441957
81,0.0002687435870545225,6.966963547401124e-5,-0.00019907395158051127,-0.0954648545892653
101,0.00010270515849149114,1.4944370128503968e-5,-8.776078836298718e-5,-0.09811743072695563
121,4.859308201417873e-5,3.6010762763494134e-6,-4.499200573782932e-5,-0.09937064976771534
141,2.57678416548625e-5,1.1947471381925787e-6,-2.4573094516669922e-5,-0.10002404504981825
161,1.5890523591480213e-5,4.703488674160428e-7,-1.542017472406417e-5,-0.10040693643562362
181,1.0437601420979055e-5,1.5677612563843806e-7,-1.0280825295340617e-5,-0.10065690623039139
201,7.022739788486565e-6,5.590591406833728e-8,-6.966833874418227e-6,-0.10082376146628179
221,5.240582600162182e-6,3.0325362709042795e-8,-5.2102572374531394e-6,-0.10094290864991326
241,3.891590634086428e-6,1.231237558521219e-8,-3.879278258501216e-6,-0.10103257326502173
261,2.942121369184988e-6,4.0711988147460175e-9,-2.9380501703702417e-6,-0.10109932901538267
281,2.34948410617367e-6,3.6757799601285266e-9,-2.3458083262135416e-6,-0.10115168587822672
301,1.845933954477989e-6,1.3121161219858662e-9,-1.8446218383560032e-6,-0.10119323266686053
321,1.4979639454517278e-6,8.817222450976748e-10,-1.4970822232066301e-6,-0.10122623530230063
341,1.2333455939241255e-6,7.540402228303678e-10,-1.232591553701295e-6,-0.10125333508321352
361,1.0102830180382494e-6,2.1814917419827113e-10,-1.010064868864051e-6,-0.10127553850203119
381,8.491757046030619e-7,3.0764350610825957e-10,-8.488680610969536e-7,-0.10129398198717643
401,7.144423089019399e-7,1.9015550023541654e-10,-7.142521534017045e-7,-0.10130951251331036
421,6.059654503733129e-7,1.05251992460007e-10,-6.058601983808528e-7,-0.10132260352698735
441,5.19767382492788e-7,1.242813428030037e-10,-5.19643101149985e-7,-0.10133379075863377
461,4.4679059271792297e-7,5.922383198102682e-11,-4.4673136888594195e-7,-0.10134339873234816
481,3.8791115426196605e-7,5.206727078285254e-11,-3.878590869911832e-7,-0.101351696568293
501,3.3846326749289887e-7,4.0325617100148134e-11,-3.384229418757987e-7,-0.10135892095568688
521,2.9648707958904685e-7,2.3691404741150133e-11,-2.964633881843057e-7,-0.10136523403064232
541,2.613743153128511e-7,2.4381130717781957e-11,-2.6134993418213333e-7,-0.10137078514037888
561,2.3133667834784943e-7,1.597861780637939e-11,-2.3132069973004306e-7,-0.1013756905587634
581,2.0581251548068138e-7,1.0920245902664833e-11,-2.058015952347787e-7,-0.10138004244431278
601,1.8387151408631046e-7,8.820102095799095e-12,-1.8386269398421465e-7,-0.10138392194183522
621,1.6479078447906158e-7,6.276338917380178e-12,-1.6478450814014419e-7,-0.10138739397385088
641,1.4832873859804746e-7,5.33076187333998e-12,-1.483234078361741e-7,-0.10139051352839203
661,1.3401179121816742e-7,3.618004178775313e-12,-1.3400817321398864e-7,-0.10139332665423907
681,1.2145619152568427e-7,2.516646682396527e-12,-1.2145367487900188e-7,-0.10139587195997486
701,1.1043098563325449e-7,2.1248078746371154e-12,-1.1042886082537984e-7,-0.10139818284209251
