time(s),iter,infeas,ot_objective,eta,solver
2.107212e-01,440,1.42595958844545e-05,2.02057426367885e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
3.548116e-01,740,1.12868391593411e-05,1.96719089640391e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
4.703412e-01,980,1.45592529800205e-05,1.91950574072267e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
6.238569e-01,1300,1.43191596151161e-05,1.87713361231329e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
7.583876e-01,1580,1.44194424866153e-05,1.83961988988206e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
9.310204e-01,1940,1.30040909561901e-05,1.80652550119982e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.084666e+00,2260,1.46066201689096e-05,1.77739670879590e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.276350e+00,2660,1.25429444403218e-05,1.75183671928061e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.449120e+00,3020,1.51682670633490e-05,1.72942056077204e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.650484e+00,3440,1.64487277520387e-05,1.70980200800145e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.842498e+00,3840,1.61614278941764e-05,1.69264540638138e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
2.072578e+00,4320,1.32258016389468e-05,1.67764970597746e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
2.292967e+00,4780,1.39936400060079e-05,1.66452012289660e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
2.541920e+00,5300,1.42407126273440e-05,1.65302820674796e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.781371e+00,5800,1.58252560974227e-05,1.64295364435434e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
3.049361e+00,6360,1.57580748370877e-05,1.63411912484894e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
3.317349e+00,6920,1.51362061276966e-05,1.62635808135468e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
3.613870e+00,7540,1.50047122057434e-05,1.61952620420475e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
3.917208e+00,8160,1.52515969015467e-05,1.61350254375832e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
