time(s),iter,infeas,ot_objective,dual
2.492400e-04,1,9.42973220863768e-01,1.28941884754798e-37,-4.82086705318854e+00,sinkhorn_cellsim
1.032660e-02,21,9.40162577893139e-01,4.35096094903154e-05,7.59521823106410e+01,sinkhorn_cellsim
2.027629e-02,41,9.10566267134836e-01,1.32508715619343e-03,1.46084393214562e+02,sinkhorn_cellsim
3.023545e-02,61,8.61440573825164e-01,3.65819369305277e-03,1.92799987464394e+02,sinkhorn_cellsim
4.019780e-02,81,8.44721150532474e-01,4.88180099838164e-03,2.25107637063498e+02,sinkhorn_cellsim
5.016861e-02,101,8.30843951797593e-01,5.49018250497726e-03,2.53618319167898e+02,sinkhorn_cellsim
6.012772e-02,121,8.13664091141434e-01,6.04322351158456e-03,2.79728109155122e+02,sinkhorn_cellsim
7.009875e-02,141,8.06483857072394e-01,6.33608860245938e-03,3.04692422665575e+02,sinkhorn_cellsim
8.006792e-02,161,7.98195672341526e-01,6.74152048779352e-03,3.28499417193290e+02,sinkhorn_cellsim
9.003925e-02,181,7.83198210683252e-01,7.28753516739788e-03,3.51258693881618e+02,sinkhorn_cellsim
1.000008e-01,201,7.63146009397019e-01,7.79967786302814e-03,3.73145350942926e+02,sinkhorn_cellsim
1.099710e-01,221,7.47975469008616e-01,8.25315135767955e-03,3.94033902554548e+02,sinkhorn_cellsim
1.199335e-01,241,7.28541978290525e-01,8.86417711542452e-03,4.13988563710577e+02,sinkhorn_cellsim
1.298971e-01,261,7.07843559539762e-01,9.37565926071794e-03,4.33081445807249e+02,sinkhorn_cellsim
1.398555e-01,281,6.95090594362771e-01,9.81588467917994e-03,4.51330445535600e+02,sinkhorn_cellsim
1.498008e-01,301,6.81558324136285e-01,1.01549392676446e-02,4.68969051949276e+02,sinkhorn_cellsim
1.597428e-01,321,6.64424592374423e-01,1.06861342835946e-02,4.85963606141288e+02,sinkhorn_cellsim
1.696883e-01,341,6.46567111147607e-01,1.11804009254329e-02,5.02017121650951e+02,sinkhorn_cellsim
1.796389e-01,361,6.39925887233455e-01,1.14824595313706e-02,5.17575797300562e+02,sinkhorn_cellsim
1.895897e-01,381,6.28336853123608e-01,1.19075789304301e-02,5.32731295405435e+02,sinkhorn_cellsim
1.995558e-01,401,6.19404237739732e-01,1.22304831982096e-02,5.47381418595991e+02,sinkhorn_cellsim
2.095215e-01,421,6.06742974000139e-01,1.25837837171442e-02,5.61616498640989e+02,sinkhorn_cellsim
2.194826e-01,441,5.92253848432903e-01,1.30722489306373e-02,5.75468790982573e+02,sinkhorn_cellsim
2.294473e-01,461,5.86321499170425e-01,1.33978156930472e-02,5.88909817340242e+02,sinkhorn_cellsim
2.394176e-01,481,5.74400714367429e-01,1.37226294789560e-02,6.02013750262344e+02,sinkhorn_cellsim
2.493867e-01,501,5.64237462310444e-01,1.40331153110193e-02,6.14819310461568e+02,sinkhorn_cellsim
2.593540e-01,521,5.59381040558798e-01,1.44386908056579e-02,6.27251349970126e+02,sinkhorn_cellsim
2.693136e-01,541,5.53529241352257e-01,1.46877608578819e-02,6.39362809385182e+02,sinkhorn_cellsim
2.792900e-01,561,5.50487215138230e-01,1.49336873986122e-02,6.51202122183198e+02,sinkhorn_cellsim
2.892624e-01,581,5.46686848788504e-01,1.50958777992006e-02,6.62839019368963e+02,sinkhorn_cellsim
2.992357e-01,601,5.45414289867685e-01,1.52683899393041e-02,6.74317822793356e+02,sinkhorn_cellsim
3.092092e-01,621,5.39934339561330e-01,1.54706423158434e-02,6.85599831806739e+02,sinkhorn_cellsim
3.191841e-01,641,5.33148038094728e-01,1.57054924164895e-02,6.96724306990369e+02,sinkhorn_cellsim
3.291530e-01,661,5.24464368384922e-01,1.61194512124295e-02,7.07575626888283e+02,sinkhorn_cellsim
3.391306e-01,681,5.18150178294021e-01,1.63954384487631e-02,7.18117954153306e+02,sinkhorn_cellsim
3.491179e-01,701,5.13122113241931e-01,1.66634222252971e-02,7.28402217684401e+02,sinkhorn_cellsim
3.591045e-01,721,5.10766999071780e-01,1.68672075479970e-02,7.38513653214664e+02,sinkhorn_cellsim
3.691079e-01,741,5.05218419937332e-01,1.71355040708529e-02,7.48388399534029e+02,sinkhorn_cellsim
3.791117e-01,761,5.04004130768400e-01,1.73265535187292e-02,7.58067711354454e+02,sinkhorn_cellsim
