time(s),iter,infeas,ot_objective,primal,dual,solver
1.437450e-04,1,7.51951461706948e-01,1.33199513109093e-01,8.85150974816041e-01,0.00000000000000e+00,lamp_kernel
1.366257e+00,21,7.52219071172766e-02,9.70019818105152e-02,1.72223888927792e-01,2.84619358526012e-03,lamp_kernel
2.733749e+00,41,1.84909299697176e-02,7.76423255929262e-02,9.61332555626438e-02,1.08689213686874e-02,lamp_kernel
4.102001e+00,61,1.18753578214066e-02,6.39661034264880e-02,7.58414612478946e-02,1.18663902334627e-02,lamp_kernel
5.470469e+00,81,3.62743787156898e-03,5.31952060396244e-02,5.68226439111934e-02,1.23725275231339e-02,lamp_kernel
6.838833e+00,101,1.59172365877221e-03,4.46050893123081e-02,4.61968129710803e-02,1.28506926209068e-02,lamp_kernel
8.207075e+00,121,5.00093958489655e-04,3.79109885944949e-02,3.84110825529846e-02,1.33610081821241e-02,lamp_kernel
9.575465e+00,141,2.03610901720531e-04,3.28380468267293e-02,3.30416577284498e-02,1.38676280787778e-02,lamp_kernel
1.094385e+01,161,7.98213864507280e-05,2.90791584081475e-02,2.91589797945982e-02,1.43316728350540e-02,lamp_kernel
1.231239e+01,181,4.22419854750998e-05,2.63266196458324e-02,2.63688616313075e-02,1.47351270290176e-02,lamp_kernel
1.368094e+01,201,2.66502501857681e-05,2.43155197993288e-02,2.43421700495146e-02,1.50768892423646e-02,lamp_kernel
1.504958e+01,221,1.94775228715769e-05,2.28391000944199e-02,2.28585776172914e-02,1.53636643489019e-02,lamp_kernel
1.641822e+01,241,1.59437214167348e-05,2.17447514011526e-02,2.17606951225694e-02,1.56023221064472e-02,lamp_kernel
1.778699e+01,261,1.33775688404360e-05,2.09233165068903e-02,2.09366940757307e-02,1.58003683243413e-02,lamp_kernel
1.915575e+01,281,1.14285393135831e-05,2.02980249236769e-02,2.03094534629905e-02,1.59656516365704e-02,lamp_kernel
2.052459e+01,301,9.83951001533990e-06,1.98151393842202e-02,1.98249788942355e-02,1.61046530204841e-02,lamp_kernel
2.189348e+01,321,8.53967393090981e-06,1.94369249266659e-02,1.94454646005968e-02,1.62220497511602e-02,lamp_kernel
2.326242e+01,341,7.44650089023189e-06,1.91366783711910e-02,1.91441248720813e-02,1.63220820186663e-02,lamp_kernel
2.463136e+01,361,6.51846664249174e-06,1.88952980854458e-02,1.89018165520883e-02,1.64080167560893e-02,lamp_kernel
2.600033e+01,381,5.74803277825792e-06,1.86989513820179e-02,1.87046994147962e-02,1.64823099599958e-02,lamp_kernel
2.736930e+01,401,5.08790154278854e-06,1.85374925486334e-02,1.85425804501762e-02,1.65471333977908e-02,lamp_kernel
2.873828e+01,421,4.53541138059625e-06,1.84033836739590e-02,1.84079190853396e-02,1.66040651219695e-02,lamp_kernel
3.010733e+01,441,4.06491525319341e-06,1.82909558413030e-02,1.82950207565562e-02,1.66542387073209e-02,lamp_kernel
3.147636e+01,461,3.66400617705922e-06,1.81958949807920e-02,1.81995589869691e-02,1.66988577096173e-02,lamp_kernel
3.284545e+01,481,3.32699648625203e-06,1.81148814447162e-02,1.81182084412024e-02,1.67386634656436e-02,lamp_kernel
3.421455e+01,501,3.03374310396412e-06,1.80453342976353e-02,1.80483680407393e-02,1.67743328360102e-02,lamp_kernel
3.558374e+01,521,2.78303110343346e-06,1.79852265631168e-02,1.79880095942202e-02,1.68064878108407e-02,lamp_kernel
3.695293e+01,541,2.56264429800853e-06,1.79329519714000e-02,1.79355146156980e-02,1.68355652214933e-02,lamp_kernel
3.838717e+01,561,2.37104508528581e-06,1.78872262307826e-02,1.78895972758678e-02,1.68620453644114e-02,lamp_kernel
3.975633e+01,581,2.20537177083227e-06,1.78470140045336e-02,1.78492193763044e-02,1.68861929218451e-02,lamp_kernel
4.112547e+01,601,2.05563103011916e-06,1.78114743075181e-02,1.78135299385482e-02,1.69082863236268e-02,lamp_kernel
4.249466e+01,621,1.92569180939376e-06,1.77799187160253e-02,1.77818444078347e-02,1.69286263204292e-02,lamp_kernel
4.386378e+01,641,1.80981997280898e-06,1.77517799549416e-02,1.77535897749144e-02,1.69473812292569e-02,lamp_kernel
4.523299e+01,661,1.70422297578861e-06,1.77265873617645e-02,1.77282915847402e-02,1.69646988059982e-02,lamp_kernel
4.660215e+01,681,1.60975238563195e-06,1.77039479630926e-02,1.77055577154782e-02,1.69807866274082e-02,lamp_kernel
