time(s),iter,infeas,ot_objective,primal,dual,solver
1.425050e-04,1,6.10514429813351e-01,2.68136854670889e-01,1.22203886363325e+00,8.90418539054692e-17,lamp_kernel
2.336430e-02,21,7.95492724708935e-02,1.98296558034635e-01,3.22588805876637e-01,7.83546931587631e-02,lamp_kernel
4.656009e-02,41,4.57706972638461e-02,1.68614675561747e-01,2.40129381749672e-01,9.14117913698132e-02,lamp_kernel
6.978274e-02,61,2.76244368726521e-02,1.50662643304213e-01,1.93824613836724e-01,9.57909098305565e-02,lamp_kernel
9.295928e-02,81,1.48326498752022e-02,1.38509963996366e-01,1.61685328612263e-01,9.81244767245865e-02,lamp_kernel
1.161383e-01,101,9.21173159350258e-03,1.30132382554710e-01,1.44525308985213e-01,9.96515507307606e-02,lamp_kernel
1.393108e-01,121,6.17749801249020e-03,1.24228316894141e-01,1.33880386487773e-01,1.00752496617004e-01,lamp_kernel
1.625142e-01,141,4.39057832753743e-03,1.20029900551429e-01,1.26889986542230e-01,1.01558906239776e-01,lamp_kernel
1.857495e-01,161,3.29328356441677e-03,1.16979752262261e-01,1.22125363331831e-01,1.02175308873604e-01,lamp_kernel
2.089468e-01,181,2.63614144818830e-03,1.14728973527819e-01,1.18847828874292e-01,1.02621826187849e-01,lamp_kernel
2.321401e-01,201,2.05791305336130e-03,1.13043930249156e-01,1.16259329099714e-01,1.02969088141875e-01,lamp_kernel
2.553569e-01,221,1.58860808215410e-03,1.11741095901780e-01,1.14223226326582e-01,1.03243446264334e-01,lamp_kernel
2.785598e-01,241,1.19108722561385e-03,1.10739790765795e-01,1.12600812294328e-01,1.03463757310616e-01,lamp_kernel
3.017374e-01,261,9.32999822589393e-04,1.09938711487988e-01,1.11396482773429e-01,1.03643275996127e-01,lamp_kernel
3.249416e-01,281,7.85065539399465e-04,1.09294116393175e-01,1.10520746852064e-01,1.03791880915106e-01,lamp_kernel
3.481288e-01,301,6.73875892578761e-04,1.08762539895967e-01,1.09815441410382e-01,1.03919291355440e-01,lamp_kernel
3.713119e-01,321,5.88122902798211e-04,1.08338215731066e-01,1.09257131961543e-01,1.04028722667862e-01,lamp_kernel
3.945150e-01,341,5.33877727526140e-04,1.07981467406768e-01,1.08815627931005e-01,1.04124265161818e-01,lamp_kernel
4.177169e-01,361,4.64219469539353e-04,1.07681231714367e-01,1.08406554266904e-01,1.04208098319083e-01,lamp_kernel
4.409346e-01,381,3.97526749149499e-04,1.07424653764202e-01,1.08045771867415e-01,1.04282309628262e-01,lamp_kernel
4.641750e-01,401,3.29131421334471e-04,1.07214319724217e-01,1.07728573128710e-01,1.04348191744542e-01,lamp_kernel
4.873854e-01,421,2.76033751107234e-04,1.07030516630481e-01,1.07461807255018e-01,1.04407024102036e-01,lamp_kernel
5.106126e-01,441,2.45362720557843e-04,1.06867999108162e-01,1.07251367593222e-01,1.04459831615996e-01,lamp_kernel
5.338331e-01,461,2.19526156457952e-04,1.06733453251629e-01,1.07076453238917e-01,1.04507051657388e-01,lamp_kernel
5.675634e-01,481,1.91173154852351e-04,1.06613747867160e-01,1.06912447533488e-01,1.04549550616374e-01,lamp_kernel
5.907916e-01,501,1.64822703890905e-04,1.06506236880307e-01,1.06763765123189e-01,1.04588389510892e-01,lamp_kernel
6.139738e-01,521,1.36592332833810e-04,1.06413899286570e-01,1.06627318813343e-01,1.04623582224934e-01,lamp_kernel
6.371354e-01,541,1.18045186568681e-04,1.06332699936382e-01,1.06517140360912e-01,1.04655758911085e-01,lamp_kernel
6.602722e-01,561,1.04718418638363e-04,1.06258134578498e-01,1.06421752512877e-01,1.04685413279432e-01,lamp_kernel
6.834232e-01,581,9.38760897021310e-05,1.06191625688809e-01,1.06338302959955e-01,1.04712471016101e-01,lamp_kernel
7.065834e-01,601,8.63984514128021e-05,1.06134191485803e-01,1.06269185275220e-01,1.04737415902630e-01,lamp_kernel
