time(s),iter,infeas,ot_objective,eta,solver
1.371801e+00,140,1.51180570371635e-05,2.35003727435511e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
2.165424e+00,220,6.18764721232055e-06,2.29539269270529e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.766150e+00,280,1.04209507229341e-05,2.24757984346958e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.559700e+00,360,1.11072956271796e-05,2.20581376361759e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
4.160544e+00,420,1.49350141977874e-05,2.16937602637184e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
5.147129e+00,520,1.11742546717271e-05,2.13762442938017e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.940926e+00,600,1.19191172352696e-05,2.10996008576958e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
6.927630e+00,700,1.47423335046339e-05,2.08587091363307e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
7.914369e+00,800,1.29116261053139e-05,2.06490157169834e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
9.094084e+00,920,1.33564168747334e-05,2.04664122449353e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.027387e+01,1040,1.29122866694967e-05,2.03073999289095e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.164654e+01,1180,1.30692327755208e-05,2.01688491189622e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.282637e+01,1300,1.64652731160597e-05,2.00480495266955e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.439202e+01,1460,1.43754832571744e-05,1.99427156395463e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.576483e+01,1600,1.57978764277597e-05,1.98507160930361e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.752353e+01,1780,1.51057598345740e-05,1.97703531157098e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.908943e+01,1940,1.62421091348065e-05,1.97000317478371e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.104124e+01,2140,1.60146135065652e-05,1.96384857012976e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.299311e+01,2340,1.46450026720215e-05,1.95845381901060e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.513781e+01,2560,1.62820738318807e-05,1.95371979681156e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
2.728265e+01,2780,1.64643066200831e-05,1.94956282073360e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.981333e+01,3040,1.52262935197145e-05,1.94590922944408e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
3.234396e+01,3300,1.51261417816135e-05,1.94269299726408e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
3.506756e+01,3580,1.62739302620895e-05,1.93985904978264e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
3.798420e+01,3880,1.51022949290817e-05,1.93736053076331e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
4.109372e+01,4200,1.53090891378660e-05,1.93515344656210e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
4.420354e+01,4520,1.64141244729911e-05,1.93320184733147e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
4.769911e+01,4880,1.55337356319466e-05,1.93147525382013e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
5.119471e+01,5240,1.59129611975878e-05,1.92994415090035e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
