time(s),iter,infeas,ot_objective,primal,dual,solver
1.321510e-04,1,6.45171616022573e-01,1.43220681272428e-01,7.88392297295001e-01,0.00000000000000e+00,lamp_kernel
1.361062e+00,21,7.57494875063860e-02,1.17426423131737e-01,1.93175910638123e-01,2.11718774791947e-02,lamp_kernel
2.725593e+00,41,4.14865832379498e-02,9.68138027660807e-02,1.38300386004031e-01,2.49162359838528e-02,lamp_kernel
4.091281e+00,61,2.52357324810369e-02,8.10692520837743e-02,1.06304984564811e-01,2.50957582582450e-02,lamp_kernel
5.457461e+00,81,1.04327007237492e-02,6.84645711422075e-02,7.88972718659567e-02,2.56295722344849e-02,lamp_kernel
6.824063e+00,101,6.71607640469382e-03,5.87462561265312e-02,6.54623325312251e-02,2.64989696883771e-02,lamp_kernel
8.190870e+00,121,3.73317382620874e-03,5.16452382690217e-02,5.53784120952305e-02,2.74489214233930e-02,lamp_kernel
9.557973e+00,141,1.63657706929064e-03,4.66316593559504e-02,4.82682364252411e-02,2.83202887198889e-02,lamp_kernel
1.092533e+01,161,8.36345033540736e-04,4.31267625521981e-02,4.39631075857389e-02,2.90533747774190e-02,lamp_kernel
1.229295e+01,181,4.25567666505660e-04,4.06602585993481e-02,4.10858262658537e-02,2.96421747377162e-02,lamp_kernel
1.366085e+01,201,2.15912404688476e-04,3.88970501057304e-02,3.91129625104189e-02,3.01072456920209e-02,lamp_kernel
1.502886e+01,221,1.25465536708354e-04,3.76122825955156e-02,3.77377481322239e-02,3.04725150279540e-02,lamp_kernel
1.639693e+01,241,6.82179072624617e-05,3.66575503447371e-02,3.67257682519996e-02,3.07612132816546e-02,lamp_kernel
1.776514e+01,261,3.89291535343684e-05,3.59344707050767e-02,3.59733998586110e-02,3.09907548207508e-02,lamp_kernel
1.913344e+01,281,2.72300345765662e-05,3.53771675038977e-02,3.54043975384742e-02,3.11749124463214e-02,lamp_kernel
2.050182e+01,301,1.79992064351474e-05,3.49407224649622e-02,3.49587216713973e-02,3.13246386951263e-02,lamp_kernel
2.187021e+01,321,1.23920191357367e-05,3.45939120607872e-02,3.46063040799230e-02,3.14482843632733e-02,lamp_kernel
2.323874e+01,341,9.51825591259036e-06,3.43146555936636e-02,3.43241738495762e-02,3.15516216781365e-02,lamp_kernel
2.460733e+01,361,7.34600490534980e-06,3.40870789243929e-02,3.40944249292983e-02,3.16385558354099e-02,lamp_kernel
2.597596e+01,381,6.16434820908230e-06,3.38995833199988e-02,3.39057476682078e-02,3.17124158770949e-02,lamp_kernel
2.734466e+01,401,5.31256616805909e-06,3.37435637683637e-02,3.37488763345317e-02,3.17759811337437e-02,lamp_kernel
2.871338e+01,421,4.59634931664772e-06,3.36125462605782e-02,3.36171426098949e-02,3.18311364352958e-02,lamp_kernel
3.008207e+01,441,4.05299889766334e-06,3.35015969310788e-02,3.35056499299764e-02,3.18795160358087e-02,lamp_kernel
3.145083e+01,461,3.66691530235770e-06,3.34069116028000e-02,3.34105785181024e-02,3.19220618606624e-02,lamp_kernel
3.281955e+01,481,3.36880290970315e-06,3.33255265196031e-02,3.33288953225128e-02,3.19597320933186e-02,lamp_kernel
3.418827e+01,501,3.09913345391981e-06,3.32551100026042e-02,3.32582091360581e-02,3.19932016168351e-02,lamp_kernel
3.555701e+01,521,2.86221732501490e-06,3.31938100547415e-02,3.31966722720665e-02,3.20231874954123e-02,lamp_kernel
3.692576e+01,541,2.65430993519134e-06,3.31401423515476e-02,3.31427966614828e-02,3.20502073836073e-02,lamp_kernel
3.829457e+01,561,2.47546078921881e-06,3.30929076432105e-02,3.30953831039997e-02,3.20746658120300e-02,lamp_kernel
3.966332e+01,581,2.31404869837460e-06,3.30511298753752e-02,3.30534439240736e-02,3.20968545029537e-02,lamp_kernel
4.103212e+01,601,2.16882678540581e-06,3.30140089632301e-02,3.30161777900155e-02,3.21170975347948e-02,lamp_kernel
4.240094e+01,621,2.04276597016057e-06,3.29808844249346e-02,3.29829271909048e-02,3.21356521781281e-02,lamp_kernel
4.376979e+01,641,1.92444652962473e-06,3.29512074442639e-02,3.29531318907935e-02,3.21527304462671e-02,lamp_kernel
4.513861e+01,661,1.81766117111198e-06,3.29245193993805e-02,3.29263370605516e-02,3.21685035226682e-02,lamp_kernel
4.650746e+01,681,1.71861121584087e-06,3.29004349905625e-02,3.29021536017783e-02,3.21830984349643e-02,lamp_kernel
4.787632e+01,701,1.63006097830761e-06,3.28786287255507e-02,3.28802587865290e-02,3.21966299542043e-02,lamp_kernel
4.924514e+01,721,1.55054899612545e-06,3.28588240697735e-02,3.28603746187697e-02,3.22092141187536e-02,lamp_kernel
5.061400e+01,741,1.47510846977361e-06,3.28407849058671e-02,3.28422600143368e-02,3.22209534174905e-02,lamp_kernel
5.198281e+01,761,1.40721110534188e-06,3.28243088188402e-02,3.28257160299456e-02,3.22319295477987e-02,lamp_kernel
5.335165e+01,781,1.34346065492181e-06,3.28092215926282e-02,3.28105650532831e-02,3.22422204110215e-02,lamp_kernel
5.472045e+01,801,1.28415484433982e-06,3.27953725870601e-02,3.27966567419044e-02,3.22518980037916e-02,lamp_kernel
5.608931e+01,821,1.23010193376842e-06,3.27826309016050e-02,3.27838610035387e-02,3.22610000157714e-02,lamp_kernel
5.745816e+01,841,1.17917813688216e-06,3.27708823614213e-02,3.27720615395582e-02,3.22695838650429e-02,lamp_kernel
5.882703e+01,861,1.13175103238051e-06,3.27600271286775e-02,3.27611588797099e-02,3.22776775572378e-02,lamp_kernel
6.019591e+01,881,1.08739117913642e-06,3.27499776470496e-02,3.27510650382288e-02,3.22853332011176e-02,lamp_kernel
6.156481e+01,901,1.04482811755373e-06,3.27406568132310e-02,3.27417016413485e-02,3.22925830727170e-02,lamp_kernel
6.293373e+01,921,1.00415139808805e-06,3.27319964227041e-02,3.27330005741022e-02,3.22994502440303e-02,lamp_kernel
6.430266e+01,941,9.66231162576139e-07,3.27239359891692e-02,3.27249022203318e-02,3.23059734066940e-02,lamp_kernel
6.567167e+01,961,9.28649199221900e-07,3.27164218074633e-02,3.27173504566625e-02,3.23121813830304e-02,lamp_kernel
6.704065e+01,981,8.94211906827018e-07,3.27094060894936e-02,3.27103003014004e-02,3.23180916714022e-02,lamp_kernel
6.840972e+01,1001,8.61997512330101e-07,3.27028461399688e-02,3.27037081374811e-02,3.23237290848292e-02,lamp_kernel
6.977888e+01,1021,8.31590432011718e-07,3.26967036538628e-02,3.26975352442948e-02,3.23291008128539e-02,lamp_kernel
7.114820e+01,1041,8.04240987587652e-07,3.26909442215446e-02,3.26917484625322e-02,3.23342353861539e-02,lamp_kernel
7.251764e+01,1061,7.75848232242737e-07,3.26855369317757e-02,3.26863127800079e-02,3.23391512050689e-02,lamp_kernel
