time(s),iter,infeas,ot_objective,dual
1.345269e-03,1,7.96587664585262e-01,0.00000000000000e+00,-5.09062073464417e+00,sinkhorn_cellsim
8.841515e-02,21,7.96587664585262e-01,3.14209970154503e-308,6.24356109382224e+01,sinkhorn_cellsim
1.430120e-01,41,7.96587664585260e-01,8.16076352536024e-225,1.29961842611089e+02,sinkhorn_cellsim
1.975842e-01,61,7.96587664585262e-01,4.56832025510714e-76,1.97488074283956e+02,sinkhorn_cellsim
2.521621e-01,81,7.87318825246856e-01,9.73103118689502e-04,2.64020046517273e+02,sinkhorn_cellsim
3.067501e-01,101,7.37013727387153e-01,7.47781262720576e-03,3.23072157285596e+02,sinkhorn_cellsim
3.613457e-01,121,6.73735962056277e-01,1.62878277559227e-02,3.64725846909013e+02,sinkhorn_cellsim
4.159468e-01,141,6.34079501269549e-01,2.16314103452277e-02,3.92301396808046e+02,sinkhorn_cellsim
4.705611e-01,161,5.99538822634879e-01,2.51699996400344e-02,4.11977627782602e+02,sinkhorn_cellsim
5.251679e-01,181,5.92769280544300e-01,2.63304840631571e-02,4.26484426010425e+02,sinkhorn_cellsim
5.797780e-01,201,5.78514686211651e-01,2.72791802792067e-02,4.39109569147983e+02,sinkhorn_cellsim
6.343864e-01,221,5.74039293330170e-01,2.75741483951666e-02,4.50992309381746e+02,sinkhorn_cellsim
6.889937e-01,241,5.68655900194147e-01,2.83290529101126e-02,4.62326551127899e+02,sinkhorn_cellsim
7.435978e-01,261,5.60300757993188e-01,2.90307750384745e-02,4.72776868770699e+02,sinkhorn_cellsim
7.982022e-01,281,5.52294733807093e-01,3.00720878499411e-02,4.82900591945475e+02,sinkhorn_cellsim
8.528077e-01,301,5.48554004545712e-01,3.05501489862283e-02,4.92710590893234e+02,sinkhorn_cellsim
9.074179e-01,321,5.42346421718110e-01,3.14616281438802e-02,5.02231680595497e+02,sinkhorn_cellsim
9.620274e-01,341,5.33379892132292e-01,3.21473021329306e-02,5.11482008031908e+02,sinkhorn_cellsim
1.016636e+00,361,5.22388283168434e-01,3.30409947834093e-02,5.20516764666861e+02,sinkhorn_cellsim
1.071248e+00,381,5.10651297614029e-01,3.44515054418182e-02,5.29332652771109e+02,sinkhorn_cellsim
1.125854e+00,401,5.03087677569833e-01,3.53197518781716e-02,5.37866202940222e+02,sinkhorn_cellsim
1.180477e+00,421,4.94972792959406e-01,3.73643810482608e-02,5.46084230373689e+02,sinkhorn_cellsim
1.235094e+00,441,4.90824053447396e-01,3.83267683141695e-02,5.54053803243173e+02,sinkhorn_cellsim
1.289710e+00,461,4.80140210954431e-01,3.94175129808713e-02,5.61630864364547e+02,sinkhorn_cellsim
1.344311e+00,481,4.68773362290940e-01,4.12428683673481e-02,5.68993392254606e+02,sinkhorn_cellsim
1.398911e+00,501,4.59833902529126e-01,4.23036890451886e-02,5.76054353156001e+02,sinkhorn_cellsim
