time(s),iter,infeas,ot_objective,dual
1.326396e-02,1,9.56119634214972e-01,2.01392950910319e-23,-7.87538361801615e+00,sinkhorn_cellsim
7.078247e-01,21,9.56119634214972e-01,9.57914507667131e-07,6.56592747646668e+01,sinkhorn_cellsim
1.402126e+00,41,9.56028553988573e-01,2.56982390799938e-05,1.38762216637703e+02,sinkhorn_cellsim
2.096420e+00,61,9.52412802318810e-01,2.51899203139194e-04,2.09647068295720e+02,sinkhorn_cellsim
2.790972e+00,81,9.26191611426098e-01,1.41242714686123e-03,2.73249599620509e+02,sinkhorn_cellsim
3.485919e+00,101,8.78233640221045e-01,3.51753089588163e-03,3.23127235127924e+02,sinkhorn_cellsim
4.181237e+00,121,8.31662904721865e-01,5.76477716828161e-03,3.60482145286785e+02,sinkhorn_cellsim
4.876773e+00,141,7.90645183620449e-01,7.75230760058274e-03,3.89178616536226e+02,sinkhorn_cellsim
5.572402e+00,161,7.54447247827706e-01,9.55842787586129e-03,4.12932357441551e+02,sinkhorn_cellsim
6.268160e+00,181,7.18040412990604e-01,1.11095250210814e-02,4.33471152851100e+02,sinkhorn_cellsim
6.963963e+00,201,6.89160462076241e-01,1.23450194627684e-02,4.51952520100237e+02,sinkhorn_cellsim
7.659828e+00,221,6.63186196669760e-01,1.34761830017950e-02,4.68943122779724e+02,sinkhorn_cellsim
8.355745e+00,241,6.36964777816660e-01,1.45814642851912e-02,4.84616464777796e+02,sinkhorn_cellsim
9.051692e+00,261,6.16757786799276e-01,1.53316261889944e-02,4.99319516323542e+02,sinkhorn_cellsim
9.747650e+00,281,5.97105228765497e-01,1.62784493050355e-02,5.13158213853751e+02,sinkhorn_cellsim
1.044363e+01,301,5.75953995746094e-01,1.72731107745598e-02,5.26029534086881e+02,sinkhorn_cellsim
1.113967e+01,321,5.58693294643141e-01,1.79610498502639e-02,5.38138461954901e+02,sinkhorn_cellsim
1.183567e+01,341,5.41536655792718e-01,1.87211914243366e-02,5.49592144931279e+02,sinkhorn_cellsim
1.253167e+01,361,5.26122008167579e-01,1.93169892834677e-02,5.60437274827441e+02,sinkhorn_cellsim
1.322763e+01,381,5.08091375524013e-01,2.00794504705446e-02,5.70720659919752e+02,sinkhorn_cellsim
1.392357e+01,401,4.93494683902126e-01,2.06834587578189e-02,5.80423383608278e+02,sinkhorn_cellsim
1.461956e+01,421,4.78231920616440e-01,2.14254171529520e-02,5.89616916960073e+02,sinkhorn_cellsim
1.531551e+01,441,4.63588416346597e-01,2.20496576430981e-02,5.98277784344507e+02,sinkhorn_cellsim
1.601151e+01,461,4.48924774043285e-01,2.27533145244992e-02,6.06464947447183e+02,sinkhorn_cellsim
1.670750e+01,481,4.34330731731118e-01,2.33540157395091e-02,6.14181192447782e+02,sinkhorn_cellsim
1.740349e+01,501,4.19099668310421e-01,2.41009230575161e-02,6.21399342070193e+02,sinkhorn_cellsim
1.809948e+01,521,4.05014052602269e-01,2.47143011033312e-02,6.28138873572545e+02,sinkhorn_cellsim
1.879542e+01,541,3.91473044495512e-01,2.52727225097151e-02,6.34445389370996e+02,sinkhorn_cellsim
1.949137e+01,561,3.80141581832837e-01,2.57663613143864e-02,6.40372913354794e+02,sinkhorn_cellsim
2.018729e+01,581,3.69574865312953e-01,2.62125708074350e-02,6.45984134936357e+02,sinkhorn_cellsim
2.088324e+01,601,3.57024343366004e-01,2.67921050398024e-02,6.51245214467235e+02,sinkhorn_cellsim
2.157922e+01,621,3.46392145546647e-01,2.72469313023893e-02,6.56163498229291e+02,sinkhorn_cellsim
2.227513e+01,641,3.36114021700677e-01,2.76437332643320e-02,6.60759536181189e+02,sinkhorn_cellsim
2.297105e+01,661,3.25078413261497e-01,2.80427899368683e-02,6.65090414108494e+02,sinkhorn_cellsim
2.366696e+01,681,3.14961488671975e-01,2.83570105174524e-02,6.69196991304666e+02,sinkhorn_cellsim
2.436283e+01,701,3.04644054915285e-01,2.87568716819458e-02,6.73060773889555e+02,sinkhorn_cellsim
2.505874e+01,721,2.93827765875558e-01,2.91809780217325e-02,6.76653169206293e+02,sinkhorn_cellsim
2.575463e+01,741,2.86527302814638e-01,2.94006374994540e-02,6.80037267293726e+02,sinkhorn_cellsim
2.645047e+01,761,2.77244076858307e-01,2.97425233038475e-02,6.83250068908535e+02,sinkhorn_cellsim
2.714633e+01,781,2.69368112743836e-01,3.00464350136643e-02,6.86257767956400e+02,sinkhorn_cellsim
2.784219e+01,801,2.61819220061075e-01,3.02298695755587e-02,6.89117130769444e+02,sinkhorn_cellsim
2.853809e+01,821,2.53940695420938e-01,3.04461137890902e-02,6.91835628800126e+02,sinkhorn_cellsim
2.923395e+01,841,2.46381563041351e-01,3.07585804607622e-02,6.94398879723431e+02,sinkhorn_cellsim
2.992985e+01,861,2.39865790627245e-01,3.10047181147237e-02,6.96806072205621e+02,sinkhorn_cellsim
3.062569e+01,881,2.33367925187741e-01,3.12567446100450e-02,6.99076278363737e+02,sinkhorn_cellsim
3.132157e+01,901,2.27164733610879e-01,3.14934080286751e-02,7.01209541861091e+02,sinkhorn_cellsim
3.201744e+01,921,2.20522096048396e-01,3.16691452579057e-02,7.03232968932570e+02,sinkhorn_cellsim
3.271331e+01,941,2.13446935694807e-01,3.18381039565021e-02,7.05151928934558e+02,sinkhorn_cellsim
3.340916e+01,961,2.07612741486434e-01,3.19914392463615e-02,7.06981262264417e+02,sinkhorn_cellsim
3.410498e+01,981,2.03212035279104e-01,3.21945205724882e-02,7.08720596368781e+02,sinkhorn_cellsim
3.480082e+01,1001,1.98418987707762e-01,3.24176841375593e-02,7.10370065439945e+02,sinkhorn_cellsim
3.549668e+01,1021,1.93798240032706e-01,3.25780738862714e-02,7.11917956843750e+02,sinkhorn_cellsim
3.619254e+01,1041,1.89239528990489e-01,3.27571628116763e-02,7.13387217245778e+02,sinkhorn_cellsim
3.688841e+01,1061,1.85669664839810e-01,3.28704525671405e-02,7.14778132272341e+02,sinkhorn_cellsim
3.758423e+01,1081,1.82119092119118e-01,3.30882980704048e-02,7.16103739676515e+02,sinkhorn_cellsim
3.828010e+01,1101,1.77556278111102e-01,3.32328183139904e-02,7.17351980463993e+02,sinkhorn_cellsim
3.897595e+01,1121,1.73712542741592e-01,3.33418577632978e-02,7.18547477916317e+02,sinkhorn_cellsim
3.967184e+01,1141,1.70042714129984e-01,3.34500682654046e-02,7.19689178706651e+02,sinkhorn_cellsim
4.036770e+01,1161,1.66319930541362e-01,3.35311040552501e-02,7.20787186478469e+02,sinkhorn_cellsim
4.106353e+01,1181,1.62766024797187e-01,3.36351314972807e-02,7.21834078750502e+02,sinkhorn_cellsim
4.175938e+01,1201,1.59015661323975e-01,3.37847155268441e-02,7.22830421369672e+02,sinkhorn_cellsim
4.245521e+01,1221,1.55870819930976e-01,3.38730903844877e-02,7.23787261875352e+02,sinkhorn_cellsim
4.315101e+01,1241,1.52453883619226e-01,3.39645261529598e-02,7.24708143754555e+02,sinkhorn_cellsim
4.384689e+01,1261,1.49116615842972e-01,3.40497741380930e-02,7.25591592548200e+02,sinkhorn_cellsim
4.454271e+01,1281,1.45963472829489e-01,3.41381304526836e-02,7.26436374480406e+02,sinkhorn_cellsim
4.523856e+01,1301,1.42396660771779e-01,3.42343224166484e-02,7.27244163376617e+02,sinkhorn_cellsim
4.593436e+01,1321,1.38862903546660e-01,3.43411338973000e-02,7.28007898902350e+02,sinkhorn_cellsim
4.663018e+01,1341,1.35524838818577e-01,3.44252183180406e-02,7.28740601339382e+02,sinkhorn_cellsim
