time(s),iter,infeas,ot_objective,dual
1.572046e-02,1,9.29374745567989e-01,6.42413695752403e-12,-6.99113466516675e+00,sinkhorn_cellsim
8.120653e-01,21,9.21606806218261e-01,1.18491962332644e-04,7.22965611578034e+01,sinkhorn_cellsim
1.608627e+00,41,8.54279118658421e-01,2.17895245838981e-03,1.45198190758073e+02,sinkhorn_cellsim
2.405780e+00,61,7.44768041406743e-01,7.26228929449787e-03,1.97115844897699e+02,sinkhorn_cellsim
3.203427e+00,81,6.56786307719198e-01,1.17636480630764e-02,2.28842432217665e+02,sinkhorn_cellsim
4.001280e+00,101,6.04741457732079e-01,1.44334460314435e-02,2.48630686750215e+02,sinkhorn_cellsim
4.799197e+00,121,5.66760767936587e-01,1.62520380438534e-02,2.62508782767784e+02,sinkhorn_cellsim
5.597172e+00,141,5.35199361463716e-01,1.73170345242900e-02,2.73373967090323e+02,sinkhorn_cellsim
6.395140e+00,161,5.08611565206545e-01,1.82653227029593e-02,2.82731350572949e+02,sinkhorn_cellsim
7.193114e+00,181,4.83765651148763e-01,1.91823613145769e-02,2.91174749457409e+02,sinkhorn_cellsim
7.991065e+00,201,4.60696023969627e-01,1.99644488861927e-02,2.98909870347332e+02,sinkhorn_cellsim
8.789053e+00,221,4.37208272181440e-01,2.07145861554633e-02,3.06036323282521e+02,sinkhorn_cellsim
9.587016e+00,241,4.18047525541709e-01,2.14403084793150e-02,3.12691900235444e+02,sinkhorn_cellsim
1.038498e+01,261,3.98153944576675e-01,2.21197915947839e-02,3.18890133881369e+02,sinkhorn_cellsim
1.118295e+01,281,3.79127635766598e-01,2.28880788104403e-02,3.24596041499579e+02,sinkhorn_cellsim
1.198096e+01,301,3.61004411444143e-01,2.35990718572931e-02,3.29913219215526e+02,sinkhorn_cellsim
1.277894e+01,321,3.43937757477204e-01,2.42361605519126e-02,3.34838194632967e+02,sinkhorn_cellsim
1.357692e+01,341,3.27544037450531e-01,2.47950254868350e-02,3.39400700296050e+02,sinkhorn_cellsim
1.437491e+01,361,3.11196361980013e-01,2.54681150107656e-02,3.43619809968046e+02,sinkhorn_cellsim
1.517297e+01,381,2.97076324623708e-01,2.60215397348329e-02,3.47511333664987e+02,sinkhorn_cellsim
1.597100e+01,401,2.84959925499587e-01,2.64587734368958e-02,3.51139528152565e+02,sinkhorn_cellsim
1.676906e+01,421,2.69150624642281e-01,2.71035104987590e-02,3.54494601760060e+02,sinkhorn_cellsim
1.756712e+01,441,2.54743716842648e-01,2.78071327365478e-02,3.57532240225587e+02,sinkhorn_cellsim
1.836520e+01,461,2.43369785597026e-01,2.82854802494643e-02,3.60306861990229e+02,sinkhorn_cellsim
1.916332e+01,481,2.30605937297277e-01,2.88159510904871e-02,3.62864362199421e+02,sinkhorn_cellsim
1.996143e+01,501,2.16570215385490e-01,2.94079657856869e-02,3.65167889114399e+02,sinkhorn_cellsim
2.075955e+01,521,2.04774825214250e-01,2.98370764353922e-02,3.67242592806113e+02,sinkhorn_cellsim
2.155768e+01,541,1.93965401347649e-01,3.02579285222682e-02,3.69135311280969e+02,sinkhorn_cellsim
2.235582e+01,561,1.83184521150310e-01,3.06911895289312e-02,3.70864546490081e+02,sinkhorn_cellsim
2.315398e+01,581,1.74262664151473e-01,3.09374326309608e-02,3.72450267502434e+02,sinkhorn_cellsim
2.395216e+01,601,1.67040459795377e-01,3.11836130517134e-02,3.73912440891061e+02,sinkhorn_cellsim
2.475035e+01,621,1.59379656774036e-01,3.14947983382388e-02,3.75247483963206e+02,sinkhorn_cellsim
2.554856e+01,641,1.51341748521070e-01,3.17726495693702e-02,3.76463101133576e+02,sinkhorn_cellsim
2.634677e+01,661,1.42620529081503e-01,3.20938414901819e-02,3.77572934697074e+02,sinkhorn_cellsim
2.714499e+01,681,1.35117239330812e-01,3.23441608411746e-02,3.78577613825764e+02,sinkhorn_cellsim
2.794321e+01,701,1.28668751900681e-01,3.25599772127164e-02,3.79497543304672e+02,sinkhorn_cellsim
2.874144e+01,721,1.23276426779689e-01,3.27696286345587e-02,3.80344117096497e+02,sinkhorn_cellsim
2.953970e+01,741,1.18292308987218e-01,3.29558545656571e-02,3.81132773168406e+02,sinkhorn_cellsim
3.033793e+01,761,1.11655423405188e-01,3.31313211869394e-02,3.81862836402162e+02,sinkhorn_cellsim
3.113617e+01,781,1.06613023789506e-01,3.33291486345798e-02,3.82536656390820e+02,sinkhorn_cellsim
3.193442e+01,801,1.02801279210344e-01,3.34778659338118e-02,3.83164536389077e+02,sinkhorn_cellsim
3.273269e+01,821,9.82337163931900e-02,3.36008174617531e-02,3.83753884832289e+02,sinkhorn_cellsim
