time(s),iter,infeas,ot_objective,dual
2.490170e-04,1,4.74063503874981e-01,1.08602722545489e-44,-6.61979801034353e+00,sinkhorn_cellsim
1.048210e-02,21,4.73851016407492e-01,4.83231300995183e-06,6.82009999126911e+00,sinkhorn_cellsim
2.054529e-02,41,4.71030631196719e-01,6.32466766501743e-05,1.94847219158004e+01,sinkhorn_cellsim
3.061964e-02,61,4.67324948823855e-01,2.11212607601949e-04,3.01160180923350e+01,sinkhorn_cellsim
4.068116e-02,81,4.65879173444124e-01,3.26887115162993e-04,3.88528892220625e+01,sinkhorn_cellsim
5.073461e-02,101,4.64862477847550e-01,3.70802753261059e-04,4.67556900682389e+01,sinkhorn_cellsim
6.079343e-02,121,4.62546079587439e-01,4.30861387464362e-04,5.43971588108043e+01,sinkhorn_cellsim
7.084992e-02,141,4.59985268063782e-01,5.25441701242486e-04,6.17795383683624e+01,sinkhorn_cellsim
8.090779e-02,161,4.58902538931973e-01,5.62892135170676e-04,6.89725160256287e+01,sinkhorn_cellsim
9.094564e-02,181,4.56895560031652e-01,6.23283800769856e-04,7.60759930967147e+01,sinkhorn_cellsim
1.009896e-01,201,4.56190445476759e-01,6.67285328753941e-04,8.30910193387623e+01,sinkhorn_cellsim
1.110382e-01,221,4.55065341710789e-01,7.24746065725025e-04,8.99967414740905e+01,sinkhorn_cellsim
1.210781e-01,241,4.52605400211730e-01,7.85604060615492e-04,9.68195581484431e+01,sinkhorn_cellsim
1.311259e-01,261,4.49129603688998e-01,8.79827913590030e-04,1.03525197314246e+02,sinkhorn_cellsim
1.411759e-01,281,4.48302849496410e-01,9.06274869169470e-04,1.10158538170344e+02,sinkhorn_cellsim
1.512481e-01,301,4.44226980265683e-01,1.00898097634552e-03,1.16708979180308e+02,sinkhorn_cellsim
1.613204e-01,321,4.37932225658245e-01,1.14412539395542e-03,1.23105524082283e+02,sinkhorn_cellsim
1.713863e-01,341,4.35133136191190e-01,1.29830063704842e-03,1.29307174046926e+02,sinkhorn_cellsim
1.814436e-01,361,4.30291112319335e-01,1.43575249843725e-03,1.35371813007960e+02,sinkhorn_cellsim
1.915105e-01,381,4.23217461122114e-01,1.63613278435196e-03,1.41199599363533e+02,sinkhorn_cellsim
2.015636e-01,401,4.19593065158878e-01,1.76636948997702e-03,1.46846816107785e+02,sinkhorn_cellsim
2.116204e-01,421,4.12596813827994e-01,1.94262812004547e-03,1.52312741214648e+02,sinkhorn_cellsim
2.216722e-01,441,4.03305063311250e-01,2.17200870944583e-03,1.57604601148921e+02,sinkhorn_cellsim
2.317198e-01,461,3.96688698742928e-01,2.39768130083060e-03,1.62680964221781e+02,sinkhorn_cellsim
2.417753e-01,481,3.88371330236638e-01,2.62492508287153e-03,1.67564481423868e+02,sinkhorn_cellsim
2.518275e-01,501,3.74438340312996e-01,2.98197713463709e-03,1.72177028417364e+02,sinkhorn_cellsim
2.618768e-01,521,3.57902272819932e-01,3.36148342941634e-03,1.76506698327490e+02,sinkhorn_cellsim
2.719212e-01,541,3.42339016160329e-01,3.75062522701294e-03,1.80553279380366e+02,sinkhorn_cellsim
2.819710e-01,561,3.27438409872798e-01,4.15620810122045e-03,1.84323685335973e+02,sinkhorn_cellsim
2.920151e-01,581,3.10122939223161e-01,4.56122361702465e-03,1.87828169534351e+02,sinkhorn_cellsim
3.020627e-01,601,2.98607891761859e-01,4.86532712240703e-03,1.91093041487775e+02,sinkhorn_cellsim
3.121142e-01,621,2.81796931620449e-01,5.33283505543013e-03,1.94087533504338e+02,sinkhorn_cellsim
3.221585e-01,641,2.68491102942089e-01,5.71350257421368e-03,1.96877596461490e+02,sinkhorn_cellsim
3.322144e-01,661,2.53219669117786e-01,6.17081148657848e-03,1.99427383652290e+02,sinkhorn_cellsim
3.422679e-01,681,2.39716600264622e-01,6.50550238994261e-03,2.01760293105312e+02,sinkhorn_cellsim
3.523199e-01,701,2.26498236783970e-01,6.95292768622846e-03,2.03861572525120e+02,sinkhorn_cellsim
3.623625e-01,721,2.09986790174089e-01,7.44163269847100e-03,2.05724891173185e+02,sinkhorn_cellsim
3.724140e-01,741,2.00462959015022e-01,7.69026204399441e-03,2.07412103820964e+02,sinkhorn_cellsim
3.824782e-01,761,1.92688308834038e-01,7.86199021625187e-03,2.08993524383599e+02,sinkhorn_cellsim
3.925359e-01,781,1.83696643346734e-01,8.06140753573632e-03,2.10490184453755e+02,sinkhorn_cellsim
4.025987e-01,801,1.77527812430394e-01,8.32259062706268e-03,2.11863571069645e+02,sinkhorn_cellsim
4.126593e-01,821,1.72498813393460e-01,8.51153771409855e-03,2.13132384649086e+02,sinkhorn_cellsim
4.227119e-01,841,1.65615917799793e-01,8.73281475007466e-03,2.14338332142776e+02,sinkhorn_cellsim
4.327735e-01,861,1.59757130079405e-01,9.13394423437020e-03,2.15392530986905e+02,sinkhorn_cellsim
4.428362e-01,881,1.51112602934795e-01,9.38576776336980e-03,2.16304253168751e+02,sinkhorn_cellsim
4.529003e-01,901,1.43668844496331e-01,9.59871909306397e-03,2.17122763920680e+02,sinkhorn_cellsim
4.629621e-01,921,1.36663560648772e-01,9.74474949012949e-03,2.17847485334951e+02,sinkhorn_cellsim
4.730216e-01,941,1.31150154232853e-01,9.81545255331974e-03,2.18533595303534e+02,sinkhorn_cellsim
4.830829e-01,961,1.24940502011966e-01,9.94244331811911e-03,2.19180225806751e+02,sinkhorn_cellsim
4.931491e-01,981,1.20026043616207e-01,1.00584766605582e-02,2.19767438093641e+02,sinkhorn_cellsim
5.032111e-01,1001,1.16354953547002e-01,1.01489545154276e-02,2.20319444601958e+02,sinkhorn_cellsim
5.132792e-01,1021,1.13432063391784e-01,1.01982426525849e-02,2.20843556249387e+02,sinkhorn_cellsim
5.233537e-01,1041,1.09345612128589e-01,1.03270507021951e-02,2.21334621308619e+02,sinkhorn_cellsim
5.334162e-01,1061,1.05473031438471e-01,1.03673035597331e-02,2.21796569622894e+02,sinkhorn_cellsim
5.434754e-01,1081,1.01591057908798e-01,1.04310513822758e-02,2.22230822407120e+02,sinkhorn_cellsim
5.535449e-01,1101,9.82075454519376e-02,1.04621716726825e-02,2.22644433175670e+02,sinkhorn_cellsim
5.636108e-01,1121,9.62452600946913e-02,1.04854825200840e-02,2.23045074748942e+02,sinkhorn_cellsim
5.736764e-01,1141,9.43957565322335e-02,1.05248033561613e-02,2.23434133087954e+02,sinkhorn_cellsim
5.837370e-01,1161,9.23188032704553e-02,1.05564297312657e-02,2.23804888134582e+02,sinkhorn_cellsim
5.938087e-01,1181,8.98212735024894e-02,1.05844882718420e-02,2.24165928276324e+02,sinkhorn_cellsim
6.038753e-01,1201,8.78133412349551e-02,1.06499048497966e-02,2.24511082685068e+02,sinkhorn_cellsim
6.139430e-01,1221,8.56933945387904e-02,1.06999150113368e-02,2.24830229635259e+02,sinkhorn_cellsim
6.240118e-01,1241,8.36032977417366e-02,1.07215390074615e-02,2.25137763856954e+02,sinkhorn_cellsim
6.340689e-01,1261,8.14752959117943e-02,1.07501519889807e-02,2.25433000494073e+02,sinkhorn_cellsim
6.441403e-01,1281,8.03602645658278e-02,1.07720896773520e-02,2.25717044615910e+02,sinkhorn_cellsim
6.542006e-01,1301,7.89664379836691e-02,1.08374477208765e-02,2.25987838312465e+02,sinkhorn_cellsim
6.642623e-01,1321,7.75274986898701e-02,1.08628111263980e-02,2.26241669761738e+02,sinkhorn_cellsim
6.743150e-01,1341,7.54898774953976e-02,1.09015823727421e-02,2.26484147135550e+02,sinkhorn_cellsim
6.843698e-01,1361,7.38224467415417e-02,1.09227904522547e-02,2.26717203177276e+02,sinkhorn_cellsim
6.944374e-01,1381,7.19176996166314e-02,1.09564172779667e-02,2.26941432105500e+02,sinkhorn_cellsim
7.045032e-01,1401,7.07346007026276e-02,1.09782431412111e-02,2.27159076407816e+02,sinkhorn_cellsim
7.145606e-01,1421,6.92735104349933e-02,1.10081355257214e-02,2.27367971904427e+02,sinkhorn_cellsim
7.246237e-01,1441,6.85815530791767e-02,1.10985001857121e-02,2.27558899083541e+02,sinkhorn_cellsim
7.346924e-01,1461,6.80270273973979e-02,1.11055609217798e-02,2.27744971753631e+02,sinkhorn_cellsim
7.447724e-01,1481,6.73636996716314e-02,1.11212756969499e-02,2.27926849932527e+02,sinkhorn_cellsim
7.548386e-01,1501,6.65658575530192e-02,1.11273943126123e-02,2.28105861669888e+02,sinkhorn_cellsim
7.649066e-01,1521,6.56067992306531e-02,1.11333332890584e-02,2.28282590960707e+02,sinkhorn_cellsim
7.749676e-01,1541,6.44380963492764e-02,1.11427247006285e-02,2.28456855712627e+02,sinkhorn_cellsim
7.850375e-01,1561,6.34241737554198e-02,1.11526474347746e-02,2.28627028472042e+02,sinkhorn_cellsim
7.950949e-01,1581,6.26965111175907e-02,1.11606652028205e-02,2.28795070077912e+02,sinkhorn_cellsim
8.051650e-01,1601,6.18419004237534e-02,1.11885750343008e-02,2.28958661231590e+02,sinkhorn_cellsim
8.152302e-01,1621,6.06184586817892e-02,1.12014835019394e-02,2.29117547490385e+02,sinkhorn_cellsim
8.252983e-01,1641,5.92481097553829e-02,1.12208247783427e-02,2.29271413849982e+02,sinkhorn_cellsim
8.353625e-01,1661,5.80371125305846e-02,1.12343805074657e-02,2.29421040744752e+02,sinkhorn_cellsim
8.454342e-01,1681,5.72054516078475e-02,1.12515553628403e-02,2.29566751923020e+02,sinkhorn_cellsim
8.555022e-01,1701,5.63128246898282e-02,1.12670099836172e-02,2.29708283957620e+02,sinkhorn_cellsim
8.655746e-01,1721,5.55858637950243e-02,1.12785770064434e-02,2.29845951914133e+02,sinkhorn_cellsim
8.756520e-01,1741,5.51561681693243e-02,1.12889067295108e-02,2.29980914446906e+02,sinkhorn_cellsim
8.857192e-01,1761,5.42192353664905e-02,1.13069861567342e-02,2.30111011897189e+02,sinkhorn_cellsim
8.957993e-01,1781,5.32927510704216e-02,1.13191702641966e-02,2.30237833948191e+02,sinkhorn_cellsim
9.058699e-01,1801,5.25564721659436e-02,1.13372866342191e-02,2.30361658200955e+02,sinkhorn_cellsim
