time(s),iter,infeas,ot_objective,eta,solver
8.104466e+00,240,1.14769061761291e-05,2.45457756462517e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.353354e+01,400,1.05319276394536e-05,2.37109697588704e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.762504e+01,520,1.17001084217924e-05,2.29617610571315e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
2.372385e+01,700,9.73092435974195e-06,2.22927344449605e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
2.848495e+01,840,1.25393642350448e-05,2.16977983508317e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
3.458440e+01,1020,1.59977781569220e-05,2.11708710059620e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
4.001517e+01,1180,1.35377052517332e-05,2.07058954583299e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
4.678441e+01,1380,1.53546111665329e-05,2.02966456204542e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
5.288513e+01,1560,1.46002574720779e-05,1.99374594574343e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
6.032427e+01,1780,1.53988883575956e-05,1.96228126189178e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
6.709481e+01,1980,1.58958758170298e-05,1.93476802429672e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
7.520397e+01,2220,1.60040922941483e-05,1.91074222430553e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
8.331388e+01,2460,1.22783766770865e-05,1.88978855642318e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
9.276245e+01,2740,1.21336680207935e-05,1.87151474563224e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.015422e+02,3000,1.41395179274448e-05,1.85558461767983e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.116605e+02,3300,1.37155620937141e-05,1.84170538880612e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.211094e+02,3580,1.63962248722085e-05,1.82960239884061e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.318972e+02,3900,1.57716253345224e-05,1.81905368934308e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.426855e+02,4220,1.48008926104613e-05,1.80985069736512e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.548132e+02,4580,1.43327098571681e-05,1.80181472842163e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.669407e+02,4940,1.42113170806907e-05,1.79479201195127e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
1.804075e+02,5340,1.39005727064704e-05,1.78864999422274e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
1.938741e+02,5740,1.43980249803965e-05,1.78327146740099e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.086809e+02,6180,1.42566993597842e-05,1.77855894688972e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
2.234886e+02,6620,1.52724266225804e-05,1.77442311469199e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
2.396355e+02,7100,1.53143812358006e-05,1.77079280814286e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
2.564516e+02,7600,1.42204259907752e-05,1.76760366372427e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
2.746073e+02,8140,1.44973367151371e-05,1.76479576947689e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
2.927629e+02,8680,1.64072253420519e-05,1.76232029672207e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
3.129269e+02,9280,1.46675642888232e-05,1.76014369611002e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
3.337610e+02,9900,1.46972450692661e-05,1.75822086735925e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
3.559343e+02,10560,1.54804982305548e-05,1.75652177794811e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
3.787773e+02,11240,1.59638489819626e-05,1.75502053437384e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
4.036301e+02,11980,1.51239161842592e-05,1.75369474178741e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
4.291532e+02,12740,1.59620397772171e-05,1.75251873723800e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
4.566867e+02,13560,1.55150774724389e-05,1.75147888125464e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
4.848925e+02,14400,1.66420435917197e-05,1.75055468322583e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
5.151168e+02,15300,1.64920984450207e-05,1.74973657628670e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
5.466977e+02,16240,1.64197076540401e-05,1.74901015744392e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
5.803094e+02,17240,1.65326332030489e-05,1.74836449957771e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
6.159572e+02,18300,1.55932498864697e-05,1.74779208463799e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
6.536455e+02,19420,1.59065464296961e-05,1.74728107302429e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
6.927100e+02,20580,1.65319698674688e-05,1.74682565401043e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
7.345019e+02,21820,1.59515386598442e-05,1.74642174697519e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
7.783555e+02,23120,1.57659534733672e-05,1.74606122494691e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
8.242805e+02,24480,1.64297161734434e-05,1.74573839106985e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
8.722875e+02,25900,1.65551190302997e-05,1.74545092365005e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
9.230655e+02,27400,1.64835925337008e-05,1.74519437908841e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
9.766241e+02,28980,1.60793818005739e-05,1.74496549720277e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
1.032973e+03,30640,1.62935117422663e-05,1.74475979981549e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
1.092128e+03,32380,1.62918617298449e-05,1.74457584826964e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
1.154783e+03,34220,1.60771042302814e-05,1.74441127022450e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
1.220268e+03,36140,1.64378209005075e-05,1.74426282699456e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
1.289277e+03,38160,1.66013084645439e-05,1.74412983613885e-02,6.59706981778719e-04,annealed_sinkhorn_cellsim
1.362503e+03,40300,1.60648908703333e-05,1.74401142285709e-02,6.26721632689783e-04,annealed_sinkhorn_cellsim
1.439272e+03,42540,1.65765176425502e-05,1.74390361981926e-02,5.95385551055294e-04,annealed_sinkhorn_cellsim
1.520275e+03,44900,1.65378459654521e-05,1.74380749212641e-02,5.65616273502529e-04,annealed_sinkhorn_cellsim
1.606208e+03,47400,1.63267508291077e-05,1.74372136141116e-02,5.37335459827403e-04,annealed_sinkhorn_cellsim
1.697067e+03,50040,1.62464301851667e-05,1.74364376293135e-02,5.10468686836033e-04,annealed_sinkhorn_cellsim
1.792856e+03,52820,1.65242551270982e-05,1.74357346120357e-02,4.84945252494231e-04,annealed_sinkhorn_cellsim
1.894255e+03,55760,1.64827279052581e-05,1.74351060293394e-02,4.60697989869519e-04,annealed_sinkhorn_cellsim
2.001949e+03,58880,1.63412044602305e-05,1.74345414333507e-02,4.37663090376043e-04,annealed_sinkhorn_cellsim
2.115931e+03,62180,1.63872840852254e-05,1.74340303116723e-02,4.15779935857241e-04,annealed_sinkhorn_cellsim
2.236880e+03,65680,1.63511723167617e-05,1.74335708125642e-02,3.94990939064379e-04,annealed_sinkhorn_cellsim
2.364796e+03,69380,1.64758511080740e-05,1.74331545797091e-02,3.75241392111160e-04,annealed_sinkhorn_cellsim
2.500351e+03,73300,1.65099806564418e-05,1.74327804894256e-02,3.56479322505602e-04,annealed_sinkhorn_cellsim
2.643535e+03,77440,1.66603490698257e-05,1.74324416636520e-02,3.38655356380322e-04,annealed_sinkhorn_cellsim
2.795726e+03,81840,1.64293620590045e-05,1.74321415054747e-02,3.21722588561306e-04,annealed_sinkhorn_cellsim
2.956233e+03,86480,1.66090318691722e-05,1.74318661521610e-02,3.05636459133241e-04,annealed_sinkhorn_cellsim
3.126434e+03,91400,1.64867338106600e-05,1.74316227905672e-02,2.90354636176578e-04,annealed_sinkhorn_cellsim
3.306342e+03,96600,1.64592801304367e-05,1.74314034357581e-02,2.75836904367750e-04,annealed_sinkhorn_cellsim
3.495930e+03,102080,1.66548709953702e-05,1.74312041048427e-02,2.62045059149362e-04,annealed_sinkhorn_cellsim
3.696587e+03,107880,1.64683918257495e-05,1.74310308000136e-02,2.48942806191894e-04,annealed_sinkhorn_cellsim
3.908324e+03,114000,1.64692372314110e-05,1.74308737353645e-02,2.36495665882299e-04,annealed_sinkhorn_cellsim
4.131136e+03,120440,1.65630209586833e-05,1.74307321572411e-02,2.24670882588184e-04,annealed_sinkhorn_cellsim
4.365714e+03,127220,1.65974089943503e-05,1.74306062002833e-02,2.13437338458775e-04,annealed_sinkhorn_cellsim
4.612750e+03,134360,1.65259492799985e-05,1.74304947578746e-02,2.02765471535836e-04,annealed_sinkhorn_cellsim
4.872250e+03,141860,1.65814162410773e-05,1.74303932837679e-02,1.92627197959044e-04,annealed_sinkhorn_cellsim
5.144906e+03,149740,1.65431325221392e-05,1.74303032378553e-02,1.82995838061092e-04,annealed_sinkhorn_cellsim
5.430720e+03,158000,1.66080474141426e-05,1.74302208169937e-02,1.73846046158038e-04,annealed_sinkhorn_cellsim
5.730389e+03,166660,1.66174855925969e-05,1.74301470637376e-02,1.65153743850136e-04,annealed_sinkhorn_cellsim
6.044600e+03,175740,1.66053079726534e-05,1.74300806401861e-02,1.56896056657629e-04,annealed_sinkhorn_cellsim
6.374068e+03,185260,1.65927406049798e-05,1.74300205286827e-02,1.49051253824747e-04,annealed_sinkhorn_cellsim
6.719454e+03,195240,1.66063393066553e-05,1.74299656421505e-02,1.41598691133510e-04,annealed_sinkhorn_cellsim
7.081477e+03,205700,1.66661290051546e-05,1.74299150819079e-02,1.34518756576835e-04,annealed_sinkhorn_cellsim
7.462197e+03,216700,1.65556884653589e-05,1.74298711415304e-02,1.27792818747993e-04,annealed_sinkhorn_cellsim
7.861630e+03,228240,1.66312300748517e-05,1.74298286539150e-02,1.21403177810593e-04,annealed_sinkhorn_cellsim
8.281852e+03,240380,1.65873154843994e-05,1.74297913265027e-02,1.15333018920064e-04,annealed_sinkhorn_cellsim
8.723550e+03,253140,1.66197403429952e-05,1.74297563805250e-02,1.09566367974060e-04,annealed_sinkhorn_cellsim
9.188132e+03,266560,1.66581729675693e-05,1.74297245286052e-02,1.04088049575357e-04,annealed_sinkhorn_cellsim
9.602198e+03,278520,1.66288460338040e-05,1.74297042371513e-02,1.00000000000000e-04,annealed_sinkhorn_cellsim
c_index=0.0,Sw=0.017429704237151268,Smin=0.017429704237151268,Smax=0.017429704237151268,Nw=73,pairs=190
