time(s),iter,infeas,ot_objective,primal,dual,solver
1.305970e-04,1,6.97132414418133e-01,2.23527844952486e-01,1.30483438433562e+00,7.60978897540281e-17,lamp_kernel
2.333550e-02,21,8.34920111211894e-02,1.40370435396362e-01,2.69873031667037e-01,6.97518603449782e-03,lamp_kernel
4.652841e-02,41,4.49530483118762e-02,1.03842259788522e-01,1.73567930406505e-01,1.56981429239682e-02,lamp_kernel
6.964566e-02,61,2.45995014141925e-02,7.93418433475498e-02,1.17497581331606e-01,1.76046872311264e-02,lamp_kernel
9.276233e-02,81,9.36833524507964e-03,6.24447300576208e-02,7.69757459078782e-02,1.92531771743019e-02,lamp_kernel
1.158449e-01,101,3.99014844168662e-03,5.10502553830112e-02,5.72392856359028e-02,2.07313720989840e-02,lamp_kernel
1.389270e-01,121,1.97624467592936e-03,4.36488138643587e-02,4.67141229036567e-02,2.19724956281877e-02,lamp_kernel
1.620290e-01,141,6.98045310554560e-04,3.89007801614644e-02,3.99835026736838e-02,2.29553744091601e-02,lamp_kernel
1.851296e-01,161,4.14315353730198e-04,3.58273396788791e-02,3.64699749832914e-02,2.37192367886116e-02,lamp_kernel
2.082306e-01,181,2.03988607690550e-04,3.37863211228834e-02,3.41027233025749e-02,2.43151035810940e-02,lamp_kernel
2.313268e-01,201,1.72571461533485e-04,3.23901718505440e-02,3.26578435955493e-02,2.47780979870471e-02,lamp_kernel
2.544294e-01,221,8.99398796516520e-05,3.14048611573523e-02,3.15443648986893e-02,2.51428394812190e-02,lamp_kernel
2.775222e-01,241,6.02066603203903e-05,3.06878162226356e-02,3.07812014306282e-02,2.54366518394138e-02,lamp_kernel
3.006226e-01,261,4.73341603304288e-05,3.01520307103958e-02,3.02254496707582e-02,2.56772912735230e-02,lamp_kernel
3.237494e-01,281,9.75884064424304e-05,2.97439426940016e-02,2.98953098946535e-02,2.58766747995649e-02,lamp_kernel
3.468866e-01,301,5.01588514563681e-05,2.94280897046052e-02,2.95058899803721e-02,2.60431831832762e-02,lamp_kernel
3.700231e-01,321,6.88180186274135e-05,2.91773601806927e-02,2.92841022744904e-02,2.61844020299992e-02,lamp_kernel
3.931467e-01,341,5.72946084415816e-05,2.89736443721283e-02,2.90625127614013e-02,2.63057210494285e-02,lamp_kernel
4.163011e-01,361,3.70391420397099e-05,2.88107032305246e-02,2.88681538176330e-02,2.64102130318186e-02,lamp_kernel
4.394556e-01,381,4.11617268335813e-05,2.86757309586021e-02,2.87395759950355e-02,2.65008679753947e-02,lamp_kernel
4.626046e-01,401,2.39482466776084e-05,2.85622522465304e-02,2.85993978378179e-02,2.65799658576733e-02,lamp_kernel
4.857774e-01,421,5.17453479079831e-05,2.84667326893988e-02,2.85469937444270e-02,2.66491333647526e-02,lamp_kernel
5.089476e-01,441,2.45531953446320e-05,2.83873728461712e-02,2.84254567598436e-02,2.67103621427641e-02,lamp_kernel
5.321079e-01,461,3.51468078395766e-05,2.83184592758227e-02,2.83729747055594e-02,2.67653982122147e-02,lamp_kernel
5.552422e-01,481,3.16793757490939e-05,2.82580984410109e-02,2.83072356141686e-02,2.68150437661241e-02,lamp_kernel
5.783745e-01,501,2.55697575565740e-05,2.82075139934972e-02,2.82471746741434e-02,2.68597170308273e-02,lamp_kernel
6.015041e-01,521,3.13611865336474e-05,2.81628484053073e-02,2.82114920422696e-02,2.69003540173128e-02,lamp_kernel
6.246549e-01,541,2.14391955905470e-05,2.81227772868427e-02,2.81560311449502e-02,2.69373666573868e-02,lamp_kernel
6.477866e-01,561,3.08649377051287e-05,2.80881989730708e-02,2.81360728895435e-02,2.69708425691290e-02,lamp_kernel
6.709494e-01,581,1.83456173082404e-05,2.80577615244706e-02,2.80862170023026e-02,2.70014737873828e-02,lamp_kernel
6.941079e-01,601,2.80364901060852e-05,2.80300097663306e-02,2.80734965408172e-02,2.70297242580073e-02,lamp_kernel
7.172633e-01,621,1.88949033535289e-05,2.80052896752939e-02,2.80345971384596e-02,2.70557467835448e-02,lamp_kernel
7.404146e-01,641,2.45931403680465e-05,2.79834915331285e-02,2.80216374046357e-02,2.70797918823578e-02,lamp_kernel
7.635712e-01,661,1.86776879003646e-05,2.79635057392028e-02,2.79924762843238e-02,2.71020304544055e-02,lamp_kernel
7.867331e-01,681,1.91490802892923e-05,2.79453636292793e-02,2.79750653406209e-02,2.71226208138652e-02,lamp_kernel
8.098980e-01,701,1.89426880839268e-05,2.79291330037082e-02,2.79585145847034e-02,2.71418313180443e-02,lamp_kernel
8.330389e-01,721,1.15983996610024e-05,2.79141183506353e-02,2.79321083696625e-02,2.71597941434013e-02,lamp_kernel
8.561976e-01,741,1.85144085216454e-05,2.79004548117307e-02,2.79291720978492e-02,2.71765940555276e-02,lamp_kernel
8.793508e-01,761,8.06813763640133e-06,2.78881420375605e-02,2.79006563458991e-02,2.71923496190488e-02,lamp_kernel
9.025365e-01,781,1.49004814872979e-05,2.78765056553081e-02,2.78996174598074e-02,2.72070964433066e-02,lamp_kernel
9.257020e-01,801,8.77771123878697e-06,2.78658054195235e-02,2.78794203316506e-02,2.72208804607941e-02,lamp_kernel
9.488448e-01,821,1.14903770451138e-05,2.78562767106924e-02,2.78740991782493e-02,2.72338631658429e-02,lamp_kernel
9.720069e-01,841,8.27236219165086e-06,2.78472120558257e-02,2.78600431323170e-02,2.72461572219399e-02,lamp_kernel
9.951787e-01,861,9.44959046673346e-06,2.78386075555465e-02,2.78532646045588e-02,2.72577901460515e-02,lamp_kernel
1.018328e+00,881,7.82299891061563e-06,2.78309092401891e-02,2.78430433193177e-02,2.72687752380232e-02,lamp_kernel
1.041483e+00,901,7.30477439138031e-06,2.78237580947811e-02,2.78350883674162e-02,2.72792124698115e-02,lamp_kernel
1.064676e+00,921,7.42910115478678e-06,2.78168756737512e-02,2.78283987868561e-02,2.72891445055464e-02,lamp_kernel
1.087831e+00,941,4.42988806775654e-06,2.78105314374609e-02,2.78174025380400e-02,2.72985689275230e-02,lamp_kernel
1.110993e+00,961,7.38513126191532e-06,2.78046519448500e-02,2.78161068572348e-02,2.73075472767827e-02,lamp_kernel
1.152341e+00,981,2.49346728938969e-06,2.77990448548462e-02,2.78029124163453e-02,2.73161179927817e-02,lamp_kernel
1.175539e+00,1001,6.11804176763414e-06,2.77938559839830e-02,2.78033455421139e-02,2.73242736955160e-02,lamp_kernel
1.198671e+00,1021,4.29422313534700e-06,2.77890094174794e-02,2.77956700912076e-02,2.73320499725643e-02,lamp_kernel
1.221785e+00,1041,4.17609653416478e-06,2.77843090382718e-02,2.77907864884636e-02,2.73395021048040e-02,lamp_kernel
1.244874e+00,1061,5.39977115027577e-06,2.77799238477410e-02,2.77882993123374e-02,2.73466453956119e-02,lamp_kernel
1.267965e+00,1081,2.21148937064409e-06,2.77759044637953e-02,2.77793346556337e-02,2.73534903892761e-02,lamp_kernel
1.291046e+00,1101,4.81988513927822e-06,2.77720248588962e-02,2.77795008752346e-02,2.73600498800237e-02,lamp_kernel
1.314125e+00,1121,2.69469990197431e-06,2.77683020319302e-02,2.77724817208464e-02,2.73663522008573e-02,lamp_kernel
1.337188e+00,1141,3.31221863301115e-06,2.77648419826196e-02,2.77699794910666e-02,2.73724039572196e-02,lamp_kernel
1.360268e+00,1161,3.41528493465845e-06,2.77615502565622e-02,2.77668476288509e-02,2.73782267813886e-02,lamp_kernel
1.383347e+00,1181,1.86280630286625e-06,2.77584103608362e-02,2.77612997181452e-02,2.73838334320844e-02,lamp_kernel
1.406444e+00,1201,3.29794053420617e-06,2.77554773996797e-02,2.77605927616861e-02,2.73892172934839e-02,lamp_kernel
1.429523e+00,1221,2.57808213222498e-06,2.77526644703394e-02,2.77566632760340e-02,2.73944031393514e-02,lamp_kernel
1.452607e+00,1241,2.06063252031814e-06,2.77499390695103e-02,2.77531352706528e-02,2.73994084994798e-02,lamp_kernel
1.475684e+00,1261,3.06542193769304e-06,2.77473841757461e-02,2.77521388833435e-02,2.74042386238270e-02,lamp_kernel
1.498758e+00,1281,1.47894767607597e-06,2.77449768942970e-02,2.77472708570514e-02,2.74088985567911e-02,lamp_kernel
1.521839e+00,1301,2.04217644503153e-06,2.77426545362130e-02,2.77458221105488e-02,2.74134048347519e-02,lamp_kernel
1.544902e+00,1321,2.35289159844220e-06,2.77404398844515e-02,2.77440894021317e-02,2.74177626710523e-02,lamp_kernel
1.567990e+00,1341,1.03785278524745e-06,2.77383285741273e-02,2.77399383644345e-02,2.74219751529585e-02,lamp_kernel
