time(s),iter,infeas,ot_objective,eta,solver
1.304038e-01,240,1.22573815144784e-05,2.75167457845372e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
2.069843e-01,380,8.32788312928359e-06,2.67135921606529e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.620175e-01,480,1.54887835895240e-05,2.59954081967881e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.384022e-01,620,1.46224063341880e-05,2.53560864376854e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
4.040980e-01,740,1.39303497296849e-05,2.47884514034042e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
4.911653e-01,900,1.20402470087555e-05,2.42860406228709e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.675332e-01,1040,1.32353428483865e-05,2.38423131131107e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
6.653387e-01,1220,1.08410090939783e-05,2.34515825914492e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
7.525143e-01,1380,1.30672387620757e-05,2.31077768623418e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
8.610136e-01,1580,1.03987123469732e-05,2.28060473090431e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
9.588190e-01,1760,1.33098955853024e-05,2.25410307484619e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.078064e+00,1980,1.04526657101292e-05,2.23087986525424e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.186592e+00,2180,1.39209817497676e-05,2.21048020414032e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.316470e+00,2420,1.09059792540869e-05,2.19260370165389e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.435675e+00,2640,1.49038586734711e-05,2.17687468943341e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.576278e+00,2900,1.17438952106898e-05,2.16307711931363e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.706252e+00,3140,1.62935005117527e-05,2.15090382690627e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.857691e+00,3420,1.29972811274137e-05,2.14021046941789e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.009109e+00,3700,1.26379463082612e-05,2.13076759451677e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.171259e+00,4000,1.46594575275223e-05,2.12242070897368e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
2.333392e+00,4300,1.48756056012135e-05,2.11505005376828e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.516941e+00,4640,1.23513317681009e-05,2.10854282345552e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.700457e+00,4980,1.30886793824752e-05,2.10277222911449e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.894722e+00,5340,1.48435128751081e-05,2.09766046888811e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
3.088967e+00,5700,1.61262814355170e-05,2.09313568966382e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
3.304560e+00,6100,1.39678454165156e-05,2.08914322351712e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
3.520146e+00,6500,1.55784315971477e-05,2.08559402630661e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
3.757143e+00,6940,1.38958571233236e-05,2.08246400230905e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
3.994217e+00,7380,1.58177883217924e-05,2.07967828719721e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
4.260567e+00,7860,1.44907006695635e-05,2.07722237997964e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
4.529694e+00,8360,1.37751187669864e-05,2.07504299010802e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
4.809523e+00,8880,1.57529911154907e-05,2.07309993027015e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
5.100070e+00,9420,1.55662762008443e-05,2.07138082069758e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
5.411924e+00,10000,1.49563948879950e-05,2.06985342713970e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
