time(s),iter,infeas,ot_objective,eta,solver
1.258321e+00,140,1.63991678717735e-05,4.41373469345099e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.986157e+00,220,1.19289692139364e-05,4.34714881385431e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.537075e+00,280,1.12091632126251e-05,4.28824661631880e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.264990e+00,360,1.51735709460805e-05,4.23555134047899e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.993029e+00,440,9.05876264173442e-06,4.18801373774878e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
4.898108e+00,540,1.16056553211345e-05,4.14482689323913e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.626270e+00,620,1.62483057229641e-05,4.10544042806568e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
6.708326e+00,740,1.02958952162148e-05,4.06946292676239e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
7.613755e+00,840,1.32087854404399e-05,4.03658633525685e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
8.695756e+00,960,1.46775781854963e-05,4.00658874475226e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
9.777860e+00,1080,1.10769070934097e-05,3.97928160758933e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.103692e+01,1220,1.06457186738359e-05,3.95448551377353e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.211910e+01,1340,1.44309746658438e-05,3.93203589764824e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.337814e+01,1480,1.30416327288083e-05,3.91177757710426e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.463718e+01,1620,1.10970047800556e-05,3.89354832063011e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.589629e+01,1760,1.66469559613169e-05,3.87718440709906e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.715544e+01,1900,1.62084963214514e-05,3.86253979558222e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.859137e+01,2060,1.39445037879769e-05,3.84945977016369e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.002728e+01,2220,1.43143977531798e-05,3.83779877037269e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.164020e+01,2400,1.28003072385538e-05,3.82742134680077e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
2.325325e+01,2580,1.35822177332251e-05,3.81819789642100e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.504313e+01,2780,1.25685079997008e-05,3.81001063058831e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.683289e+01,2980,1.36323365275080e-05,3.80274859222475e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.879927e+01,3200,1.30267060476634e-05,3.79631270165005e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
3.076583e+01,3420,1.43196140000798e-05,3.79061065987505e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
3.290921e+01,3660,1.40026938461113e-05,3.78556115054675e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
