time(s),iter,infeas,ot_objective,eta,solver
7.176378e-02,160,9.31990741254213e-06,4.72875503853587e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.170549e-01,260,1.10987002879871e-05,4.69169938850643e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.446673e-01,320,1.59845440352177e-05,4.65798164757379e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.986281e-01,440,1.31135624556534e-05,4.62714945245382e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
2.350408e-01,520,1.57574426486756e-05,4.59883419621832e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
2.978055e-01,660,1.63382942032725e-05,4.57276271829753e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
3.519281e-01,780,1.55882804474386e-05,4.54871174446295e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
4.325314e-01,960,1.64780341502318e-05,4.52651544056105e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
5.130904e-01,1140,1.54930212858554e-05,4.50603538821296e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
6.201706e-01,1380,1.60060497403838e-05,4.48716201948226e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
7.271914e-01,1620,1.60165436816546e-05,4.46979757490254e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
8.695055e-01,1940,1.62628410187205e-05,4.45385570153149e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.017613e+00,2260,1.64594375568306e-05,4.43925477514057e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.212509e+00,2700,1.64337139828363e-05,4.42591659017806e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.407337e+00,3140,1.66177569067228e-05,4.41376514935865e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.672512e+00,3740,1.66497972488068e-05,4.40272540545704e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.955457e+00,4380,1.66047864818358e-05,4.39272373120811e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.308639e+00,5180,1.65793788515993e-05,4.38368765006546e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.661633e+00,5980,1.66511457561586e-05,4.37554604280356e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
3.085092e+00,6940,1.66434496635507e-05,4.36822947032977e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
3.508664e+00,7900,1.66088688601146e-05,4.36167053525998e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
3.985194e+00,8980,1.66279669736151e-05,4.35580403685960e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
4.476831e+00,10080,1.65859260915721e-05,4.35056737634308e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
5.006263e+00,11280,1.66192798714221e-05,4.34590086826039e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
