time(s),iter,infeas,ot_objective,primal,dual,solver
1.262840e-04,1,2.62896020557031e-01,1.69950594147327e-01,6.56779676234155e-01,0.00000000000000e+00,lamp_kernel
3.571372e-01,21,8.22921061047883e-02,1.53483441305619e-01,3.05871409724087e-01,6.23175132673154e-03,lamp_kernel
7.142154e-01,41,5.61675536208640e-02,1.41476390469286e-01,2.45487088365628e-01,5.22431123865090e-03,lamp_kernel
1.071711e+00,61,3.93495176368226e-02,1.28717751012391e-01,2.01584923026271e-01,5.66116908862739e-03,lamp_kernel
1.429844e+00,81,3.08325704239975e-02,1.12895237578421e-01,1.69990784046139e-01,7.53682956201823e-03,lamp_kernel
1.788438e+00,101,2.42529517111146e-02,9.47183492838525e-02,1.39629802087136e-01,1.05564572260500e-02,lamp_kernel
2.147454e+00,121,1.65392496759938e-02,7.73099756363141e-02,1.07937246909225e-01,1.41599079717640e-02,lamp_kernel
2.506728e+00,141,1.02341455663629e-02,6.36599087523155e-02,8.26114306561422e-02,1.77207967216326e-02,lamp_kernel
2.866291e+00,161,6.83121687223135e-03,5.45226304136775e-02,6.71726318568260e-02,2.08026231620811e-02,lamp_kernel
3.225900e+00,181,5.17813915461978e-03,4.88702788271855e-02,5.84591220748700e-02,2.32762270914896e-02,lamp_kernel
3.585570e+00,201,4.15224319582628e-03,4.53971057614576e-02,5.30862017749397e-02,2.52100531885194e-02,lamp_kernel
3.945322e+00,221,3.42959430305139e-03,4.31945687809548e-02,4.95454684368229e-02,2.67242819082024e-02,lamp_kernel
4.305056e+00,241,2.94124372630830e-03,4.17242909364121e-02,4.71708662799202e-02,2.79232463946265e-02,lamp_kernel
4.664882e+00,261,2.57926299280477e-03,4.06842952407086e-02,4.54605570973436e-02,2.88851606415648e-02,lamp_kernel
5.024724e+00,281,2.29532885978622e-03,3.99061093157629e-02,4.41565838552005e-02,2.96662602732045e-02,lamp_kernel
5.384521e+00,301,2.05889400631328e-03,3.92954279551072e-02,4.31080740236319e-02,3.03081552574958e-02,lamp_kernel
5.744310e+00,321,1.83573261130060e-03,3.87985981846393e-02,4.21979954833232e-02,3.08410522843301e-02,lamp_kernel
6.104141e+00,341,1.63665367576501e-03,3.83841260693513e-02,4.14148703346258e-02,3.12872129659200e-02,lamp_kernel
6.464034e+00,361,1.44187436656317e-03,3.80326159181111e-02,4.07026691690929e-02,3.16644256573539e-02,lamp_kernel
6.823923e+00,381,1.25874523452254e-03,3.77313385510923e-02,4.00622745074654e-02,3.19861029231362e-02,lamp_kernel
7.183820e+00,401,1.08397591154515e-03,3.74713747739376e-02,3.94786740738800e-02,3.22625824182194e-02,lamp_kernel
7.543759e+00,421,9.33049089176945e-04,3.72460438097107e-02,3.89738578354366e-02,3.25014478749494e-02,lamp_kernel
7.903679e+00,441,8.03296321790093e-04,3.70500782713116e-02,3.85376169953752e-02,3.27093540840214e-02,lamp_kernel
8.263619e+00,461,6.96687187260359e-04,3.68791500826897e-02,3.81692707287039e-02,3.28917039122696e-02,lamp_kernel
8.623542e+00,481,6.11657426552780e-04,3.67296192202608e-02,3.78622823274823e-02,3.30525582963506e-02,lamp_kernel
8.983475e+00,501,5.41767682852543e-04,3.65983802447286e-02,3.76016219947885e-02,3.31950198021509e-02,lamp_kernel
9.343442e+00,521,4.90968057506749e-04,3.64827743157011e-02,3.73919456613287e-02,3.33219440680215e-02,lamp_kernel
9.703389e+00,541,4.47499464393990e-04,3.63805255585672e-02,3.72092020559279e-02,3.34353972186050e-02,lamp_kernel
1.006335e+01,561,4.06783655742204e-04,3.62896945533826e-02,3.70429737902204e-02,3.35372831879979e-02,lamp_kernel
1.042331e+01,581,3.66318351332403e-04,3.62086359446286e-02,3.68869818030134e-02,3.36292187091152e-02,lamp_kernel
1.078326e+01,601,3.26194096941471e-04,3.61359623738377e-02,3.67400064078999e-02,3.37123865116847e-02,lamp_kernel
1.114322e+01,621,2.86689395128176e-04,3.60705099849912e-02,3.66013994780256e-02,3.37878930216139e-02,lamp_kernel
1.150318e+01,641,2.49560643070521e-04,3.60113071658326e-02,3.64734418856112e-02,3.38566430048908e-02,lamp_kernel
1.186314e+01,661,2.17091224805414e-04,3.59575457362187e-02,3.63595538057102e-02,3.39194668501095e-02,lamp_kernel
1.222312e+01,681,1.88813412212402e-04,3.59085544543515e-02,3.62581978607382e-02,3.39771030909402e-02,lamp_kernel
1.258310e+01,701,1.63186111229365e-04,3.58637757158966e-02,3.61659626587448e-02,3.40300922735958e-02,lamp_kernel
1.294313e+01,721,1.41297406950884e-04,3.58227446574922e-02,3.60843982450262e-02,3.40789380234792e-02,lamp_kernel
1.330314e+01,741,1.23276419302303e-04,3.57850712613230e-02,3.60133537051756e-02,3.41241213623067e-02,lamp_kernel
1.366313e+01,761,1.08814416666659e-04,3.57504253114436e-02,3.59519271161168e-02,3.41659965914376e-02,lamp_kernel
1.402313e+01,781,9.86526011821417e-05,3.57185236918956e-02,3.59012079150238e-02,3.42049256069045e-02,lamp_kernel
1.438314e+01,801,8.93640963926237e-05,3.56891204117161e-02,3.58546042441688e-02,3.42411839898288e-02,lamp_kernel
1.474310e+01,821,8.06902408758069e-05,3.56619985263074e-02,3.58114201714723e-02,3.42750111199415e-02,lamp_kernel
1.510319e+01,841,7.31061460618990e-05,3.56369639687837e-02,3.57723414381985e-02,3.43066465266708e-02,lamp_kernel
1.546322e+01,861,6.63345802724322e-05,3.56138410025250e-02,3.57366789319703e-02,3.43362938227419e-02,lamp_kernel
1.582322e+01,881,6.03507496791753e-05,3.55924688096943e-02,3.57042259219066e-02,3.43641449434882e-02,lamp_kernel
1.618322e+01,901,5.41895134716014e-05,3.55726991629127e-02,3.56730469393690e-02,3.43903146999829e-02,lamp_kernel
1.654323e+01,921,4.79253751392568e-05,3.55543948624533e-02,3.56431427496913e-02,3.44149366398793e-02,lamp_kernel
1.690322e+01,941,4.22008385192972e-05,3.55374286612181e-02,3.56155758900583e-02,3.44381529719268e-02,lamp_kernel
1.726324e+01,961,3.74474148731771e-05,3.55216826373111e-02,3.55910275082247e-02,3.44600970245862e-02,lamp_kernel
1.762332e+01,981,3.32398199163121e-05,3.55070477886038e-02,3.55686010634853e-02,3.44808687751098e-02,lamp_kernel
1.798335e+01,1001,2.94410829257708e-05,3.54934237259087e-02,3.55479425251892e-02,3.45005496636395e-02,lamp_kernel
1.834335e+01,1021,2.59622782634665e-05,3.54807184591494e-02,3.55287952313619e-02,3.45192122766551e-02,lamp_kernel
1.870337e+01,1041,2.26562142328198e-05,3.54688481578188e-02,3.55108027829027e-02,3.45369373173159e-02,lamp_kernel
1.906336e+01,1061,1.95786189886367e-05,3.54577368569271e-02,3.54939924118441e-02,3.45537919054544e-02,lamp_kernel
1.942336e+01,1081,1.72785643598037e-05,3.54473161233223e-02,3.54793124525526e-02,3.45698478718498e-02,lamp_kernel
1.978336e+01,1101,1.51434067203538e-05,3.54375246500284e-02,3.54655671087073e-02,3.45851503783807e-02,lamp_kernel
2.014337e+01,1121,1.35142961723428e-05,3.54283077772869e-02,3.54533334600139e-02,3.45997476262239e-02,lamp_kernel
2.050337e+01,1141,1.23328127853377e-05,3.54196169777828e-02,3.54424547975227e-02,3.46136912217137e-02,lamp_kernel
