time(s),iter,infeas,ot_objective,dual
1.359381e-03,1,4.74063503874981e-01,0.00000000000000e+00,-6.61979801034353e+00,sinkhorn_cellsim
5.711594e-02,21,4.74063503874981e-01,1.41263802639312e-274,6.87337854482207e+00,sinkhorn_cellsim
1.127466e-01,41,4.74063503874981e-01,5.15508790151609e-202,2.03665550999877e+01,sinkhorn_cellsim
1.683634e-01,61,4.74063503874981e-01,1.88122723414305e-129,3.38597316551533e+01,sinkhorn_cellsim
2.239788e-01,81,4.74063503874981e-01,6.86509323233913e-57,4.73529082103189e+01,sinkhorn_cellsim
2.795991e-01,101,4.74055455053276e-01,1.25371882068696e-05,6.08278487087217e+01,sinkhorn_cellsim
3.352195e-01,121,4.73553946442890e-01,2.33154725279144e-04,7.41933265732222e+01,sinkhorn_cellsim
3.908462e-01,141,4.72535001197415e-01,3.06594411247992e-04,8.73343117063918e+01,sinkhorn_cellsim
4.464687e-01,161,4.69908190773570e-01,7.63577210798210e-04,9.99468163543436e+01,sinkhorn_cellsim
5.020997e-01,181,4.68068270294953e-01,1.01738433825238e-03,1.12000849644442e+02,sinkhorn_cellsim
5.577227e-01,201,4.65444088831020e-01,1.58159292400981e-03,1.23252760427018e+02,sinkhorn_cellsim
6.133323e-01,221,4.64469618299353e-01,1.80312774531283e-03,1.33767458544563e+02,sinkhorn_cellsim
6.689514e-01,241,4.60302092449147e-01,2.78538987417618e-03,1.43294485210136e+02,sinkhorn_cellsim
7.245684e-01,261,4.57990214386451e-01,3.29131114556617e-03,1.51593473160961e+02,sinkhorn_cellsim
7.801748e-01,281,4.56418129185387e-01,3.55736014518502e-03,1.59343752274788e+02,sinkhorn_cellsim
8.357821e-01,301,4.54142668763569e-01,4.11171492481359e-03,1.66502447476665e+02,sinkhorn_cellsim
8.913927e-01,321,4.52519491021282e-01,4.31492623892185e-03,1.73512431875740e+02,sinkhorn_cellsim
9.470062e-01,341,4.51165384459512e-01,4.47367792091759e-03,1.80485972899258e+02,sinkhorn_cellsim
1.002607e+00,361,4.49989126961372e-01,4.63859601361725e-03,1.87425778933318e+02,sinkhorn_cellsim
1.058216e+00,381,4.47182865780927e-01,4.98632377495185e-03,1.94289710757463e+02,sinkhorn_cellsim
1.113836e+00,401,4.45508784361659e-01,5.26522828662339e-03,2.01073202624215e+02,sinkhorn_cellsim
1.169456e+00,421,4.45403833256589e-01,5.39709595612269e-03,2.07838693192638e+02,sinkhorn_cellsim
1.225085e+00,441,4.41519166129462e-01,5.92039251265942e-03,2.14554527515309e+02,sinkhorn_cellsim
1.280703e+00,461,4.39984488228758e-01,6.06977714477867e-03,2.21181558477630e+02,sinkhorn_cellsim
1.336316e+00,481,4.39038572856677e-01,6.26611397903423e-03,2.27774286120130e+02,sinkhorn_cellsim
1.391937e+00,501,4.36583303336946e-01,6.49119102293742e-03,2.34345924483478e+02,sinkhorn_cellsim
1.447558e+00,521,4.32939325990162e-01,6.95978671870968e-03,2.40827081897010e+02,sinkhorn_cellsim
1.503178e+00,541,4.28762090296959e-01,7.37521673703123e-03,2.47237893813094e+02,sinkhorn_cellsim
1.558782e+00,561,4.26172428981909e-01,7.70861485806771e-03,2.53571222041699e+02,sinkhorn_cellsim
1.614389e+00,581,4.26088014952928e-01,7.76273313477673e-03,2.59866578143699e+02,sinkhorn_cellsim
1.669989e+00,601,4.25378856325604e-01,7.83727318153939e-03,2.66150352910110e+02,sinkhorn_cellsim
1.725589e+00,621,4.24503091221930e-01,8.02524188257677e-03,2.72424045994901e+02,sinkhorn_cellsim
1.781194e+00,641,4.23734549855661e-01,8.12902293744424e-03,2.78675102319821e+02,sinkhorn_cellsim
1.836791e+00,661,4.22135407386856e-01,8.36960299269421e-03,2.84896744343947e+02,sinkhorn_cellsim
1.892387e+00,681,4.21944524084572e-01,8.59375060037531e-03,2.91107128549368e+02,sinkhorn_cellsim
1.947977e+00,701,4.19300500409937e-01,9.49944865286464e-03,2.97238483703347e+02,sinkhorn_cellsim
2.003568e+00,721,4.18217027813295e-01,9.56524615442080e-03,3.03299244194983e+02,sinkhorn_cellsim
2.059150e+00,741,4.17693957205372e-01,9.70736285025900e-03,3.09344683990010e+02,sinkhorn_cellsim
2.114735e+00,761,4.16588653236641e-01,9.87476672219103e-03,3.15373511736150e+02,sinkhorn_cellsim
2.170321e+00,781,4.11761182987615e-01,1.07516501194467e-02,3.21336841465035e+02,sinkhorn_cellsim
2.225912e+00,801,4.10774204230348e-01,1.09465893246296e-02,3.27221989923365e+02,sinkhorn_cellsim
2.281501e+00,821,4.09301855651369e-01,1.10716836523238e-02,3.33091788895680e+02,sinkhorn_cellsim
2.337101e+00,841,4.09139857475058e-01,1.13305597804460e-02,3.38943482214078e+02,sinkhorn_cellsim
2.392693e+00,861,4.07910192903542e-01,1.14832339292432e-02,3.44769605896903e+02,sinkhorn_cellsim
2.448299e+00,881,4.05765238364786e-01,1.18528452235085e-02,3.50552956736415e+02,sinkhorn_cellsim
2.503906e+00,901,4.05711733511332e-01,1.20668150030746e-02,3.56274647305721e+02,sinkhorn_cellsim
2.559515e+00,921,4.01195392496995e-01,1.26786058358890e-02,3.61913625800761e+02,sinkhorn_cellsim
2.615124e+00,941,3.97568683081430e-01,1.30151359916218e-02,3.67488321328222e+02,sinkhorn_cellsim
2.670732e+00,961,3.92561393314412e-01,1.40508553751188e-02,3.72934761709090e+02,sinkhorn_cellsim
2.726341e+00,981,3.89707840301026e-01,1.45577386335738e-02,3.78268319349007e+02,sinkhorn_cellsim
2.781960e+00,1001,3.88110128930844e-01,1.47761197628972e-02,3.83531346506215e+02,sinkhorn_cellsim
2.837565e+00,1021,3.85814794139867e-01,1.50624997216951e-02,3.88765169592833e+02,sinkhorn_cellsim
2.893188e+00,1041,3.84518182852124e-01,1.54295009598374e-02,3.93933510853259e+02,sinkhorn_cellsim
2.948802e+00,1061,3.79053908955969e-01,1.63150710981475e-02,3.98995704247863e+02,sinkhorn_cellsim
3.004422e+00,1081,3.75538963126734e-01,1.69663883600204e-02,4.03947721163987e+02,sinkhorn_cellsim
3.060032e+00,1101,3.72875713857799e-01,1.73806541521129e-02,4.08798907947373e+02,sinkhorn_cellsim
3.115649e+00,1121,3.67218037955076e-01,1.80753972385442e-02,4.13588114820660e+02,sinkhorn_cellsim
3.171266e+00,1141,3.63608327617306e-01,1.86938396707774e-02,4.18266527256057e+02,sinkhorn_cellsim
3.226888e+00,1161,3.56115682767135e-01,1.97170824084639e-02,4.22739880472838e+02,sinkhorn_cellsim
3.282507e+00,1181,3.51619546306560e-01,2.05570067605409e-02,4.27120196358956e+02,sinkhorn_cellsim
3.338129e+00,1201,3.46814463820309e-01,2.12253047572816e-02,4.31347314823257e+02,sinkhorn_cellsim
3.393749e+00,1221,3.41196239378177e-01,2.20620833767472e-02,4.35469436635870e+02,sinkhorn_cellsim
3.449369e+00,1241,3.35695560564579e-01,2.29183352330008e-02,4.39447365044067e+02,sinkhorn_cellsim
3.504994e+00,1261,3.27649718423046e-01,2.39718290435114e-02,4.43293378697840e+02,sinkhorn_cellsim
3.560622e+00,1281,3.25679369493816e-01,2.43196111239696e-02,4.47005587593993e+02,sinkhorn_cellsim
3.616246e+00,1301,3.23229052370709e-01,2.46908421944069e-02,4.50669019440440e+02,sinkhorn_cellsim
3.671881e+00,1321,3.21219611415115e-01,2.50296357751177e-02,4.54288090424573e+02,sinkhorn_cellsim
3.727521e+00,1341,3.18232014595781e-01,2.55996388832848e-02,4.57826636470586e+02,sinkhorn_cellsim
3.783162e+00,1361,3.15294254959935e-01,2.61708295738519e-02,4.61315199793224e+02,sinkhorn_cellsim
3.838804e+00,1381,3.08383247786337e-01,2.71035685216592e-02,4.64702399087223e+02,sinkhorn_cellsim
3.894446e+00,1401,3.00678118501931e-01,2.82181475174167e-02,4.67940439829824e+02,sinkhorn_cellsim
3.950086e+00,1421,2.91521381575450e-01,2.95114138400345e-02,4.71007086722331e+02,sinkhorn_cellsim
4.005731e+00,1441,2.84170399922142e-01,3.04546545887955e-02,4.73907787049841e+02,sinkhorn_cellsim
4.061375e+00,1461,2.76919220578007e-01,3.15613079057606e-02,4.76683068931386e+02,sinkhorn_cellsim
4.117016e+00,1481,2.69912685916914e-01,3.24800123236304e-02,4.79285468981059e+02,sinkhorn_cellsim
4.172659e+00,1501,2.66436251505523e-01,3.30180097143376e-02,4.81803280507561e+02,sinkhorn_cellsim
4.228305e+00,1521,2.62398865932069e-01,3.34657080384521e-02,4.84267488868952e+02,sinkhorn_cellsim
4.283941e+00,1541,2.61333537240436e-01,3.35903643814984e-02,4.86698832727762e+02,sinkhorn_cellsim
4.339574e+00,1561,2.58418499636445e-01,3.40513193207523e-02,4.89087132556281e+02,sinkhorn_cellsim
4.395203e+00,1581,2.54686409557488e-01,3.44723945655973e-02,4.91414735508356e+02,sinkhorn_cellsim
4.450845e+00,1601,2.48653667081782e-01,3.51499418633303e-02,4.93642962454271e+02,sinkhorn_cellsim
4.506478e+00,1621,2.46445560444478e-01,3.54082957589641e-02,4.95794443140645e+02,sinkhorn_cellsim
4.562123e+00,1641,2.42460308113154e-01,3.59749481649625e-02,4.97894837675087e+02,sinkhorn_cellsim
4.617757e+00,1661,2.34292269154714e-01,3.67245148162528e-02,4.99912253077312e+02,sinkhorn_cellsim
4.673389e+00,1681,2.27974667343062e-01,3.75904635801568e-02,5.01817154848823e+02,sinkhorn_cellsim
4.729032e+00,1701,2.26208332424374e-01,3.78052794481863e-02,5.03665763209302e+02,sinkhorn_cellsim
4.784669e+00,1721,2.22443587412522e-01,3.81781844685839e-02,5.05476542379728e+02,sinkhorn_cellsim
4.840304e+00,1741,2.21236879006708e-01,3.82933724184232e-02,5.07252996164114e+02,sinkhorn_cellsim
4.895943e+00,1761,2.18089948764690e-01,3.86003819918485e-02,5.09011851813368e+02,sinkhorn_cellsim
4.951575e+00,1781,2.13726085715561e-01,3.90975062838856e-02,5.10723752514626e+02,sinkhorn_cellsim
5.007210e+00,1801,2.10367318714911e-01,3.98284962851919e-02,5.12348636698393e+02,sinkhorn_cellsim
5.062846e+00,1821,2.03845374390440e-01,4.04214167489184e-02,5.13919162458895e+02,sinkhorn_cellsim
5.118476e+00,1841,2.00674318492985e-01,4.07017083587879e-02,5.15433128421183e+02,sinkhorn_cellsim
5.174117e+00,1861,1.97791816702156e-01,4.08968269064769e-02,5.16921314964426e+02,sinkhorn_cellsim
5.229760e+00,1881,1.94138841956854e-01,4.12758999192374e-02,5.18385973799769e+02,sinkhorn_cellsim
5.285399e+00,1901,1.90633080751805e-01,4.15917265403464e-02,5.19796308881609e+02,sinkhorn_cellsim
5.341025e+00,1921,1.89122526158521e-01,4.18721116299210e-02,5.21175689934494e+02,sinkhorn_cellsim
5.396659e+00,1941,1.86958684615600e-01,4.22106580580241e-02,5.22518603021333e+02,sinkhorn_cellsim
5.452293e+00,1961,1.79534659645663e-01,4.29822564585290e-02,5.23793231347499e+02,sinkhorn_cellsim
5.507914e+00,1981,1.76003020945012e-01,4.34374160212025e-02,5.25001719794977e+02,sinkhorn_cellsim
5.563539e+00,2001,1.75231328772605e-01,4.35717583895667e-02,5.26177966622239e+02,sinkhorn_cellsim
5.619161e+00,2021,1.71409778193074e-01,4.40000734775886e-02,5.27317245596003e+02,sinkhorn_cellsim
5.674785e+00,2041,1.69199835574199e-01,4.44274997700581e-02,5.28422261954503e+02,sinkhorn_cellsim
5.730400e+00,2061,1.64525050009020e-01,4.49846561486434e-02,5.29461270172008e+02,sinkhorn_cellsim
5.786029e+00,2081,1.63356290397326e-01,4.51062647280543e-02,5.30474781398401e+02,sinkhorn_cellsim
5.841650e+00,2101,1.60300420205240e-01,4.54832680492701e-02,5.31469681900419e+02,sinkhorn_cellsim
5.897272e+00,2121,1.58208726785161e-01,4.56530037896817e-02,5.32426676266915e+02,sinkhorn_cellsim
5.952879e+00,2141,1.54320155698284e-01,4.61718579580617e-02,5.33353079643845e+02,sinkhorn_cellsim
6.008488e+00,2161,1.49314157143868e-01,4.65468281295224e-02,5.34222796438508e+02,sinkhorn_cellsim
6.064094e+00,2181,1.44979570026419e-01,4.68043166657382e-02,5.35052178219257e+02,sinkhorn_cellsim
6.119699e+00,2201,1.41887409893233e-01,4.71496527249073e-02,5.35854222726705e+02,sinkhorn_cellsim
6.175306e+00,2221,1.39441152668690e-01,4.74373461126929e-02,5.36617359287636e+02,sinkhorn_cellsim
6.230913e+00,2241,1.37241785602500e-01,4.76653482073896e-02,5.37361689489893e+02,sinkhorn_cellsim
6.286522e+00,2261,1.35622502890041e-01,4.78729914404021e-02,5.38082716889801e+02,sinkhorn_cellsim
6.342136e+00,2281,1.34106847592635e-01,4.81293328058700e-02,5.38777077305031e+02,sinkhorn_cellsim
6.397749e+00,2301,1.32589612247816e-01,4.83344067758316e-02,5.39454585236298e+02,sinkhorn_cellsim
6.453367e+00,2321,1.30810770535417e-01,4.85110030116463e-02,5.40111737859271e+02,sinkhorn_cellsim
6.508972e+00,2341,1.28808575928280e-01,4.86256458104117e-02,5.40754564087259e+02,sinkhorn_cellsim
6.564589e+00,2361,1.26296536593460e-01,4.88329765556198e-02,5.41373516570731e+02,sinkhorn_cellsim
6.620199e+00,2381,1.25259010124476e-01,4.89136611776095e-02,5.41981973777022e+02,sinkhorn_cellsim
6.675816e+00,2401,1.24184206834305e-01,4.90424884247540e-02,5.42583317952686e+02,sinkhorn_cellsim
6.731430e+00,2421,1.23906073602882e-01,4.90684917285334e-02,5.43176027165315e+02,sinkhorn_cellsim
6.787040e+00,2441,1.23307889190597e-01,4.91190152627287e-02,5.43765644667079e+02,sinkhorn_cellsim
6.842651e+00,2461,1.21641334514074e-01,4.93303174312738e-02,5.44343952992865e+02,sinkhorn_cellsim
6.898264e+00,2481,1.20131819793688e-01,4.94318796912277e-02,5.44908827317625e+02,sinkhorn_cellsim
6.953876e+00,2501,1.17200500599055e-01,4.98121018719016e-02,5.45441737011556e+02,sinkhorn_cellsim
7.009480e+00,2521,1.15319015700749e-01,4.99266343238129e-02,5.45955313739560e+02,sinkhorn_cellsim
7.065097e+00,2541,1.14663862468928e-01,4.99824749144452e-02,5.46463086278342e+02,sinkhorn_cellsim
7.120711e+00,2561,1.13065122088315e-01,5.01215001573930e-02,5.46963768821816e+02,sinkhorn_cellsim
7.176320e+00,2581,1.11241499249484e-01,5.03559851686231e-02,5.47448251003483e+02,sinkhorn_cellsim
7.231938e+00,2601,1.08057616986159e-01,5.05864717803525e-02,5.47916166236926e+02,sinkhorn_cellsim
7.287548e+00,2621,1.06577207240016e-01,5.07711916649226e-02,5.48359122196605e+02,sinkhorn_cellsim
7.343161e+00,2641,1.05758090081789e-01,5.08263193111574e-02,5.48795028409826e+02,sinkhorn_cellsim
7.398776e+00,2661,1.05049816656213e-01,5.08731349516414e-02,5.49227065197093e+02,sinkhorn_cellsim
7.454392e+00,2681,1.04112895422664e-01,5.09539662591601e-02,5.49652656653315e+02,sinkhorn_cellsim
7.509998e+00,2701,1.03679817470826e-01,5.09742020403578e-02,5.50074311526057e+02,sinkhorn_cellsim
7.565611e+00,2721,1.03336323474902e-01,5.09956466544277e-02,5.50494953253883e+02,sinkhorn_cellsim
7.621217e+00,2741,1.03092077887660e-01,5.10374297977988e-02,5.50913850863016e+02,sinkhorn_cellsim
7.676833e+00,2761,1.02031567969144e-01,5.11476574703005e-02,5.51326435372341e+02,sinkhorn_cellsim
7.732447e+00,2781,1.00601968811470e-01,5.13176184635683e-02,5.51723166174909e+02,sinkhorn_cellsim
7.788060e+00,2801,1.00156232436969e-01,5.13763563152037e-02,5.52109287185693e+02,sinkhorn_cellsim
7.843680e+00,2821,9.93972397346642e-02,5.14756794860598e-02,5.52491889986991e+02,sinkhorn_cellsim
7.899303e+00,2841,9.72039075552737e-02,5.16971327429355e-02,5.52863177143135e+02,sinkhorn_cellsim
7.954917e+00,2861,9.47284119702564e-02,5.18467834672342e-02,5.53217005935794e+02,sinkhorn_cellsim
8.010535e+00,2881,9.40188970867653e-02,5.18733175303813e-02,5.53564077526363e+02,sinkhorn_cellsim
8.066151e+00,2901,9.26851056553424e-02,5.19895663503595e-02,5.53904340957478e+02,sinkhorn_cellsim
8.121766e+00,2921,9.25270467644003e-02,5.20242970885931e-02,5.54240052204192e+02,sinkhorn_cellsim
