time(s),iter,infeas,ot_objective,dual
1.571033e-02,1,9.27103155464599e-01,9.26597882059207e-17,-7.07019468072449e+00,sinkhorn_cellsim
8.098668e-01,21,9.25258799522903e-01,8.02481297727750e-05,6.78876853590580e+01,sinkhorn_cellsim
1.604052e+00,41,9.03640723989952e-01,1.46038053640946e-03,1.39289070116188e+02,sinkhorn_cellsim
2.398696e+00,61,8.57297764462083e-01,4.93728640506443e-03,1.98494216564042e+02,sinkhorn_cellsim
3.193769e+00,81,8.11230056892563e-01,8.56262117423356e-03,2.42572205688749e+02,sinkhorn_cellsim
3.989048e+00,101,7.74896081183650e-01,1.13805721401219e-02,2.74821190869137e+02,sinkhorn_cellsim
4.784518e+00,121,7.50156890250711e-01,1.33201356329820e-02,3.00100283207430e+02,sinkhorn_cellsim
5.580019e+00,141,7.22806778095780e-01,1.50826228660580e-02,3.21332060637271e+02,sinkhorn_cellsim
6.375578e+00,161,7.01739648581259e-01,1.63400967874566e-02,3.40030719008376e+02,sinkhorn_cellsim
7.171096e+00,181,6.82383094365611e-01,1.75050968747254e-02,3.57143392602298e+02,sinkhorn_cellsim
7.966592e+00,201,6.62217377039596e-01,1.87570536325374e-02,3.72923732146599e+02,sinkhorn_cellsim
8.762101e+00,221,6.43506949707921e-01,1.99547734242106e-02,3.87665562833029e+02,sinkhorn_cellsim
9.557615e+00,241,6.24394340179430e-01,2.10212430809433e-02,4.01462578546011e+02,sinkhorn_cellsim
1.035312e+01,261,6.07768095888182e-01,2.20667558349751e-02,4.14498320410100e+02,sinkhorn_cellsim
1.114862e+01,281,5.88457331474641e-01,2.31502888927178e-02,4.26803040915760e+02,sinkhorn_cellsim
1.194412e+01,301,5.72443286975834e-01,2.41341782694783e-02,4.38411188253853e+02,sinkhorn_cellsim
1.273955e+01,321,5.53306821806377e-01,2.50607096710259e-02,4.49389017250732e+02,sinkhorn_cellsim
1.353494e+01,341,5.37538969688788e-01,2.59777700525937e-02,4.59800873675580e+02,sinkhorn_cellsim
1.433031e+01,361,5.21763055615589e-01,2.67326266889341e-02,4.69702438907290e+02,sinkhorn_cellsim
1.512569e+01,381,5.06969402340189e-01,2.75720635823761e-02,4.79112704363213e+02,sinkhorn_cellsim
1.592112e+01,401,4.94737236819751e-01,2.83235036446040e-02,4.88067098585393e+02,sinkhorn_cellsim
1.671652e+01,421,4.81855638333134e-01,2.90145848037924e-02,4.96576377894419e+02,sinkhorn_cellsim
1.751189e+01,441,4.67459600396833e-01,2.98626504954140e-02,5.04650919691863e+02,sinkhorn_cellsim
1.830727e+01,461,4.53268579740185e-01,3.06296577685544e-02,5.12281354127700e+02,sinkhorn_cellsim
1.910260e+01,481,4.40575582170141e-01,3.12926109597690e-02,5.19527684650314e+02,sinkhorn_cellsim
1.989792e+01,501,4.29315689010727e-01,3.19610199042214e-02,5.26414364774843e+02,sinkhorn_cellsim
2.069321e+01,521,4.18417185732049e-01,3.25624896242349e-02,5.32991867251991e+02,sinkhorn_cellsim
2.148852e+01,541,4.08191897082916e-01,3.31456089818444e-02,5.39289551616347e+02,sinkhorn_cellsim
2.228385e+01,561,3.96738498323495e-01,3.37065306851738e-02,5.45298721782105e+02,sinkhorn_cellsim
2.307914e+01,581,3.85496686216127e-01,3.43394489436264e-02,5.51021551120925e+02,sinkhorn_cellsim
2.387443e+01,601,3.77121268735357e-01,3.48623875367779e-02,5.56507712916838e+02,sinkhorn_cellsim
2.466973e+01,621,3.68198635762072e-01,3.53458689172658e-02,5.61747833307077e+02,sinkhorn_cellsim
2.546500e+01,641,3.60211789241291e-01,3.57804597948396e-02,5.66768244978444e+02,sinkhorn_cellsim
2.626023e+01,661,3.53178837926607e-01,3.62032061013447e-02,5.71595586641726e+02,sinkhorn_cellsim
2.705544e+01,681,3.43449384083922e-01,3.67362346627692e-02,5.76188811942550e+02,sinkhorn_cellsim
2.785066e+01,701,3.35779568229716e-01,3.71800255284840e-02,5.80558397717126e+02,sinkhorn_cellsim
2.864586e+01,721,3.27762255907720e-01,3.75725885755334e-02,5.84754545286928e+02,sinkhorn_cellsim
2.944105e+01,741,3.21342593829739e-01,3.79655493969862e-02,5.88786865945025e+02,sinkhorn_cellsim
3.023622e+01,761,3.14693118565413e-01,3.84234084140562e-02,5.92647329479869e+02,sinkhorn_cellsim
3.103139e+01,781,3.10072691885108e-01,3.87555299117725e-02,5.96357109107045e+02,sinkhorn_cellsim
3.182651e+01,801,3.05288063834513e-01,3.91067483679038e-02,5.99934975993552e+02,sinkhorn_cellsim
3.262162e+01,821,3.01254381999194e-01,3.94593112556558e-02,6.03388046550826e+02,sinkhorn_cellsim
3.341677e+01,841,2.95546417545570e-01,3.97561982444537e-02,6.06732257634636e+02,sinkhorn_cellsim
3.421188e+01,861,2.89464095910326e-01,4.01609641536373e-02,6.09950774557087e+02,sinkhorn_cellsim
3.500697e+01,881,2.83940988433475e-01,4.04775923860024e-02,6.13053709944088e+02,sinkhorn_cellsim
3.580203e+01,901,2.80280834035002e-01,4.07322265054911e-02,6.16066861501558e+02,sinkhorn_cellsim
3.659704e+01,921,2.75530425388732e-01,4.10048480068421e-02,6.18988519971095e+02,sinkhorn_cellsim
3.739206e+01,941,2.71290924261333e-01,4.12929912853446e-02,6.21820471486302e+02,sinkhorn_cellsim
3.818707e+01,961,2.68151784092661e-01,4.15424832232665e-02,6.24555148907928e+02,sinkhorn_cellsim
3.898205e+01,981,2.63337678154364e-01,4.18315603028292e-02,6.27214002444795e+02,sinkhorn_cellsim
3.977704e+01,1001,2.59639654524699e-01,4.21038430335072e-02,6.29779354623990e+02,sinkhorn_cellsim
4.057199e+01,1021,2.55672151037810e-01,4.23491923371137e-02,6.32274570433844e+02,sinkhorn_cellsim
4.136694e+01,1041,2.51452227514821e-01,4.26056852456959e-02,6.34696785395774e+02,sinkhorn_cellsim
4.216188e+01,1061,2.46826874694060e-01,4.28882111360188e-02,6.37038105488299e+02,sinkhorn_cellsim
4.295680e+01,1081,2.42768930834235e-01,4.31382643598379e-02,6.39309706803166e+02,sinkhorn_cellsim
4.375175e+01,1101,2.39589118117757e-01,4.36845192097003e-02,6.41488743249462e+02,sinkhorn_cellsim
