time(s),iter,infeas,ot_objective,dual
4.422236e-03,1,8.92639828387960e-01,9.38438727188363e-17,-6.49420260484305e+00,sinkhorn_cellsim
2.322413e-01,21,8.89606450364931e-01,1.12629452465179e-04,6.56432959453271e+01,sinkhorn_cellsim
4.600022e-01,41,8.67065082993841e-01,1.87528637449644e-03,1.32411296215793e+02,sinkhorn_cellsim
6.879422e-01,61,8.23086062173246e-01,5.24437134696001e-03,1.83530678679662e+02,sinkhorn_cellsim
9.160159e-01,81,7.88774301073569e-01,8.13974104235802e-03,2.19904856166868e+02,sinkhorn_cellsim
1.144159e+00,101,7.59787493265208e-01,1.00119212963593e-02,2.47405819157563e+02,sinkhorn_cellsim
1.372340e+00,121,7.40703149384660e-01,1.13605162474760e-02,2.70259619441199e+02,sinkhorn_cellsim
1.600551e+00,141,7.16747860149373e-01,1.27165445582775e-02,2.90285301793218e+02,sinkhorn_cellsim
1.828768e+00,161,7.02345901138033e-01,1.38742854560125e-02,3.08406392741575e+02,sinkhorn_cellsim
2.056995e+00,181,6.84581154173723e-01,1.48034860600021e-02,3.25300661778197e+02,sinkhorn_cellsim
2.285220e+00,201,6.65087460129729e-01,1.58829274728040e-02,3.41300597694522e+02,sinkhorn_cellsim
2.513459e+00,221,6.48848348218730e-01,1.68723397358324e-02,3.56417826234868e+02,sinkhorn_cellsim
2.741699e+00,241,6.34732607709031e-01,1.77640195537263e-02,3.70786824521643e+02,sinkhorn_cellsim
2.969935e+00,261,6.18486166162792e-01,1.87002664952521e-02,3.84490127204561e+02,sinkhorn_cellsim
3.198170e+00,281,6.00197735929505e-01,1.96432918283657e-02,3.97412008529381e+02,sinkhorn_cellsim
3.426415e+00,301,5.87561873424864e-01,2.03580667485896e-02,4.09701098145926e+02,sinkhorn_cellsim
3.654656e+00,321,5.69604712490971e-01,2.12240503977449e-02,4.21430347142343e+02,sinkhorn_cellsim
3.882875e+00,341,5.53961201349594e-01,2.21588942458837e-02,4.32584766897209e+02,sinkhorn_cellsim
4.111106e+00,361,5.37435249652112e-01,2.30282172631201e-02,4.43202623651619e+02,sinkhorn_cellsim
4.339330e+00,381,5.21318739201367e-01,2.38146406875231e-02,4.53341145082993e+02,sinkhorn_cellsim
4.567563e+00,401,5.06624095304155e-01,2.45040111682972e-02,4.63020036480051e+02,sinkhorn_cellsim
4.795779e+00,421,4.93225789159585e-01,2.51733626460668e-02,4.72241430084073e+02,sinkhorn_cellsim
5.023990e+00,441,4.79797693650800e-01,2.58196918017923e-02,4.81083228142145e+02,sinkhorn_cellsim
5.252190e+00,461,4.66948333592808e-01,2.65070444621950e-02,4.89528119612117e+02,sinkhorn_cellsim
5.480400e+00,481,4.56953886699230e-01,2.71057371712176e-02,4.97629668832663e+02,sinkhorn_cellsim
5.708600e+00,501,4.47762699726422e-01,2.77538492911428e-02,5.05419882257860e+02,sinkhorn_cellsim
5.936809e+00,521,4.36312066199806e-01,2.84792795346144e-02,5.12864765932622e+02,sinkhorn_cellsim
6.165027e+00,541,4.25597058873422e-01,2.90688569917170e-02,5.19969839350172e+02,sinkhorn_cellsim
6.393242e+00,561,4.18456970352103e-01,2.95558876214681e-02,5.26808893140227e+02,sinkhorn_cellsim
6.621431e+00,581,4.04960060437474e-01,3.03227363513496e-02,5.33364236533500e+02,sinkhorn_cellsim
6.849618e+00,601,3.96493031074940e-01,3.07690602521918e-02,5.39624137821000e+02,sinkhorn_cellsim
7.077794e+00,621,3.87664325494510e-01,3.11824646865164e-02,5.45700760139260e+02,sinkhorn_cellsim
7.305952e+00,641,3.80995069782956e-01,3.15906038382523e-02,5.51582844706144e+02,sinkhorn_cellsim
7.534087e+00,661,3.73630090930144e-01,3.19646841682968e-02,5.57265777712741e+02,sinkhorn_cellsim
7.762211e+00,681,3.66252941587941e-01,3.23518622387114e-02,5.62778320809682e+02,sinkhorn_cellsim
7.990308e+00,701,3.57711657950689e-01,3.28426360702716e-02,5.68090207107822e+02,sinkhorn_cellsim
8.218410e+00,721,3.51473546014539e-01,3.32554292270291e-02,5.73220600244630e+02,sinkhorn_cellsim
8.446487e+00,741,3.44684835087637e-01,3.37322131844586e-02,5.78183068027907e+02,sinkhorn_cellsim
8.674575e+00,761,3.39942121990506e-01,3.40735467794932e-02,5.82960631611492e+02,sinkhorn_cellsim
8.902674e+00,781,3.33593076640343e-01,3.45432285568546e-02,5.87600813058542e+02,sinkhorn_cellsim
9.130749e+00,801,3.25767522125854e-01,3.50431973925931e-02,5.92017688656827e+02,sinkhorn_cellsim
9.358822e+00,821,3.20577654520707e-01,3.53973579291596e-02,5.96278968783648e+02,sinkhorn_cellsim
9.586881e+00,841,3.15847792486634e-01,3.57216437363083e-02,6.00394884812482e+02,sinkhorn_cellsim
9.814956e+00,861,3.10481937321864e-01,3.60451205796935e-02,6.04406729516896e+02,sinkhorn_cellsim
1.004301e+01,881,3.06181074456868e-01,3.63352265689009e-02,6.08322386786729e+02,sinkhorn_cellsim
1.027106e+01,901,3.02925756659752e-01,3.65869673416861e-02,6.12131236485220e+02,sinkhorn_cellsim
1.049910e+01,921,2.97992714092304e-01,3.68946292965435e-02,6.15830133576015e+02,sinkhorn_cellsim
1.072713e+01,941,2.93285911840611e-01,3.72198967146306e-02,6.19432763333918e+02,sinkhorn_cellsim
1.095515e+01,961,2.88742486934114e-01,3.74933563966846e-02,6.22945162542245e+02,sinkhorn_cellsim
1.118315e+01,981,2.84611215294551e-01,3.77816718431854e-02,6.26365347222240e+02,sinkhorn_cellsim
1.141115e+01,1001,2.80446039175120e-01,3.80815359255962e-02,6.29702090331255e+02,sinkhorn_cellsim
1.163915e+01,1021,2.76979657580427e-01,3.83181331704564e-02,6.32954298239993e+02,sinkhorn_cellsim
1.186714e+01,1041,2.73935126757265e-01,3.85855164418571e-02,6.36112728209474e+02,sinkhorn_cellsim
1.209511e+01,1061,2.69688819577796e-01,3.89368671823415e-02,6.39194186781660e+02,sinkhorn_cellsim
1.232308e+01,1081,2.65440095583091e-01,3.92100287935622e-02,6.42168917670700e+02,sinkhorn_cellsim
1.255104e+01,1101,2.60807582384003e-01,3.95424603626240e-02,6.45058480952131e+02,sinkhorn_cellsim
1.277900e+01,1121,2.57971201316590e-01,4.03445933005885e-02,6.47806225885883e+02,sinkhorn_cellsim
1.300694e+01,1141,2.54152059070709e-01,4.13552871762852e-02,6.50437535541479e+02,sinkhorn_cellsim
1.323487e+01,1161,2.49589992147569e-01,4.18307702829297e-02,6.52900540625794e+02,sinkhorn_cellsim
1.346278e+01,1181,2.43414223057821e-01,4.22298558331399e-02,6.55233455447416e+02,sinkhorn_cellsim
1.369066e+01,1201,2.38463058243553e-01,4.25973624157737e-02,6.57469909290530e+02,sinkhorn_cellsim
1.391853e+01,1221,2.35145750757604e-01,4.29037709109372e-02,6.59623376269949e+02,sinkhorn_cellsim
1.414637e+01,1241,2.33040118430025e-01,4.31334896836068e-02,6.61698797041652e+02,sinkhorn_cellsim
1.437424e+01,1261,2.29625171380548e-01,4.33889966668378e-02,6.63710100505470e+02,sinkhorn_cellsim
1.460211e+01,1281,2.26153895433060e-01,4.36652640032722e-02,6.65651855268371e+02,sinkhorn_cellsim
1.482996e+01,1301,2.23958962724952e-01,4.38810542869623e-02,6.67535680219526e+02,sinkhorn_cellsim
1.505779e+01,1321,2.20707963395024e-01,4.42120812975145e-02,6.69356763433949e+02,sinkhorn_cellsim
1.528563e+01,1341,2.16932540590934e-01,4.44713141774855e-02,6.71112062573081e+02,sinkhorn_cellsim
1.551347e+01,1361,2.13794985562655e-01,4.46801024874614e-02,6.72817424914103e+02,sinkhorn_cellsim
1.574129e+01,1381,2.11112050171963e-01,4.48757847804291e-02,6.74483840444160e+02,sinkhorn_cellsim
1.596912e+01,1401,2.08457995936082e-01,4.50976428872679e-02,6.76104356570611e+02,sinkhorn_cellsim
1.619693e+01,1421,2.05767156458618e-01,4.53397652895882e-02,6.77675541234170e+02,sinkhorn_cellsim
1.642474e+01,1441,2.02834651238651e-01,4.56100788989642e-02,6.79188549986652e+02,sinkhorn_cellsim
1.665253e+01,1461,2.00383542054138e-01,4.58259413253569e-02,6.80656837423395e+02,sinkhorn_cellsim
1.688031e+01,1481,1.98489801443026e-01,4.60677046755536e-02,6.82085712732905e+02,sinkhorn_cellsim
1.710810e+01,1501,1.95921359798307e-01,4.63230154709940e-02,6.83469264162998e+02,sinkhorn_cellsim
1.733586e+01,1521,1.93345276123790e-01,4.65027655138913e-02,6.84820164816883e+02,sinkhorn_cellsim
1.756362e+01,1541,1.90045836167148e-01,4.67779676845048e-02,6.86131172588122e+02,sinkhorn_cellsim
1.779139e+01,1561,1.87201791797382e-01,4.70376034458330e-02,6.87387721875874e+02,sinkhorn_cellsim
1.801917e+01,1581,1.84722112340638e-01,4.72649959779855e-02,6.88606070696001e+02,sinkhorn_cellsim
1.824696e+01,1601,1.82090362348514e-01,4.75365276346700e-02,6.89777632078289e+02,sinkhorn_cellsim
1.847476e+01,1621,1.79580901715645e-01,4.76829003579813e-02,6.90915201529639e+02,sinkhorn_cellsim
1.870254e+01,1641,1.76711287619535e-01,4.78926120353191e-02,6.92019976608431e+02,sinkhorn_cellsim
1.893031e+01,1661,1.73759521109937e-01,4.81216641376642e-02,6.93093607000672e+02,sinkhorn_cellsim
1.915806e+01,1681,1.70604101258489e-01,4.84064655510249e-02,6.94126510062039e+02,sinkhorn_cellsim
1.938580e+01,1701,1.68193719083370e-01,4.85991404148363e-02,6.95128388190031e+02,sinkhorn_cellsim
1.961352e+01,1721,1.66649052042812e-01,4.87436929592489e-02,6.96102949225955e+02,sinkhorn_cellsim
1.984123e+01,1741,1.64022866778317e-01,4.90496347387357e-02,6.97044507054951e+02,sinkhorn_cellsim
2.006895e+01,1761,1.61398328694977e-01,4.92843985160223e-02,6.97946213278199e+02,sinkhorn_cellsim
2.029665e+01,1781,1.59706340746673e-01,4.94711631525721e-02,6.98822591446655e+02,sinkhorn_cellsim
2.052437e+01,1801,1.57096961968918e-01,4.97136156368818e-02,6.99668293419392e+02,sinkhorn_cellsim
2.075208e+01,1821,1.54967252306726e-01,4.99364052738329e-02,7.00480786045424e+02,sinkhorn_cellsim
2.097979e+01,1841,1.52509533782133e-01,5.01147910818907e-02,7.01266522535855e+02,sinkhorn_cellsim
2.120749e+01,1861,1.49502849344747e-01,5.02932381236076e-02,7.02025706385872e+02,sinkhorn_cellsim
2.143519e+01,1881,1.46789259541325e-01,5.05158894824427e-02,7.02759319148835e+02,sinkhorn_cellsim
2.166288e+01,1901,1.44375360128271e-01,5.07470136569385e-02,7.03464816561948e+02,sinkhorn_cellsim
2.189054e+01,1921,1.42505736348735e-01,5.09163399300648e-02,7.04147400255036e+02,sinkhorn_cellsim
2.211821e+01,1941,1.40520552068255e-01,5.10542964023542e-02,7.04812934062641e+02,sinkhorn_cellsim
2.234590e+01,1961,1.38356201196957e-01,5.12445732146203e-02,7.05459912101109e+02,sinkhorn_cellsim
2.257361e+01,1981,1.35273761989019e-01,5.14615205882559e-02,7.06080037145714e+02,sinkhorn_cellsim
2.280128e+01,2001,1.33430688238600e-01,5.16106793801751e-02,7.06679077823713e+02,sinkhorn_cellsim
2.302896e+01,2021,1.31081702463581e-01,5.17872076316307e-02,7.07258915131124e+02,sinkhorn_cellsim
2.325664e+01,2041,1.28841861839029e-01,5.19850173841526e-02,7.07819928637955e+02,sinkhorn_cellsim
