time(s),iter,infeas,ot_objective,eta,solver
6.583895e-02,120,6.96982972091526e-06,3.82349855831018e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.101635e-01,200,5.66190641634442e-06,3.72775864471365e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.437380e-01,260,9.77552913189810e-06,3.63988867110430e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.879718e-01,340,1.09435998482093e-05,3.55961794285025e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
2.322088e-01,420,5.22212020756429e-06,3.48658419189146e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
2.871138e-01,520,5.39529098158855e-06,3.42027665024648e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
3.313277e-01,600,1.04049390002842e-05,3.36025544748424e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
3.862046e-01,700,9.68826830920962e-06,3.30614120186390e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
4.410849e-01,800,6.42639256412581e-06,3.25745154660860e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
4.959776e-01,900,1.58924703158389e-05,3.21363749827273e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
5.508699e-01,1000,1.17476790151300e-05,3.17444670692660e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
6.164562e-01,1120,9.94591310972724e-06,3.13936296827647e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
6.821620e-01,1240,8.27985657037780e-06,3.10801187568102e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
7.478655e-01,1360,1.59304068047009e-05,3.07997549487651e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
8.135570e-01,1480,1.41465991787457e-05,3.05504509566877e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
8.898910e-01,1620,1.16751019924609e-05,3.03285945814023e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
9.662282e-01,1760,1.11902343511347e-05,3.01311536552053e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.053297e+00,1920,9.46479835266776e-06,2.99558131026757e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.140355e+00,2080,9.62832770243263e-06,2.97999959169210e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.227464e+00,2240,1.52250733708565e-05,2.96613582767037e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.314543e+00,2400,1.58660014098027e-05,2.95386312146293e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
1.412277e+00,2580,1.36187388615297e-05,2.94299664792688e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
1.510007e+00,2760,1.46879290235563e-05,2.93333346320826e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
1.618370e+00,2960,1.29791015750208e-05,2.92477703006140e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
