time(s),iter,infeas,ot_objective,eta,solver
2.729004e+00,80,7.07722394530805e-06,2.76257904662680e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
4.795095e+00,140,2.17934611240916e-06,2.67389866843410e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
6.198192e+00,180,5.78173302802081e-06,2.59183858084497e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
8.264183e+00,240,4.09011899930125e-06,2.51627896608272e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
9.667312e+00,280,1.47166987525124e-05,2.44698454187322e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.173348e+01,340,7.71623866849284e-06,2.38374334733165e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.379959e+01,400,4.10595317114636e-06,2.32622201218325e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.586564e+01,460,1.38875649910633e-05,2.27408004751018e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.793179e+01,520,9.05996258184702e-06,2.22700749506146e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.066084e+01,600,5.03754447597455e-06,2.18462554947054e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
2.338990e+01,680,3.81671562769188e-06,2.14656944094052e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
2.611897e+01,760,9.22103264323446e-06,2.11247982786077e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
2.884809e+01,840,7.68028579934480e-06,2.08202798566448e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
3.157717e+01,920,1.61017767003635e-05,2.05486199665338e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
3.430650e+01,1000,1.44453186825351e-05,2.03069354344049e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
3.769884e+01,1100,8.34437173811284e-06,2.00922323430881e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
4.109126e+01,1200,8.06933761931714e-06,1.99016318913758e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
4.448362e+01,1300,1.44765962597833e-05,1.97326243105897e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
4.787600e+01,1400,1.46736831288180e-05,1.95830514504231e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
5.193154e+01,1520,9.26993585524807e-06,1.94508133323317e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
5.598714e+01,1640,9.92106826542917e-06,1.93338425212768e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
6.004287e+01,1760,1.60692465644961e-05,1.92304294470776e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
6.476170e+01,1900,7.71245747442560e-06,1.91392529111737e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
6.948058e+01,2040,1.20319088782558e-05,1.90585952474115e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
7.419962e+01,2180,1.39421942399853e-05,1.89873841226194e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
7.958180e+01,2340,1.01299920435594e-05,1.89245520833888e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
8.496406e+01,2500,1.20743859205174e-05,1.88689706378370e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
9.100933e+01,2680,9.35266951791087e-06,1.88198930253797e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
9.705458e+01,2860,1.13955962200888e-05,1.87764334916134e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
1.031001e+02,3040,1.65396183672992e-05,1.87379348111044e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
1.098088e+02,3240,1.16252799777520e-05,1.87039552034214e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
1.165175e+02,3440,1.64535431567253e-05,1.86737372100609e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
1.238896e+02,3660,1.25373552363571e-05,1.86470413934981e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
1.319248e+02,3900,1.09968906120627e-05,1.86233334758873e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
1.399599e+02,4140,1.40487213971951e-05,1.86022340108931e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
1.486585e+02,4400,1.28402378640402e-05,1.85835395363798e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
1.573575e+02,4660,1.63347489171351e-05,1.85668700328302e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
1.667213e+02,4940,1.54645241497371e-05,1.85520963863693e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
1.767506e+02,5240,1.39712900866477e-05,1.85389621141388e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
1.874462e+02,5560,1.38330869140677e-05,1.85272588055875e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
1.988091e+02,5900,1.32594262287575e-05,1.85168440251074e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
