time(s),iter,infeas,ot_objective,primal,dual,solver
1.508590e-04,1,6.10514429813351e-01,3.74746939630576e-01,1.59577579925728e+00,0.00000000000000e+00,lamp_kernel
1.069804e-01,21,7.53081561054323e-02,3.25468837863758e-01,4.76085150074622e-01,1.26718591295684e-01,lamp_kernel
2.137713e-01,41,4.46999898868731e-02,2.88647533523425e-01,3.78047513297171e-01,1.39315071052096e-01,lamp_kernel
3.205701e-01,61,1.91666216118564e-02,2.48929111717970e-01,2.87262354941683e-01,1.51931683612789e-01,lamp_kernel
4.273332e-01,81,5.19127934842846e-03,2.24826403971465e-01,2.35208962668322e-01,1.62622165917921e-01,lamp_kernel
5.340644e-01,101,1.68719715201551e-03,2.12272922882544e-01,2.15647317186575e-01,1.69543704064267e-01,lamp_kernel
6.407880e-01,121,6.33774774901805e-04,2.05470301888611e-01,2.06737851438414e-01,1.73934741072428e-01,lamp_kernel
7.475314e-01,141,2.53775718431789e-04,2.01374084761133e-01,2.01881636197997e-01,1.76894865140278e-01,lamp_kernel
8.542951e-01,161,1.45592180550496e-04,1.98718049127199e-01,1.99009233488300e-01,1.79004680286112e-01,lamp_kernel
9.610240e-01,181,9.77836770886722e-05,1.96901348901755e-01,1.97096916255932e-01,1.80559147888484e-01,lamp_kernel
1.067752e+00,201,7.48154317451864e-05,1.95585081306165e-01,1.95734712169655e-01,1.81739175311452e-01,lamp_kernel
1.174489e+00,221,4.60476368402109e-05,1.94602430403459e-01,1.94694525677139e-01,1.82665279241229e-01,lamp_kernel
1.281223e+00,241,3.84216782151781e-05,1.93849228892945e-01,1.93926072249375e-01,1.83410190638633e-01,lamp_kernel
1.387991e+00,261,3.99754204503396e-05,1.93245371334966e-01,1.93325322175867e-01,1.84020596177998e-01,lamp_kernel
1.494769e+00,281,2.86785518617153e-05,1.92752944624319e-01,1.92810301728043e-01,1.84525625912622e-01,lamp_kernel
1.601551e+00,301,2.52890753939739e-05,1.92347997855334e-01,1.92398576006122e-01,1.84947286572056e-01,lamp_kernel
1.708318e+00,321,2.14027517465819e-05,1.92010565252610e-01,1.92053370756103e-01,1.85306065593673e-01,lamp_kernel
1.815094e+00,341,2.54632836261761e-05,1.91721015169949e-01,1.91771941737201e-01,1.85614388073136e-01,lamp_kernel
1.921891e+00,361,1.91130467898249e-05,1.91471924366716e-01,1.91510150460296e-01,1.85880915659677e-01,lamp_kernel
2.028694e+00,381,1.98598195157362e-05,1.91255895356497e-01,1.91295614995529e-01,1.86111714817924e-01,lamp_kernel
2.135497e+00,401,1.76294805198084e-05,1.91069149993184e-01,1.91104408954224e-01,1.86313601653710e-01,lamp_kernel
2.242298e+00,421,1.44827267608125e-05,1.90902600656787e-01,1.90931566110309e-01,1.86492432398452e-01,lamp_kernel
2.349103e+00,441,1.48074572907485e-05,1.90756010843145e-01,1.90785625757726e-01,1.86651127309238e-01,lamp_kernel
2.455940e+00,461,1.16313301016009e-05,1.90625754462270e-01,1.90649017122474e-01,1.86792463721264e-01,lamp_kernel
2.562778e+00,481,1.29136602342828e-05,1.90508610805077e-01,1.90534438125546e-01,1.86919525759214e-01,lamp_kernel
2.669612e+00,501,1.08730291011284e-05,1.90403547016503e-01,1.90425293074705e-01,1.87033551060301e-01,lamp_kernel
2.776431e+00,521,9.30728285764075e-06,1.90308442093429e-01,1.90327056659145e-01,1.87136912518615e-01,lamp_kernel
2.883258e+00,541,1.07934721137454e-05,1.90222517274278e-01,1.90244104218505e-01,1.87230911889727e-01,lamp_kernel
2.990081e+00,561,7.83241594135537e-06,1.90144061183797e-01,1.90159726015680e-01,1.87316312927593e-01,lamp_kernel
3.096907e+00,581,7.73523384977607e-06,1.90072403339161e-01,1.90087873806861e-01,1.87394588356241e-01,lamp_kernel
3.203732e+00,601,7.85400523277232e-06,1.90007117375941e-01,1.90022825386407e-01,1.87466587865088e-01,lamp_kernel
3.310549e+00,621,5.81686004011478e-06,1.89946652484117e-01,1.89958286204197e-01,1.87532814638726e-01,lamp_kernel
3.417373e+00,641,6.18326745513389e-06,1.89891167642182e-01,1.89903534177092e-01,1.87593962403490e-01,lamp_kernel
3.524181e+00,661,5.33254846673986e-06,1.89840122130016e-01,1.89850787226949e-01,1.87650458830544e-01,lamp_kernel
3.716506e+00,681,4.51453044439108e-06,1.89792486784073e-01,1.89801515844962e-01,1.87702425211586e-01,lamp_kernel
3.823306e+00,701,4.79589083376012e-06,1.89748401405559e-01,1.89757993187227e-01,1.87750445212613e-01,lamp_kernel
3.930054e+00,721,3.74492599684354e-06,1.89707548150286e-01,1.89715038002279e-01,1.87795235831537e-01,lamp_kernel
4.036800e+00,741,3.86171258331858e-06,1.89669308607426e-01,1.89677032032593e-01,1.87837095634225e-01,lamp_kernel
4.143564e+00,761,3.60230709904491e-06,1.89633598890232e-01,1.89640803504430e-01,1.87876266348257e-01,lamp_kernel
4.250343e+00,781,2.77171349305942e-06,1.89600357150275e-01,1.89605900577261e-01,1.87913003483383e-01,lamp_kernel
4.357152e+00,801,3.27191464656980e-06,1.89569080790170e-01,1.89575624619463e-01,1.87947454695949e-01,lamp_kernel
4.463946e+00,821,2.65731040041860e-06,1.89539642452898e-01,1.89544957073699e-01,1.87979577647085e-01,lamp_kernel
4.570756e+00,841,2.18164306936083e-06,1.89512178448026e-01,1.89516541734165e-01,1.88009753032215e-01,lamp_kernel
4.677562e+00,861,2.59342713572337e-06,1.89486227173620e-01,1.89491414027891e-01,1.88038168597346e-01,lamp_kernel
4.784365e+00,881,1.97833826825793e-06,1.89461679991298e-01,1.89465636667834e-01,1.88064814955451e-01,lamp_kernel
4.891174e+00,901,1.83952904246577e-06,1.89438673318299e-01,1.89442352376384e-01,1.88089905849994e-01,lamp_kernel
4.997953e+00,921,1.91284578951392e-06,1.89416872324527e-01,1.89420698016106e-01,1.88113409279981e-01,lamp_kernel
5.104767e+00,941,1.51271031211662e-06,1.89396155166846e-01,1.89399180587470e-01,1.88135561339649e-01,lamp_kernel
5.211568e+00,961,1.51942640263827e-06,1.89376642284262e-01,1.89379681137067e-01,1.88156062721849e-01,lamp_kernel
5.318381e+00,981,1.44699913953602e-06,1.89358144619494e-01,1.89361038617773e-01,1.88175105906330e-01,lamp_kernel
5.425195e+00,1001,1.20940263994567e-06,1.89340489960422e-01,1.89342908765702e-01,1.88193103165226e-01,lamp_kernel
5.532006e+00,1021,1.25613673364962e-06,1.89323798489001e-01,1.89326310762469e-01,1.88210211939124e-01,lamp_kernel
5.638832e+00,1041,1.07369759534590e-06,1.89307963224105e-01,1.89310110619295e-01,1.88226449074199e-01,lamp_kernel
5.745659e+00,1061,1.00978861944719e-06,1.89292792693779e-01,1.89294812271017e-01,1.88241857357790e-01,lamp_kernel
5.852482e+00,1081,1.02848565536413e-06,1.89278390608676e-01,1.89280447579987e-01,1.88256409718860e-01,lamp_kernel
5.959319e+00,1101,8.45345253075943e-07,1.89264705779589e-01,1.89266396470096e-01,1.88270324935376e-01,lamp_kernel
6.066149e+00,1121,8.80210356420094e-07,1.89251568490661e-01,1.89253328911374e-01,1.88283665511086e-01,lamp_kernel
6.172993e+00,1141,8.14163197707023e-07,1.89239048220197e-01,1.89240676546592e-01,1.88296417846457e-01,lamp_kernel
6.279818e+00,1161,6.91042622967048e-07,1.89227138274340e-01,1.89228520359586e-01,1.88308656852609e-01,lamp_kernel
6.386639e+00,1181,7.29225364578835e-07,1.89215692911331e-01,1.89217151362060e-01,1.88320418511893e-01,lamp_kernel
6.493478e+00,1201,6.49785082704161e-07,1.89204743488839e-01,1.89206043059004e-01,1.88331713017346e-01,lamp_kernel
6.600305e+00,1221,5.97184995268916e-07,1.89194309455221e-01,1.89195503825212e-01,1.88342584247132e-01,lamp_kernel
6.707138e+00,1241,6.26551251134012e-07,1.89184274221585e-01,1.89185527324088e-01,1.88353027545023e-01,lamp_kernel
6.813974e+00,1261,5.31726790824726e-07,1.89174641534158e-01,1.89175704987739e-01,1.88363085459443e-01,lamp_kernel
6.920796e+00,1281,5.26978757393526e-07,1.89165445855478e-01,1.89166499812992e-01,1.88372783602754e-01,lamp_kernel
7.027643e+00,1301,5.41974741475899e-07,1.89156599952985e-01,1.89157683902468e-01,1.88382140211821e-01,lamp_kernel
7.134499e+00,1321,4.59022567849515e-07,1.89148086997782e-01,1.89149005042918e-01,1.88391143242211e-01,lamp_kernel
7.241360e+00,1341,4.63200824962114e-07,1.89139942705505e-01,1.89140869107155e-01,1.88399836356808e-01,lamp_kernel
7.348267e+00,1361,4.59777374095680e-07,1.89132104907129e-01,1.89133024461877e-01,1.88408199521387e-01,lamp_kernel
7.455186e+00,1381,4.16267296655815e-07,1.89124544563043e-01,1.89125377097637e-01,1.88416168325935e-01,lamp_kernel
7.562115e+00,1401,4.00053070581641e-07,1.89117294679494e-01,1.89118094785635e-01,1.88423875886386e-01,lamp_kernel
7.669030e+00,1421,4.03722070085661e-07,1.89110316418645e-01,1.89111123862785e-01,1.88431333621097e-01,lamp_kernel
7.775952e+00,1441,3.94674948596025e-07,1.89103576648464e-01,1.89104365998361e-01,1.88438544908111e-01,lamp_kernel
7.882927e+00,1461,3.68147453394103e-07,1.89097100940489e-01,1.89097837235395e-01,1.88445523583851e-01,lamp_kernel
7.989888e+00,1481,3.54218483719473e-07,1.89090865806560e-01,1.89091574243527e-01,1.88452282099751e-01,lamp_kernel
8.096868e+00,1501,3.62940243840774e-07,1.89084836199489e-01,1.89085562079977e-01,1.88458830145115e-01,lamp_kernel
8.203854e+00,1521,3.44381218872097e-07,1.89079028870167e-01,1.89079717632605e-01,1.88465172772225e-01,lamp_kernel
8.310870e+00,1541,3.22741095362888e-07,1.89073432828808e-01,1.89074078310999e-01,1.88471323337833e-01,lamp_kernel
8.417876e+00,1561,3.35712426663850e-07,1.89068017428485e-01,1.89068688853339e-01,1.88477294194135e-01,lamp_kernel
8.524866e+00,1581,3.24440108087604e-07,1.89062793083060e-01,1.89063441963276e-01,1.88483071271337e-01,lamp_kernel
8.631869e+00,1601,3.09266902112454e-07,1.89057756695902e-01,1.89058375229707e-01,1.88488686133431e-01,lamp_kernel
8.738874e+00,1621,3.02256120040525e-07,1.89052881182017e-01,1.89053485694257e-01,1.88494145329188e-01,lamp_kernel
8.845897e+00,1641,2.97747588083492e-07,1.89048169239664e-01,1.89048764734840e-01,1.88499455006237e-01,lamp_kernel
8.952932e+00,1661,2.96013965972696e-07,1.89043621292356e-01,1.89044213320288e-01,1.88504621053263e-01,lamp_kernel
9.059961e+00,1681,2.87107238175985e-07,1.89039215577342e-01,1.89039789791818e-01,1.88509633826347e-01,lamp_kernel
9.167565e+00,1701,2.75230951823165e-07,1.89034951311521e-01,1.89035501773425e-01,1.88514444968101e-01,lamp_kernel
9.274688e+00,1721,2.80385329244457e-07,1.89030832332272e-01,1.89031393102930e-01,1.88519125094108e-01,lamp_kernel
9.381776e+00,1741,2.77757069902655e-07,1.89026842349976e-01,1.89027397864116e-01,1.88523686423415e-01,lamp_kernel
9.488880e+00,1761,2.57013551076422e-07,1.89022976818415e-01,1.89023490845517e-01,1.88528133300466e-01,lamp_kernel
9.595976e+00,1781,2.61642818531227e-07,1.89019238840397e-01,1.89019762126034e-01,1.88532462218688e-01,lamp_kernel
9.703089e+00,1801,2.63627308555176e-07,1.89015615585350e-01,1.89016142839968e-01,1.88536680398608e-01,lamp_kernel
9.810201e+00,1821,2.50755740812139e-07,1.89012100632199e-01,1.89012602143680e-01,1.88540796176345e-01,lamp_kernel
9.917322e+00,1841,2.42204999200203e-07,1.89008697456825e-01,1.89009181866824e-01,1.88544813392052e-01,lamp_kernel
1.002443e+01,1861,2.49607685221224e-07,1.89005398072017e-01,1.89005897287388e-01,1.88548732917052e-01,lamp_kernel
1.013154e+01,1881,2.45079366254793e-07,1.89002196040397e-01,1.89002686199130e-01,1.88552557079635e-01,lamp_kernel
1.023866e+01,1901,2.33253542436979e-07,1.88999093643147e-01,1.88999560150232e-01,1.88556292584474e-01,lamp_kernel
1.034578e+01,1921,2.31205089148406e-07,1.88996084683344e-01,1.88996547093522e-01,1.88559939885484e-01,lamp_kernel
1.045291e+01,1941,2.32156437078618e-07,1.88993161680717e-01,1.88993625993592e-01,1.88563501951276e-01,lamp_kernel
1.056002e+01,1961,2.25142329165539e-07,1.88990325494056e-01,1.88990775778715e-01,1.88566980909154e-01,lamp_kernel
1.066717e+01,1981,2.13676657148236e-07,1.88987572563183e-01,1.88987999916497e-01,1.88570382535701e-01,lamp_kernel
1.077429e+01,2001,2.17100923780712e-07,1.88984897000854e-01,1.88985331202702e-01,1.88573707409632e-01,lamp_kernel
