time(s),iter,infeas,ot_objective,eta,solver
1.965758e+00,220,1.25636748291568e-05,3.84194390343800e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
3.224396e+00,360,1.28337099398145e-05,3.78757721425688e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
4.129332e+00,460,1.61187743936334e-05,3.74105615300238e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
5.565313e+00,620,1.07925287508999e-05,3.70096738015664e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
6.647690e+00,740,1.60702300384709e-05,3.66605621186090e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
8.261076e+00,920,1.06430865570944e-05,3.63542510740057e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
9.520530e+00,1060,1.65096126066720e-05,3.60824120090434e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.131106e+01,1260,1.12042166235152e-05,3.58397487257929e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.292486e+01,1440,1.13535641009465e-05,3.56211283728584e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.489285e+01,1660,1.21252937473029e-05,3.54231845950050e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.668406e+01,1860,1.34240760163815e-05,3.52432131955712e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.882932e+01,2100,1.37303441393807e-05,3.50792276341584e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
2.079772e+01,2320,1.57732037049797e-05,3.49295302239384e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
2.312031e+01,2580,1.57417581062577e-05,3.47929870207123e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.544334e+01,2840,1.46868264566103e-05,3.46685101588896e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
2.812018e+01,3140,1.44387160834834e-05,3.45551370780655e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
3.061974e+01,3420,1.66257953966569e-05,3.44519799912288e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
3.347389e+01,3740,1.64258550100231e-05,3.43584861069394e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
