time(s),iter,infeas,ot_objective,eta,solver
2.117964e+00,780,1.60333249242258e-05,7.74232666736014e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
3.153342e+00,1160,1.52848833251901e-05,7.71967953301502e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
3.972128e+00,1460,1.53207316688726e-05,7.69936894066656e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
5.115690e+00,1880,1.41516021818592e-05,7.68119059554472e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
6.042839e+00,2220,1.64376545509281e-05,7.66490219045262e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
7.240662e+00,2660,1.66116361071478e-05,7.65035162084118e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
8.334012e+00,3060,1.45940167708550e-05,7.63736801039800e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
9.640112e+00,3540,1.63119787596918e-05,7.62573938879192e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.083802e+01,3980,1.61832263413813e-05,7.61537039125665e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.230666e+01,4520,1.43906669250345e-05,7.60612777011538e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.366703e+01,5020,1.54882104999919e-05,7.59786070871934e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.524403e+01,5600,1.59662974157283e-05,7.59049223739571e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.676678e+01,6160,1.58372788341183e-05,7.58392948528245e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.850617e+01,6800,1.61436797284773e-05,7.57807907818500e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.024544e+01,7440,1.50147841495898e-05,7.57288009185650e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
2.220138e+01,8160,1.53346410074500e-05,7.56824055074486e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
2.415765e+01,8880,1.52106547999355e-05,7.56411362261563e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.633031e+01,9680,1.55838020455948e-05,7.56043593989199e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.850302e+01,10480,1.61427397782439e-05,7.55715993433025e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
3.096417e+01,11360,1.65353247307392e-05,7.55424339683601e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
3.340754e+01,12260,1.60905194881631e-05,7.55165149389620e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
3.606786e+01,13240,1.64644211219249e-05,7.54933545707498e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
3.878190e+01,14240,1.65588561266180e-05,7.54727216578438e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
4.176659e+01,15340,1.56354613205631e-05,7.54543913790273e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
4.480565e+01,16460,1.61140533322220e-05,7.54379292358993e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
4.806041e+01,17660,1.65004808833693e-05,7.54232317620525e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
5.142369e+01,18900,1.61739121734083e-05,7.54101536861901e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
5.500327e+01,20220,1.65571429615829e-05,7.53984155993705e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
5.912107e+01,21580,1.66329421800527e-05,7.53879448788556e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
6.307944e+01,23040,1.60904990987410e-05,7.53786314363326e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
6.714607e+01,24540,1.65397845549233e-05,7.53702348015661e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
7.148357e+01,26140,1.62462558106608e-05,7.53627800259697e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
7.598319e+01,27800,1.61982235094312e-05,7.53560979818346e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
8.075393e+01,29560,1.62015451574390e-05,7.53501177627542e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
8.568698e+01,31380,1.66077654575286e-05,7.53447366167312e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
9.094994e+01,33320,1.61764147942623e-05,7.53399775771242e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
9.642543e+01,35340,1.62900595090479e-05,7.53356749659305e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
1.022259e+02,37480,1.62801904229847e-05,7.53318218843727e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
1.082976e+02,39720,1.62234203432748e-05,7.53283622249938e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
1.146957e+02,42080,1.66191266780855e-05,7.53252142747449e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
1.214232e+02,44560,1.64872867114388e-05,7.53224094790138e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
1.285818e+02,47200,1.61768327077269e-05,7.53198869328753e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
1.360670e+02,49960,1.65994584808442e-05,7.53175498775048e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
1.440438e+02,52900,1.63307061759745e-05,7.53154744137180e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
1.524521e+02,56000,1.63312009298069e-05,7.53135681110372e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
1.614047e+02,59300,1.62332828023634e-05,7.53118376909356e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
1.708492e+02,62780,1.64562486977595e-05,7.53102365304384e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
