time(s),iter,infeas,ot_objective,eta,solver
1.172360e+01,300,9.86128133372110e-06,4.45068975539360e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.879391e+01,480,1.46701968126151e-05,4.33782243778679e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.431331e+01,620,1.34909399871981e-05,4.23688557912982e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.215939e+01,820,1.43395935444016e-05,4.14686617870312e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.845488e+01,980,1.53538416042836e-05,4.06680068576939e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
4.707729e+01,1200,1.46474250904414e-05,3.99576521112865e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.492425e+01,1400,1.16334297076408e-05,3.93287979807211e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
6.432253e+01,1640,1.53977753507663e-05,3.87729455191629e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
7.294574e+01,1860,1.37872286723977e-05,3.82827333089914e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
8.312097e+01,2120,1.66661594369431e-05,3.78508264825503e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
9.252063e+01,2360,1.62640272995663e-05,3.74709443196269e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.042479e+02,2660,1.37992359102821e-05,3.71371543148690e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.152764e+02,2940,1.43685114226808e-05,3.68439875887727e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.277801e+02,3260,1.60446917302031e-05,3.65866844485463e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.402846e+02,3580,1.36698199619117e-05,3.63610653383046e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.543414e+02,3940,1.48644426654724e-05,3.61630938998148e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.683986e+02,4300,1.36626320558126e-05,3.59895044869118e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.840080e+02,4700,1.46086700113139e-05,3.58371641061474e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.996174e+02,5100,1.42231793934759e-05,3.57034971884853e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.167791e+02,5540,1.50561229892728e-05,3.55861040422892e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
2.339415e+02,5980,1.53133776835099e-05,3.54829804427444e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
