time(s),iter,infeas,ot_objective,eta,solver
9.867733e-01,100,7.28795531119129e-06,3.89517154373233e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.780220e+00,180,3.31541091930855e-06,3.84021953063422e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.380870e+00,240,1.12583660176931e-05,3.79113174402557e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.174311e+00,320,7.81721625225569e-06,3.74741451083696e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.967715e+00,400,4.46328822487282e-06,3.70852002161853e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
4.761013e+00,480,1.66640095867801e-05,3.67392978761891e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.554285e+00,560,1.10458092576177e-05,3.64328040916457e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
6.540448e+00,660,7.46814802658318e-06,3.61611558458143e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
7.526618e+00,760,5.98282869457290e-06,3.59206231325855e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
8.512828e+00,860,1.59084585220206e-05,3.57076019181282e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
9.499026e+00,960,1.37420277024521e-05,3.55195566076661e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.067802e+01,1080,9.81791358367096e-06,3.53534696967162e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.185706e+01,1200,9.55433546334165e-06,3.52067124203772e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.322888e+01,1340,7.39800127299966e-06,3.50771711487268e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.460073e+01,1480,7.87303163046985e-06,3.49627351670922e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.597249e+01,1620,1.55044396302593e-05,3.48615275991555e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.753711e+01,1780,7.50860171014802e-06,3.47724529688317e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.910161e+01,1940,1.35429801651139e-05,3.46934669671068e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
