time(s),iter,infeas,ot_objective,eta,solver
4.095342e+00,120,6.68292016511115e-06,3.88966515917615e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
6.182003e+00,180,1.19198566951515e-05,3.81714957435724e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
8.268575e+00,240,6.35827962098024e-06,3.75244828499987e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.102505e+01,320,4.81112970554231e-06,3.69484229193172e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.311180e+01,380,1.39863871413239e-05,3.64364367698470e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.586824e+01,460,8.52944827563611e-06,3.59827576777559e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.862476e+01,540,7.32120207452760e-06,3.55810248533377e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
2.138146e+01,620,1.60190067165679e-05,3.52256939717222e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.413816e+01,700,1.44640636222212e-05,3.49120800621907e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.756456e+01,800,1.07784475267750e-05,3.46354664232592e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
3.099108e+01,900,1.09278716941864e-05,3.43915519312970e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
3.508756e+01,1020,1.08181577126980e-05,3.41767072207653e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
3.918425e+01,1140,1.13682762309023e-05,3.39874864741530e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
4.328086e+01,1260,1.55176890382818e-05,3.38208559248508e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
4.804754e+01,1400,1.37993790855882e-05,3.36743240944785e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
5.281406e+01,1540,1.64204255534159e-05,3.35452419344905e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
5.825074e+01,1700,1.62499058425128e-05,3.34316952644551e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
6.435748e+01,1880,1.66043047150677e-05,3.33316801486908e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
7.113392e+01,2080,1.64390888829435e-05,3.32435819356313e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
7.925020e+01,2320,1.54111606087343e-05,3.31659362654269e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
8.736641e+01,2560,1.58621687204382e-05,3.30974478225015e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
9.682262e+01,2840,1.58372041889397e-05,3.30370111922925e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
1.062787e+02,3120,1.63848004849897e-05,3.29836272698446e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
1.170750e+02,3440,1.66173843858532e-05,3.29364455551971e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
1.285411e+02,3780,1.59587697164026e-05,3.28947098758013e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
1.413477e+02,4160,1.55222548909210e-05,3.28577615012314e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
1.541545e+02,4540,1.62763492161667e-05,3.28250197845981e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.683011e+02,4960,1.64163253719122e-05,3.27959936827706e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
1.831176e+02,5400,1.57741313868692e-05,3.27702437592253e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
