time(s),iter,infeas,ot_objective,primal,dual,solver
1.204370e-04,1,5.26208887250900e-01,1.34869830766819e-01,6.61078718017719e-01,0.00000000000000e+00,lamp_kernel
1.362477e+00,21,8.67220218372266e-02,1.00505801183149e-01,1.87227823020376e-01,7.08766468655656e-03,lamp_kernel
2.728104e+00,41,4.01871282625540e-02,8.04536585576173e-02,1.20640786820171e-01,1.15088609544319e-02,lamp_kernel
4.095208e+00,61,3.20305062512671e-02,6.62529614713844e-02,9.82834677226515e-02,1.10800709381065e-02,lamp_kernel
5.463015e+00,81,2.50674866604902e-02,5.46976430348277e-02,7.97651296953179e-02,1.09742439355008e-02,lamp_kernel
6.831110e+00,101,1.52123735491977e-02,4.53229186788800e-02,6.05352922280777e-02,1.12862334153579e-02,lamp_kernel
8.199491e+00,121,7.34345180782900e-03,3.80496872698548e-02,4.53931390776838e-02,1.18555455379326e-02,lamp_kernel
9.568075e+00,141,3.98016263686368e-03,3.26717061683092e-02,3.66518688051729e-02,1.25264215101724e-02,lamp_kernel
1.093686e+01,161,2.42531386948761e-03,2.88175145869374e-02,3.12428284564250e-02,1.31926068812456e-02,lamp_kernel
1.230600e+01,181,1.37747981113105e-03,2.60812851062241e-02,2.74587649173552e-02,1.37904182160253e-02,lamp_kernel
1.367527e+01,201,7.66285875603653e-04,2.41268681723938e-02,2.48931540479975e-02,1.42980805642772e-02,lamp_kernel
1.504482e+01,221,4.12834685714211e-04,2.27090828294681e-02,2.31219175151823e-02,1.47173570394227e-02,lamp_kernel
1.641454e+01,241,2.40274075031982e-04,2.16606805181855e-02,2.19009545932175e-02,1.50598341881742e-02,lamp_kernel
1.778440e+01,261,1.49633525938568e-04,2.08700328426691e-02,2.10196663686077e-02,1.53400145127464e-02,lamp_kernel
1.915438e+01,281,9.87859672070777e-05,2.02625825941393e-02,2.03613685613464e-02,1.55693631991402e-02,lamp_kernel
2.052445e+01,301,7.10673457912104e-05,1.97878518875622e-02,1.98589192333534e-02,1.57580621248130e-02,lamp_kernel
