time(s),iter,infeas,ot_objective,eta,solver
7.869071e-01,80,7.09592449042995e-06,3.95710491390157e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.382355e+00,140,4.23449183933472e-06,3.88118413421571e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.977733e+00,200,1.56481531494154e-06,3.81074450015030e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
2.573176e+00,260,7.33788780769731e-06,3.74557631238696e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.168628e+00,320,4.15348618859444e-06,3.68555975429656e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
3.764091e+00,380,1.33314089802365e-05,3.63035446794109e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
4.359538e+00,440,8.99825403987765e-06,3.57984824985270e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
5.146146e+00,520,3.48340484672162e-06,3.53371283048824e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
5.932738e+00,600,2.90896442896676e-06,3.49164559763192e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
6.719254e+00,680,6.68654704939589e-06,3.45338243805618e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
7.505846e+00,760,6.06528621319002e-06,3.41869824923560e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
8.292539e+00,840,1.32111725892000e-05,3.38726961796775e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
9.079217e+00,920,1.25937731963910e-05,3.35891846084403e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.005704e+01,1020,6.39831677174958e-06,3.33339114878271e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.103487e+01,1120,6.63534670824012e-06,3.31038728920450e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.201273e+01,1220,1.26223069292840e-05,3.28969506891081e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.299058e+01,1320,1.36250160025050e-05,3.27115142695626e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.415954e+01,1440,8.65055484697647e-06,3.25457041769621e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.532867e+01,1560,9.60400675666120e-06,3.23970541372203e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.649784e+01,1680,1.59608780868938e-05,3.22639628136173e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.785820e+01,1820,8.31122923627261e-06,3.21457249588765e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
1.921858e+01,1960,1.25402371105782e-05,3.20397309665308e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.057904e+01,2100,1.52172885415566e-05,3.19452740884815e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.213071e+01,2260,1.13757875214094e-05,3.18613999831883e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
