time(s),iter,infeas,ot_objective,primal,dual,solver
1.273140e-04,1,6.77718733932702e-01,2.52435336241472e-01,1.41184861663526e+00,1.00015997264118e-16,lamp_kernel
4.489199e-01,21,8.29962940772658e-02,1.92641627002082e-01,3.34628266530636e-01,2.67827647898338e-02,lamp_kernel
8.990077e-01,41,4.68665917226235e-02,1.55754140792846e-01,2.35931574482320e-01,4.22907844724227e-02,lamp_kernel
1.349481e+00,61,3.06986969695608e-02,1.30325435033955e-01,1.82843500678615e-01,4.67783188028112e-02,lamp_kernel
1.799993e+00,81,1.48091458048138e-02,1.11972559393807e-01,1.37307435733663e-01,4.98668856749074e-02,lamp_kernel
2.250553e+00,101,7.84874929996657e-03,9.90059249382306e-02,1.12433241784051e-01,5.24675144459272e-02,lamp_kernel
2.701127e+00,121,4.61385411023964e-03,8.99805479674022e-02,9.78737394366268e-02,5.45144938207012e-02,lamp_kernel
3.151718e+00,141,2.49185126955701e-03,8.36395222779613e-02,8.79024787376796e-02,5.60911099702739e-02,lamp_kernel
3.602315e+00,161,1.55566425325302e-03,7.91051275730094e-02,8.17664938666473e-02,5.72888080231351e-02,lamp_kernel
4.052940e+00,181,1.04278852028283e-03,7.57948334373181e-02,7.75787930632271e-02,5.82080677103227e-02,lamp_kernel
4.503596e+00,201,7.11113446963267e-04,7.33234873540715e-02,7.45400309332810e-02,5.89144596966126e-02,lamp_kernel
4.954221e+00,221,4.94083024893021e-04,7.14398223746115e-02,7.22850792518324e-02,5.94524381796567e-02,lamp_kernel
5.404854e+00,241,3.57408323121828e-04,6.99809744855352e-02,7.05924139154977e-02,5.98677600005615e-02,lamp_kernel
5.855473e+00,261,2.78766339323170e-04,6.88332026856584e-02,6.93101046506706e-02,6.01918148369323e-02,lamp_kernel
6.306128e+00,281,2.21263173404298e-04,6.79167292617192e-02,6.82952571802531e-02,6.04512192224423e-02,lamp_kernel
6.756813e+00,301,1.76461001434856e-04,6.71760745508680e-02,6.74779567599490e-02,6.06615023535975e-02,lamp_kernel
7.207470e+00,321,1.42795278758897e-04,6.65709003791643e-02,6.68151886572969e-02,6.08348589428883e-02,lamp_kernel
7.658154e+00,341,1.23553874609149e-04,6.60712210544604e-02,6.62825919313354e-02,6.09807813083679e-02,lamp_kernel
8.108842e+00,361,1.07710926726728e-04,6.56547702370200e-02,6.58390376515650e-02,6.11059473607773e-02,lamp_kernel
8.559508e+00,381,9.20517909033046e-05,6.53047852180264e-02,6.54622636283368e-02,6.12138380764770e-02,lamp_kernel
9.010211e+00,401,7.59276269163261e-05,6.50083202315629e-02,6.51382140866210e-02,6.13068920655115e-02,lamp_kernel
9.460907e+00,421,6.31990777202608e-05,6.47553109497586e-02,6.48634293274111e-02,6.13879217510956e-02,lamp_kernel
9.911623e+00,441,5.26609895706711e-05,6.45379203299789e-02,6.46280105807126e-02,6.14592853857170e-02,lamp_kernel
1.036237e+01,461,4.36746903505792e-05,6.43499539652237e-02,6.44246708255881e-02,6.15225414953061e-02,lamp_kernel
1.081312e+01,481,3.66734264595719e-05,6.41864650175729e-02,6.42492044042031e-02,6.15787161585337e-02,lamp_kernel
