time(s),iter,infeas,ot_objective,dual
2.187230e-04,1,7.96587664585262e-01,1.05147063263493e-281,-5.09062073464417e+00,sinkhorn_cellsim
9.763574e-03,21,7.96587664585262e-01,4.20774143735506e-199,6.24356109382224e+01,sinkhorn_cellsim
1.918949e-02,41,7.96587664585260e-01,6.28452580042378e-57,1.29961842611089e+02,sinkhorn_cellsim
2.861338e-02,61,7.79379637912666e-01,8.07580924149191e-04,1.95985183552663e+02,sinkhorn_cellsim
3.805522e-02,81,7.04182909911109e-01,4.66321606201627e-03,2.48048001364545e+02,sinkhorn_cellsim
4.749932e-02,101,6.30234821614346e-01,8.84364514893933e-03,2.78990619072595e+02,sinkhorn_cellsim
5.694571e-02,121,5.91281755536916e-01,1.06787404257299e-02,2.97498981101643e+02,sinkhorn_cellsim
6.639209e-02,141,5.74369268660564e-01,1.13863795273225e-02,3.10938637162959e+02,sinkhorn_cellsim
7.584548e-02,161,5.65564607315425e-01,1.16662358074396e-02,3.23070303344965e+02,sinkhorn_cellsim
8.529490e-02,181,5.53545485968649e-01,1.20865252554521e-02,3.34135201766948e+02,sinkhorn_cellsim
9.475378e-02,201,5.51085298811254e-01,1.23424853291960e-02,3.44448235226842e+02,sinkhorn_cellsim
1.041933e-01,221,5.45291847441632e-01,1.25679147712195e-02,3.54582254647187e+02,sinkhorn_cellsim
1.136269e-01,241,5.39182984107772e-01,1.29202091818897e-02,3.64163958332371e+02,sinkhorn_cellsim
1.230604e-01,261,5.29220404818730e-01,1.33594955595758e-02,3.73357307396139e+02,sinkhorn_cellsim
1.324808e-01,281,5.18180865041239e-01,1.40155081471716e-02,3.82280006037824e+02,sinkhorn_cellsim
1.419145e-01,301,5.04242388685287e-01,1.47072726845776e-02,3.90806987709497e+02,sinkhorn_cellsim
1.513485e-01,321,4.91274357401805e-01,1.54930720690626e-02,3.99070246992512e+02,sinkhorn_cellsim
1.607891e-01,341,4.73614680879014e-01,1.65007361528126e-02,4.06888920344015e+02,sinkhorn_cellsim
1.702193e-01,361,4.61847349661865e-01,1.70131967805602e-02,4.14211248415850e+02,sinkhorn_cellsim
1.796521e-01,381,4.54757757462421e-01,1.75594776286008e-02,4.21261376802067e+02,sinkhorn_cellsim
1.890746e-01,401,4.49731599165600e-01,1.80014552530539e-02,4.28147712534633e+02,sinkhorn_cellsim
1.985052e-01,421,4.40440603649713e-01,1.84174125147455e-02,4.34887819468428e+02,sinkhorn_cellsim
2.079263e-01,441,4.34166381027118e-01,1.89333891047724e-02,4.41441963211896e+02,sinkhorn_cellsim
2.173564e-01,461,4.30324921523406e-01,1.94265176219908e-02,4.47757301984652e+02,sinkhorn_cellsim
2.267830e-01,481,4.23785403731791e-01,2.02813877597199e-02,4.53873894726780e+02,sinkhorn_cellsim
2.361962e-01,501,4.12270563784671e-01,2.09191913712082e-02,4.59680898052039e+02,sinkhorn_cellsim
2.456085e-01,521,4.05618702571481e-01,2.12960574468940e-02,4.65279339938055e+02,sinkhorn_cellsim
2.550268e-01,541,3.93036117647201e-01,2.17090963159642e-02,4.70578437919389e+02,sinkhorn_cellsim
2.644346e-01,561,3.87651244555466e-01,2.20013868746521e-02,4.75681921513698e+02,sinkhorn_cellsim
2.738388e-01,581,3.76884574694654e-01,2.25013627588912e-02,4.80554542947228e+02,sinkhorn_cellsim
2.832495e-01,601,3.64927908194092e-01,2.31158623211745e-02,4.85056969988432e+02,sinkhorn_cellsim
2.926662e-01,621,3.60809310508413e-01,2.33231711542593e-02,4.89325535223684e+02,sinkhorn_cellsim
3.020787e-01,641,3.51567351023457e-01,2.35976419020632e-02,4.93402903386128e+02,sinkhorn_cellsim
3.114927e-01,661,3.31637914096545e-01,2.41718293263684e-02,4.97257676517844e+02,sinkhorn_cellsim
3.209148e-01,681,3.20813069842571e-01,2.44045283848608e-02,5.00822008893796e+02,sinkhorn_cellsim
3.303263e-01,701,3.12376806463898e-01,2.46134685944230e-02,5.04235197306215e+02,sinkhorn_cellsim
3.397431e-01,721,3.05411474578952e-01,2.48409410321665e-02,5.07472775649848e+02,sinkhorn_cellsim
3.491563e-01,741,2.95596985997689e-01,2.51422113756328e-02,5.10526831915964e+02,sinkhorn_cellsim
3.585779e-01,761,2.79459927434659e-01,2.56869591525447e-02,5.13335897171070e+02,sinkhorn_cellsim
3.679931e-01,781,2.74721534282327e-01,2.58119538945274e-02,5.15907244773367e+02,sinkhorn_cellsim
3.774135e-01,801,2.60008899979774e-01,2.63042624390753e-02,5.18369989631244e+02,sinkhorn_cellsim
3.868309e-01,821,2.46684709706999e-01,2.66078196867167e-02,5.20603202475666e+02,sinkhorn_cellsim
3.962644e-01,841,2.41239509648495e-01,2.67546937699342e-02,5.22708431425408e+02,sinkhorn_cellsim
4.056817e-01,861,2.34645146799135e-01,2.70022560802031e-02,5.24694361502995e+02,sinkhorn_cellsim
4.151068e-01,881,2.29575528931105e-01,2.70451717366962e-02,5.26595909801921e+02,sinkhorn_cellsim
4.245225e-01,901,2.19482076557791e-01,2.73165800051029e-02,5.28393590017716e+02,sinkhorn_cellsim
4.339478e-01,921,2.14868536595161e-01,2.75591286372292e-02,5.30099819511357e+02,sinkhorn_cellsim
4.433606e-01,941,2.07828891802007e-01,2.77200876789583e-02,5.31697905426258e+02,sinkhorn_cellsim
4.527678e-01,961,2.01912716571400e-01,2.78926715811450e-02,5.33210332836044e+02,sinkhorn_cellsim
4.621745e-01,981,1.98876774404885e-01,2.79564204143714e-02,5.34686242009457e+02,sinkhorn_cellsim
4.715892e-01,1001,1.94210803116695e-01,2.80291100489983e-02,5.36130951729394e+02,sinkhorn_cellsim
4.809992e-01,1021,1.89984894081787e-01,2.82935678529663e-02,5.37522329717648e+02,sinkhorn_cellsim
4.904267e-01,1041,1.81711061293338e-01,2.85217468295917e-02,5.38806132965948e+02,sinkhorn_cellsim
4.998368e-01,1061,1.73899860038273e-01,2.88113621324336e-02,5.39949618937579e+02,sinkhorn_cellsim
5.092492e-01,1081,1.69105950790990e-01,2.89167154143124e-02,5.41047103501744e+02,sinkhorn_cellsim
5.186550e-01,1101,1.65476469203512e-01,2.89688418595323e-02,5.42114236442862e+02,sinkhorn_cellsim
5.280675e-01,1121,1.62512907901053e-01,2.90004116911423e-02,5.43166948828377e+02,sinkhorn_cellsim
5.374765e-01,1141,1.58370836008384e-01,2.90723576864990e-02,5.44187353401250e+02,sinkhorn_cellsim
5.468921e-01,1161,1.52224015396153e-01,2.92273438369545e-02,5.45166182546013e+02,sinkhorn_cellsim
5.562971e-01,1181,1.49037916367441e-01,2.93521036834827e-02,5.46086899110446e+02,sinkhorn_cellsim
5.657051e-01,1201,1.46996828345001e-01,2.94140323884795e-02,5.46986047745724e+02,sinkhorn_cellsim
5.751176e-01,1221,1.44324320587844e-01,2.95964405349795e-02,5.47849825907185e+02,sinkhorn_cellsim
5.845258e-01,1241,1.41351604817555e-01,2.97569289885702e-02,5.48655373571332e+02,sinkhorn_cellsim
5.939344e-01,1261,1.39218922756762e-01,2.98285523177396e-02,5.49438928636822e+02,sinkhorn_cellsim
6.033516e-01,1281,1.36883785448646e-01,2.98893809883101e-02,5.50209441880486e+02,sinkhorn_cellsim
6.127610e-01,1301,1.34554902711272e-01,2.99512838075097e-02,5.50964106676071e+02,sinkhorn_cellsim
6.221797e-01,1321,1.30722056361842e-01,3.00405994438867e-02,5.51685633428702e+02,sinkhorn_cellsim
6.315876e-01,1341,1.27560965909336e-01,3.00814797762179e-02,5.52382110680698e+02,sinkhorn_cellsim
6.410083e-01,1361,1.21665903726642e-01,3.01808670960634e-02,5.53041328726172e+02,sinkhorn_cellsim
6.504298e-01,1381,1.17645788633486e-01,3.02653318156373e-02,5.53668673092917e+02,sinkhorn_cellsim
6.598458e-01,1401,1.15352966157599e-01,3.03356497644935e-02,5.54273271640637e+02,sinkhorn_cellsim
6.692528e-01,1421,1.13318728018994e-01,3.03842438789558e-02,5.54863568484164e+02,sinkhorn_cellsim
6.786707e-01,1441,1.09282599267790e-01,3.04714279330374e-02,5.55429055494379e+02,sinkhorn_cellsim
6.880795e-01,1461,1.07378706470857e-01,3.05043970513148e-02,5.55967473694145e+02,sinkhorn_cellsim
6.974950e-01,1481,1.04202868899847e-01,3.05603666842446e-02,5.56491677707965e+02,sinkhorn_cellsim
7.069052e-01,1501,1.01229569961715e-01,3.06745794376192e-02,5.56986105479071e+02,sinkhorn_cellsim
7.163275e-01,1521,9.98439251983291e-02,3.07146511699920e-02,5.57462637368341e+02,sinkhorn_cellsim
7.257381e-01,1541,9.86514068454806e-02,3.07294097011211e-02,5.57932705106088e+02,sinkhorn_cellsim
7.351523e-01,1561,9.69877680848064e-02,3.08089025033302e-02,5.58385830385615e+02,sinkhorn_cellsim
7.445597e-01,1581,9.46803868395759e-02,3.08926950343151e-02,5.58817316195241e+02,sinkhorn_cellsim
7.539663e-01,1601,9.15744475843885e-02,3.09462157576219e-02,5.59234501230626e+02,sinkhorn_cellsim
7.633665e-01,1621,8.80996203546763e-02,3.10100728389465e-02,5.59631066455124e+02,sinkhorn_cellsim
7.727784e-01,1641,8.44518751180323e-02,3.11360611566979e-02,5.60004461850036e+02,sinkhorn_cellsim
7.821789e-01,1661,8.02334312092587e-02,3.12394496335161e-02,5.60352392410283e+02,sinkhorn_cellsim
7.915734e-01,1681,7.82539328002723e-02,3.12842118219016e-02,5.60685859547095e+02,sinkhorn_cellsim
8.009729e-01,1701,7.61211725321055e-02,3.13501469971187e-02,5.61012429768625e+02,sinkhorn_cellsim
