time(s),iter,infeas,ot_objective,eta,solver
1.944724e-01,360,1.57594705652855e-05,2.68724663026443e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
3.031644e-01,560,1.65279554831933e-05,2.61807526137265e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
3.796850e-01,700,1.42298839065939e-05,2.55714906189094e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
4.990421e-01,920,1.13692412450901e-05,2.50344807565504e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
5.862640e-01,1080,1.58748920772554e-05,2.45622763986743e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
7.058837e-01,1300,1.62493418080493e-05,2.41470011333592e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
8.145568e-01,1500,1.23286257805215e-05,2.37821422237757e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
9.446238e-01,1740,1.60481396086305e-05,2.34609266616564e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.063967e+00,1960,1.42068053503871e-05,2.31784336555515e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.204693e+00,2220,1.65328247252748e-05,2.29294803556434e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.334686e+00,2460,1.61497908459583e-05,2.27101211459650e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.496816e+00,2760,1.32947018134409e-05,2.25166434016354e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.648247e+00,3040,1.38512415510536e-05,2.23457189182374e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.821210e+00,3360,1.49029510495620e-05,2.21946457731466e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.983459e+00,3660,1.62957869892890e-05,2.20610253600948e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
2.177835e+00,4020,1.36095218473585e-05,2.19428691631754e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
2.361513e+00,4360,1.53523659811400e-05,2.18381287983913e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.566674e+00,4740,1.61920274120441e-05,2.17453476998047e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.771818e+00,5120,1.53911155068746e-05,2.16631434077902e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.998423e+00,5540,1.60539364046625e-05,2.15902224050619e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
3.225040e+00,5960,1.59913056070833e-05,2.15255621962359e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
3.473106e+00,6420,1.65673312517985e-05,2.14681925040894e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
