time(s),iter,infeas,ot_objective,eta,solver
5.502690e-02,100,4.30760129358673e-06,8.69764154189777e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
8.851942e-02,160,1.12133846126806e-05,8.61192029790067e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.219563e-01,220,5.32999992891733e-06,8.53323950291399e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.660319e-01,300,2.50377249142928e-06,8.46113390754195e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.994741e-01,360,1.39095122288224e-05,8.39513438348394e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
2.435414e-01,440,5.50008249521711e-06,8.33519189333932e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
2.876380e-01,520,4.06276299784827e-06,8.28067334298581e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
3.317308e-01,600,1.22739972868872e-05,8.23119295855115e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
3.757917e-01,680,1.02586645605128e-05,8.18653995728768e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
4.304720e-01,780,4.64158653128411e-06,8.14630189441913e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
4.851706e-01,880,4.51306370297703e-06,8.11003769046249e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
5.398814e-01,980,1.08530418901575e-05,8.07740659484387e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
5.945729e-01,1080,1.12061007924471e-05,8.04818918899890e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
6.598700e-01,1200,5.85380919946366e-06,8.02208335954941e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
7.251828e-01,1320,6.68025088681568e-06,7.99869364041199e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
7.904928e-01,1440,1.37082105370702e-05,7.97775512535596e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
8.558007e-01,1560,1.59952505882853e-05,7.95910979080097e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
9.317415e-01,1700,9.59496788525336e-06,7.94256509207527e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.007694e+00,1840,1.19555987974995e-05,7.92775465850373e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.094256e+00,2000,7.91695781209387e-06,7.91461796974780e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.180793e+00,2160,1.03783340011989e-05,7.90286843891029e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
1.277988e+00,2340,7.48619166405355e-06,7.89244848834839e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
1.375224e+00,2520,1.01295775731388e-05,7.88312350680083e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
1.483052e+00,2720,7.83293671990842e-06,7.87485328479011e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
1.590906e+00,2920,1.07999016566354e-05,7.86743826853641e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
1.709371e+00,3140,8.85402018397564e-06,7.86086118571785e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
1.827825e+00,3360,1.23373395732815e-05,7.85494522676338e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.956906e+00,3600,1.06108401667622e-05,7.84969859669645e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
2.085970e+00,3840,1.48253446279534e-05,7.84495715017373e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
2.225682e+00,4100,1.32583598092031e-05,7.84075635131906e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
2.376051e+00,4380,1.08284918060184e-05,7.83699964682412e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
2.537015e+00,4680,1.02956352103639e-05,7.83361644797003e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
