iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.11162518199875862,0.09189962036865454,-0.019725561630104083,-0.019725561630104083
21,0.008221999807047006,0.007604426068775165,-0.000617573738271841,-0.07915595452566648
41,0.0024998553781094067,0.0020040504904815827,-0.000495804887627824,-0.09219092207313379
61,0.0007332805773046095,0.0004801251528636942,-0.0002531554244409153,-0.0987726030929635
81,0.0002517337861525601,0.00015819536764015768,-9.353841851240244e-5,-0.10182744465943573
101,0.0001119252602421221,6.533434283969981e-5,-4.65909174024223e-5,-0.10331847318437534
121,5.918327416738131e-5,3.182621590166769e-5,-2.735705826571362e-5,-0.1041071664006275
141,3.373729675048674e-5,1.7980288843898903e-5,-1.5757007906587835e-5,-0.10456279500230983
161,2.134524465686641e-5,1.053436521807641e-5,-1.0810879438790002e-5,-0.1048491356368889
181,1.450244424519741e-5,6.527084998959916e-6,-7.975359246237493e-6,-0.10504056688706447
201,1.0235225442863023e-5,4.441462028287696e-6,-5.793763414575327e-6,-0.10517498640438748
221,7.529953027877314e-6,3.200799114468239e-6,-4.329153913409075e-6,-0.10527333616941903
241,5.808116066607064e-6,2.341591889462493e-6,-3.4665241771445713e-6,-0.10534764467163585
261,4.66199332214228e-6,1.720013776504653e-6,-2.941979545637627e-6,-0.10540519809036257
281,3.876499773234735e-6,1.2937462377446905e-6,-2.5827535354900443e-6,-0.10545130562860477
301,3.155775466312113e-6,1.0171636742875822e-6,-2.1386117920245307e-6,-0.10548807159672298
321,2.611335693516756e-6,8.408914990817931e-7,-1.7704441944349627e-6,-0.10551782730915418
341,2.1688015579419133e-6,7.196313505924888e-7,-1.4491702073494244e-6,-0.1055424102234638
361,1.8085185129859236e-6,6.298255570279075e-7,-1.178692955958016e-6,-0.10556295868405852
381,1.515919638691334e-6,5.612633059731978e-7,-9.54656332718136e-7,-0.10558032037699311
401,1.2843514544439831e-6,5.081118690802266e-7,-7.762395853637565e-7,-0.10559643121224932
421,1.059369141051891e-6,4.635107002400679e-7,-5.958584408118232e-7,-0.10560917047213536
441,8.89953783235413e-7,4.235783506846961e-7,-4.663754325507169e-7,-0.10562015017022079
461,7.521252872831919e-7,3.848030903346735e-7,-3.673221969485184e-7,-0.10562971106616423
481,6.414851864709484e-7,3.4592354521932977e-7,-2.955616412516186e-7,-0.10563808825940656
501,5.801470520999387e-7,3.0758282176066007e-7,-2.7256423033927867e-7,-0.1056456274774215
521,5.105839834237007e-7,2.6888749541465014e-7,-2.416964880090505e-7,-0.10565270123727301
541,7.949962118295683e-7,2.44325176086933e-7,-5.506710357426353e-7,-0.10566256718114511
561,6.502892166451592e-7,2.0628043538865636e-7,-4.440087812565028e-7,-0.10567494527774618
581,3.817023645294563e-7,1.6660273980580352e-7,-2.1509962472365278e-7,-0.1056819009839996
601,3.102424220489689e-7,1.3730527239007022e-7,-1.7293714965889866e-7,-0.10568624561934463
621,2.8439644858863915e-7,1.127830392857821e-7,-1.7161340930285707e-7,-0.10569005697466384
641,2.8468448589467743e-7,9.26509686751559e-8,-1.9203351721952154e-7,-0.10569389201579511
661,2.3710282293301123e-7,7.480932736049681e-8,-1.6229349557251442e-7,-0.10569715091015805
681,2.2180769849816545e-7,6.099583777962981e-8,-1.6081186071853563e-7,-0.1057000426267115
701,2.2456933071523042e-7,5.0625262586780925e-8,-1.739440681284495e-7,-0.10570341498452604
721,1.807200427585951e-7,4.183718556387084e-8,-1.3888285719472427e-7,-0.1057060488079912
741,1.6181698757204778e-7,3.561582550800405e-8,-1.2620116206404372e-7,-0.10570827191222076
761,1.4616834664262518e-7,3.1016454362379274e-8,-1.1515189228024591e-7,-0.10571031393480493
781,1.3363822092216673e-7,2.7603921291001456e-8,-1.0603429963116527e-7,-0.10571221033277672
801,1.470248416855484e-7,2.5301228273521182e-8,-1.2172361341202722e-7,-0.10571411402514223
821,2.135614472243864e-7,2.527833525204267e-8,-1.8828311197234374e-7,-0.1057178321970865
841,1.1345574211071451e-7,2.143028379340346e-8,-9.202545831731105e-8,-0.10572005802329783
861,1.0737116222956882e-7,1.9868466730231927e-8,-8.75026954993369e-8,-0.10572179981809426
881,9.031252012604159e-8,1.8116749915110566e-8,-7.219577021093102e-8,-0.1057234550868553
901,8.063456618743474e-8,1.6545620790283225e-8,-6.408894539715151e-8,-0.10572482345151571
921,6.927870230208981e-8,1.4787269779399186e-8,-5.4491432522690625e-8,-0.10572610629813266
941,9.211622552992892e-8,1.3737597465887665e-8,-7.837862806404125e-8,-0.10572757465404986
961,5.858732951068008e-8,1.1531845465186083e-8,-4.7055484045493996e-8,-0.10572883369518264
981,5.152314535815423e-8,9.950496189041312e-9,-4.1572649169112916e-8,-0.10572977906579077
1001,4.88475663576511e-8,8.478444180843696e-9,-4.036912217680741e-8,-0.10573065416629025
1021,5.8969621799795594e-8,7.248012333880099e-9,-5.172160946591549e-8,-0.10573159128997434
1041,9.23592653317714e-8,6.752422977973192e-9,-8.560684235379821e-8,-0.10573304979657817
1061,4.984259409384312e-8,4.930408694812838e-9,-4.491218539903028e-8,-0.10573429699598008
1081,4.780336769286748e-8,4.048641013911342e-9,-4.375472667895614e-8,-0.10573518498724706
1101,4.6643920670892385e-8,3.3431376001584115e-9,-4.330078307073397e-8,-0.10573607154569671
1121,3.479698481391951e-8,2.645026784759595e-9,-3.215195802915991e-8,-0.10573679612409125
1141,3.9809850813731565e-8,2.352959976523225e-9,-3.745689083720834e-8,-0.10573743070548246
1161,3.291581687209493e-8,1.8445664684184532e-9,-3.1071250403676475e-8,-0.10573813951253895
1181,3.129133231132884e-8,1.5795640240049432e-9,-2.9711768287323896e-8,-0.10573872639219169
1201,2.89237241560391e-8,1.3755663742072687e-9,-2.754815778183183e-8,-0.10573928547080705
1221,3.233354832619462e-8,1.2804173271299024e-9,-3.105313099906472e-8,-0.10573982181214131
1241,3.515932330116968e-8,1.252898841344757e-9,-3.390642445982493e-8,-0.105740571985673
1261,2.594832303621377e-8,1.0337573335961136e-9,-2.4914565702617657e-8,-0.10574109051479738
1281,2.6181285667263243e-8,9.702566654732295e-10,-2.5211029001790015e-8,-0.1057416096219144
1301,2.1157538194429575e-8,8.686117970555315e-10,-2.0288926397374043e-8,-0.10574205083679669
1321,2.3061344064145694e-8,8.430342269383796e-10,-2.2218309837207315e-8,-0.10574246425885597
1341,2.1702554163366453e-8,7.613218327011009e-10,-2.0941232330665354e-8,-0.10574293598787435
1361,1.7116162355944296e-8,6.516658988572587e-10,-1.6464496457087037e-8,-0.10574329897511549
1381,1.734555845612756e-8,5.847711809800308e-10,-1.6760787275147528e-8,-0.10574363131230624
1401,2.2731057754832175e-8,5.979734485088668e-10,-2.213308430632331e-8,-0.10574400915501832
1421,2.121182412127085e-8,4.857611617545594e-10,-2.0726062959516292e-8,-0.1057444692313333
1441,1.716238926194865e-8,3.8776416620833056e-10,-1.6774625095740322e-8,-0.10574484723737859
1461,1.4026477243474389e-8,3.164928660745081e-10,-1.370998437739988e-8,-0.10574514669409185
1481,1.4367503967473487e-8,2.709388368045592e-10,-1.4096565130668928e-8,-0.10574542193367327
1501,1.520323605626461e-8,2.4534972529869244e-10,-1.495788633096592e-8,-0.10574572426538599
1521,1.2491385285899333e-8,1.778701012399985e-10,-1.2313515184659335e-8,-0.10574598695199969
1541,1.2297001359406794e-8,1.4565783224958384e-10,-1.215134352715721e-8,-0.10574623138957844
1561,1.5025710639964535e-8,1.605945091827273e-10,-1.4865116130781808e-8,-0.10574649409774123
1581,1.20681520939587e-8,1.0813883602144656e-10,-1.1960013257937252e-8,-0.10574677550504946
1601,1.0740242192780477e-8,8.335057976313506e-11,-1.0656891613017342e-8,-0.10574699281863442
1621,1.1077822604587393e-8,7.440915984973565e-11,-1.1003413444737657e-8,-0.10574720956749976
1641,1.1371063196981168e-8,7.611511046131627e-11,-1.1294948086519852e-8,-0.10574742975333606
1661,1.0360790925949791e-8,6.401271932533801e-11,-1.0296778206624453e-8,-0.10574765211068132
1681,9.450659991121878e-9,5.118925198783609e-11,-9.399470739134042e-9,-0.10574784328213915
1701,1.0442034286482889e-8,5.738001401623485e-11,-1.0384654272466654e-8,-0.1057480383461345
1721,1.0886657850411834e-8,6.195534997504302e-11,-1.0824702500436792e-8,-0.10574826009311213
1741,8.332538002693552e-9,4.1983886613275e-11,-8.290554116080277e-9,-0.10574844529139059
1761,7.563257816018755e-9,3.6749148984429923e-11,-7.526508667034325e-9,-0.10574860275771802
1781,7.480024352954673e-9,3.597078685231572e-11,-7.444053566102357e-9,-0.10574875011167642
1801,7.731246975172593e-9,3.6133528338953124e-11,-7.69511344683364e-9,-0.10574890534194613
1821,6.6617942122916865e-9,2.6241640116939933e-11,-6.635552572174746e-9,-0.10574904653918045
1841,7.111229635495628e-9,2.749030005660329e-11,-7.083739335439025e-9,-0.10574918109776854
1861,8.226688779179551e-9,3.1465252734630884e-11,-8.19522352644492e-9,-0.10574933807113993
1881,6.969721532357899e-9,2.0503253810921393e-11,-6.949218278546977e-9,-0.1057494893308441
1901,6.132351534974253e-9,1.5158024981107136e-11,-6.117193509993146e-9,-0.10574961897803867
1921,6.1057469872459915e-9,1.462647201004756e-11,-6.091120515235944e-9,-0.105749739166016
1941,6.303541750279844e-9,1.3995609497898873e-11,-6.289546140781945e-9,-0.10574986520029368
1961,5.692098660799225e-9,9.182174667527208e-12,-5.682916486131698e-9,-0.10574998391938785
1981,5.927534456395158e-9,1.135458525343238e-11,-5.916179871141726e-9,-0.10575009824280665
2001,6.090082779115828e-9,1.1536260714046486e-11,-6.078546518401781e-9,-0.10575022116532547
2021,5.0933169597585655e-9,5.900370974492782e-12,-5.087416588784073e-9,-0.10575033168697602
2041,4.741303769784609e-9,4.151858751416219e-12,-4.737151911033193e-9,-0.10575042876164507
2061,4.902925283292066e-9,5.671643781213037e-12,-4.897253639510853e-9,-0.1057505244957796
2081,4.7634984263739725e-9,4.796763863773395e-12,-4.758701662510199e-9,-0.10575062237431931
2101,4.538962165451834e-9,3.631390360668949e-12,-4.535330775091165e-9,-0.10575071404616387
2121,5.00983186334838e-9,6.660935183358428e-12,-5.003170928165021e-9,-0.10575080895713078
2141,4.833823105064918e-9,5.605499445219969e-12,-4.828217605619698e-9,-0.10575090947879354
2161,4.258180949350918e-9,3.116013851598492e-12,-4.2550649354993195e-9,-0.1057509992151998
2181,4.10844332190255e-9,2.851160568436538e-12,-4.1055921613341135e-9,-0.10575108223597449
2201,4.119024190631913e-9,3.1952141993293723e-12,-4.115828976432583e-9,-0.10575116464311728
2221,3.821528547306668e-9,2.487822399172862e-12,-3.819040724907495e-9,-0.10575124415193175
2241,3.77218995530869e-9,2.9406836208640125e-12,-3.769249271687826e-9,-0.10575131917967864
2261,3.929548515237427e-9,3.371748156894207e-12,-3.9261767670805335e-9,-0.10575139677970073
2281,3.5190445105165614e-9,2.3052965370231254e-12,-3.5167392139795382e-9,-0.1057514715146459
2301,3.2799921404814514e-9,1.3211541959002393e-12,-3.278670986285551e-9,-0.10575153875296124
2321,3.3066021812074367e-9,1.689882291868052e-12,-3.3049122989155685e-9,-0.1057516043474093
2341,3.241173444050947e-9,1.5010865694216188e-12,-3.2396723574815254e-9,-0.10575167028567438
2361,3.079864579793866e-9,1.2550929651613609e-12,-3.0786094868287045e-9,-0.10575173304066453
2381,3.2016361933137843e-9,1.947465654212744e-12,-3.1996887276595715e-9,-0.1057517955565246
