time(s),iter,infeas,ot_objective,primal,dual,solver
1.687410e-04,1,7.84054223121657e-01,1.46599779571846e-01,9.30654002693503e-01,0.00000000000000e+00,lamp_kernel
2.069088e-02,21,7.16114911455689e-02,7.09021152489499e-02,1.42513606394519e-01,4.91800413840002e-03,lamp_kernel
4.123168e-02,41,4.88059112964499e-02,5.52906603375989e-02,1.04096571634049e-01,9.17925853303875e-03,lamp_kernel
6.176037e-02,61,2.57236951594557e-02,4.61779900250203e-02,7.19016851844760e-02,9.78259469513010e-03,lamp_kernel
8.230324e-02,81,1.16493037700004e-02,3.90761397725613e-02,5.07254435425618e-02,1.03151611670839e-02,lamp_kernel
1.028486e-01,101,6.84088811291837e-03,3.34399051034356e-02,4.02807932163539e-02,1.08953360622510e-02,lamp_kernel
1.234312e-01,121,2.73270351775420e-03,2.90405160161061e-02,3.17732195338603e-02,1.14756579455716e-02,lamp_kernel
1.440489e-01,141,1.62001539557976e-03,2.57172914363439e-02,2.73373068319236e-02,1.20235030349157e-02,lamp_kernel
1.646736e-01,161,7.59039414360749e-04,2.32742471067375e-02,2.40332865210983e-02,1.25128242322484e-02,lamp_kernel
1.853081e-01,181,3.95102425952228e-04,2.14976552626436e-02,2.18927576885959e-02,1.29242688318814e-02,lamp_kernel
2.059554e-01,201,2.11941310046101e-04,2.02063550211681e-02,2.04182963312142e-02,1.32696560297205e-02,lamp_kernel
2.265778e-01,221,1.40261754051625e-04,1.92622857958829e-02,1.94025475499345e-02,1.35547387604797e-02,lamp_kernel
2.472304e-01,241,8.31555361545984e-05,1.85592018752039e-02,1.86423574113585e-02,1.37885823597456e-02,lamp_kernel
2.678639e-01,261,8.47293954127189e-05,1.80293367646068e-02,1.81140661600196e-02,1.39848625178999e-02,lamp_kernel
2.885314e-01,281,8.08831069705965e-05,1.76281379695487e-02,1.77090210765193e-02,1.41508007926107e-02,lamp_kernel
3.091766e-01,301,8.38395139502256e-05,1.73157865312970e-02,1.73996260452472e-02,1.42913342518627e-02,lamp_kernel
3.298223e-01,321,5.69230950839223e-05,1.70699039376602e-02,1.71268270327442e-02,1.44111078058523e-02,lamp_kernel
3.505091e-01,341,4.26650752076131e-05,1.68721559024948e-02,1.69148209777024e-02,1.45141536461353e-02,lamp_kernel
3.711635e-01,361,4.72323835552125e-05,1.67145745955821e-02,1.67618069791374e-02,1.46034075212557e-02,lamp_kernel
3.917926e-01,381,7.03196829464274e-05,1.65867947737513e-02,1.66571144566978e-02,1.46805018118870e-02,lamp_kernel
4.124393e-01,401,3.79138262795226e-05,1.64767312091630e-02,1.65146450354425e-02,1.47479003818594e-02,lamp_kernel
4.330856e-01,421,4.07370642096581e-05,1.63865662895769e-02,1.64273033537866e-02,1.48077351028451e-02,lamp_kernel
4.537231e-01,441,6.04595838061863e-05,1.63133616928226e-02,1.63738212766288e-02,1.48609423012189e-02,lamp_kernel
4.743597e-01,461,4.13415618479735e-05,1.62478914550440e-02,1.62892330168919e-02,1.49081803952190e-02,lamp_kernel
4.950379e-01,481,6.09415771293243e-05,1.61896521562056e-02,1.62505937333349e-02,1.49505597406551e-02,lamp_kernel
5.156935e-01,501,2.86023703058942e-05,1.61433848671130e-02,1.61719872374189e-02,1.49887585404002e-02,lamp_kernel
5.363392e-01,521,7.25010828156053e-05,1.61034418530978e-02,1.61759429359134e-02,1.50231734936746e-02,lamp_kernel
5.570185e-01,541,2.92290368669810e-05,1.60638140766772e-02,1.60930431135442e-02,1.50544416413478e-02,lamp_kernel
5.776629e-01,561,6.31000791742454e-05,1.60304805218638e-02,1.60935806010381e-02,1.50830377970185e-02,lamp_kernel
5.983218e-01,581,4.73015667632938e-05,1.60047560439067e-02,1.60520576106700e-02,1.51091312352718e-02,lamp_kernel
6.320693e-01,601,4.93322865272589e-05,1.59789761425462e-02,1.60283084290735e-02,1.51330505800376e-02,lamp_kernel
6.526894e-01,621,5.08388387480938e-05,1.59533568656562e-02,1.60041957044043e-02,1.51550428037494e-02,lamp_kernel
6.733075e-01,641,2.88022856341085e-05,1.59335308938076e-02,1.59623331794417e-02,1.51753513415586e-02,lamp_kernel
6.939147e-01,661,5.02475549391940e-05,1.59170419019972e-02,1.59672894569364e-02,1.51941475502314e-02,lamp_kernel
7.145235e-01,681,1.76805793310097e-05,1.58993138975949e-02,1.59169944769259e-02,1.52115883982976e-02,lamp_kernel
7.351006e-01,701,3.71397791386119e-05,1.58826778821738e-02,1.59198176613124e-02,1.52278287754721e-02,lamp_kernel
7.556718e-01,721,1.10336795295506e-05,1.58695764605738e-02,1.58806101401034e-02,1.52429833371400e-02,lamp_kernel
7.762530e-01,741,2.50648579878301e-05,1.58577713454544e-02,1.58828362034423e-02,1.52571627756057e-02,lamp_kernel
7.968235e-01,761,1.07073573907556e-05,1.58457915085551e-02,1.58564988659459e-02,1.52703491136731e-02,lamp_kernel
8.173858e-01,781,1.43945201087909e-05,1.58346747164540e-02,1.58490692365628e-02,1.52826039632432e-02,lamp_kernel
8.379856e-01,801,9.12437165355463e-06,1.58249839014686e-02,1.58341082731221e-02,1.52941086928505e-02,lamp_kernel
8.585656e-01,821,9.74738831853655e-06,1.58163707028934e-02,1.58261180912119e-02,1.53049408391788e-02,lamp_kernel
8.791316e-01,841,1.34804683518674e-05,1.58082121349727e-02,1.58216926033246e-02,1.53151592238469e-02,lamp_kernel
8.997126e-01,861,5.16918318529715e-06,1.58001201448841e-02,1.58052893280694e-02,1.53248260421815e-02,lamp_kernel
9.202714e-01,881,1.47640461821242e-05,1.57927333735096e-02,1.58074974196917e-02,1.53339638298330e-02,lamp_kernel
9.408393e-01,901,3.23748932617584e-06,1.57865466198330e-02,1.57897841091592e-02,1.53426207276939e-02,lamp_kernel
9.613982e-01,921,1.49027349167657e-05,1.57807497734220e-02,1.57956525083387e-02,1.53508385049291e-02,lamp_kernel
9.819533e-01,941,4.54743769418145e-06,1.57747265870647e-02,1.57792740247589e-02,1.53586259551977e-02,lamp_kernel
1.002514e+00,961,9.40339381146323e-06,1.57690246168095e-02,1.57784280106210e-02,1.53660294779732e-02,lamp_kernel
1.023077e+00,981,6.90483938910831e-06,1.57640906522812e-02,1.57709954916703e-02,1.53730729102946e-02,lamp_kernel
1.043635e+00,1001,3.97674599552869e-06,1.57596628309105e-02,1.57636395769060e-02,1.53797830189018e-02,lamp_kernel
1.064199e+00,1021,7.90404377937244e-06,1.57553979727417e-02,1.57633020165211e-02,1.53861823681409e-02,lamp_kernel
1.084753e+00,1041,3.60733503272654e-06,1.57511414159845e-02,1.57547487510172e-02,1.53922899197281e-02,lamp_kernel
1.105313e+00,1061,6.01557168393746e-06,1.57470177747790e-02,1.57530333464630e-02,1.53981373190072e-02,lamp_kernel
1.125896e+00,1081,6.86943398178029e-06,1.57433657829747e-02,1.57502352169564e-02,1.54037339534256e-02,lamp_kernel
1.146507e+00,1101,3.07411375887204e-06,1.57401749341518e-02,1.57432490479107e-02,1.54090889385750e-02,lamp_kernel
1.167085e+00,1121,7.06757876825262e-06,1.57370453310001e-02,1.57441129097683e-02,1.54142295880252e-02,lamp_kernel
1.187664e+00,1141,2.72797325917634e-06,1.57338389018553e-02,1.57365668751145e-02,1.54191705042137e-02,lamp_kernel
1.208246e+00,1161,4.04856026380819e-06,1.57307655786248e-02,1.57348141388886e-02,1.54239192056044e-02,lamp_kernel
1.228827e+00,1181,4.98167167396222e-06,1.57279786818120e-02,1.57329603534859e-02,1.54284851049823e-02,lamp_kernel
1.249418e+00,1201,1.47178486480811e-06,1.57254777253682e-02,1.57269495102330e-02,1.54328774630389e-02,lamp_kernel
1.270075e+00,1221,4.41909083123575e-06,1.57231371026919e-02,1.57275561935232e-02,1.54371069328706e-02,lamp_kernel
1.290785e+00,1241,4.50441371471613e-06,1.57207710846759e-02,1.57252754983907e-02,1.54411847049732e-02,lamp_kernel
1.311481e+00,1261,1.47646034089318e-06,1.57183773811086e-02,1.57198538414495e-02,1.54451104420959e-02,lamp_kernel
1.332190e+00,1281,4.52328006954378e-06,1.57161427034865e-02,1.57206659835561e-02,1.54488913068644e-02,lamp_kernel
