time(s),iter,infeas,ot_objective,eta,solver
4.004376e+00,360,1.58133861857251e-05,3.98477395624639e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
6.682513e+00,600,1.18183128001145e-05,3.88107482792058e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
8.697638e+00,780,1.50794827164915e-05,3.78823920476415e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.159734e+01,1040,1.30894588692379e-05,3.70543408030343e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.405471e+01,1260,1.27492035690998e-05,3.63176012211702e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.717523e+01,1540,1.46673549205142e-05,3.56637076847781e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.985371e+01,1780,1.58856873775376e-05,3.50847242816791e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
2.319562e+01,2080,1.66435676325355e-05,3.45730561594379e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.631654e+01,2360,1.43559844994571e-05,3.41217383450663e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
3.010110e+01,2700,1.43488925582462e-05,3.37240468055001e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
3.366451e+01,3020,1.36378047051840e-05,3.33741357770520e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
3.789113e+01,3400,1.32726570961892e-05,3.30665486842870e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
4.189679e+01,3760,1.35723225978962e-05,3.27963796953924e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
4.634474e+01,4160,1.63391102001554e-05,3.25591623687630e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
5.079298e+01,4560,1.41503789738403e-05,3.23512370411822e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
5.568363e+01,5000,1.63771230565334e-05,3.21687382789571e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
6.057472e+01,5440,1.52217818103766e-05,3.20088348437583e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
6.612948e+01,5940,1.42440290573820e-05,3.18686274328052e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
7.168430e+01,6440,1.40364640203659e-05,3.17456510681844e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
7.768175e+01,6980,1.56514603564639e-05,3.16377162290805e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
8.367898e+01,7520,1.60536427002874e-05,3.15430445870254e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
9.033980e+01,8120,1.51502492318419e-05,3.14599824393720e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
9.700094e+01,8720,1.60618336030503e-05,3.13869650625619e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
1.043259e+02,9380,1.53410021490170e-05,3.13228503263321e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
1.118725e+02,10060,1.46766474464518e-05,3.12664679147398e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
1.198613e+02,10780,1.60678099293309e-05,3.12167768006454e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
1.280715e+02,11520,1.59364348234423e-05,3.11730612238730e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.369454e+02,12320,1.55366113578696e-05,3.11345372142137e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
1.460406e+02,13140,1.58834610713797e-05,3.11005240912246e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
1.558000e+02,14020,1.57104519444127e-05,3.10705070548524e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
1.657804e+02,14920,1.64541219244969e-05,3.10439457608381e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
1.764247e+02,15880,1.65007995558791e-05,3.10204740925782e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
1.875115e+02,16880,1.61733071964728e-05,3.09997107906375e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
1.992620e+02,17940,1.64660029189823e-05,3.09812983624096e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
2.114550e+02,19040,1.66147158046311e-05,3.09649838693541e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
2.245338e+02,20220,1.59150774542914e-05,3.09505472519426e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
2.380542e+02,21440,1.64318640098244e-05,3.09376981706616e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
2.524591e+02,22740,1.60738193962033e-05,3.09263221827047e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
2.675292e+02,24100,1.58267532373185e-05,3.09162156875481e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
