time(s),iter,infeas,ot_objective,primal,dual,solver
1.252430e-04,1,8.40618901987557e-01,3.53506571075704e-01,1.90704789333764e+00,1.03176128286846e-16,lamp_kernel
1.593570e+00,21,7.13101073861761e-02,2.79719074469855e-01,4.11506735034500e-01,6.32092191768913e-02,lamp_kernel
3.190470e+00,41,2.16758314484885e-02,2.12151231629170e-01,2.52210168883605e-01,6.74962309138925e-02,lamp_kernel
4.788297e+00,61,9.71968745785252e-03,1.63013313391240e-01,1.80976192966684e-01,6.87658705426148e-02,lamp_kernel
6.386491e+00,81,3.07372840156405e-03,1.31340959273592e-01,1.37021493073093e-01,7.06821879914037e-02,lamp_kernel
7.985138e+00,101,9.92063455166889e-04,1.12723227027608e-01,1.14556651862886e-01,7.24643189280397e-02,lamp_kernel
9.584076e+00,121,3.37276782664671e-04,1.01788407317041e-01,1.02411725942960e-01,7.38552143354088e-02,lamp_kernel
1.118327e+01,141,1.29568772388490e-04,9.51229664599934e-02,9.53624215109140e-02,7.48766783665017e-02,lamp_kernel
1.278261e+01,161,6.36125285442409e-05,9.08728728535473e-02,9.09904346779048e-02,7.56238416409434e-02,lamp_kernel
1.438219e+01,181,3.46559909521071e-05,8.80438401650602e-02,8.81078876351810e-02,7.61750254509209e-02,lamp_kernel
1.598181e+01,201,2.36287782869249e-05,8.60881774645711e-02,8.61318456278452e-02,7.65933116647375e-02,lamp_kernel
1.758155e+01,221,1.75329020218853e-05,8.46913539163150e-02,8.47237563375856e-02,7.69196132433272e-02,lamp_kernel
1.918136e+01,241,1.37594821795940e-05,8.36652704576543e-02,8.36906992507594e-02,7.71791881641142e-02,lamp_kernel
2.078123e+01,261,1.15295773519653e-05,8.28930220369393e-02,8.29143297600967e-02,7.73893231945752e-02,lamp_kernel
2.238115e+01,281,9.73192854711883e-06,8.22994262948795e-02,8.23174117971178e-02,7.75621703848109e-02,lamp_kernel
2.398114e+01,301,8.30273954140927e-06,8.18346532124554e-02,8.18499974414931e-02,7.77066222561102e-02,lamp_kernel
2.558116e+01,321,7.23966053280516e-06,8.14647620828386e-02,8.14781416437434e-02,7.78286976656044e-02,lamp_kernel
2.718116e+01,341,6.35144873136191e-06,8.11660837220874e-02,8.11778217855988e-02,7.79331861989183e-02,lamp_kernel
2.878122e+01,361,5.61788760826418e-06,8.09217700030858e-02,8.09321523779320e-02,7.80231848813734e-02,lamp_kernel
3.038131e+01,381,5.02174027826977e-06,8.07195982671968e-02,8.07288789067512e-02,7.81016130581587e-02,lamp_kernel
3.198136e+01,401,4.52375334103301e-06,8.05505427304594e-02,8.05589030441882e-02,7.81704937226476e-02,lamp_kernel
3.358144e+01,421,4.10496777907558e-06,8.04078393120039e-02,8.04154256713592e-02,7.82313994894581e-02,lamp_kernel
