time(s),iter,infeas,ot_objective,dual
4.430866e-03,1,9.49789938159585e-01,1.12283285039281e-16,-7.36296397003010e+00,sinkhorn_cellsim
2.339753e-01,21,9.49789938159585e-01,1.04461649943803e-06,6.85491933110093e+01,sinkhorn_cellsim
4.633565e-01,41,9.48970621862283e-01,1.19960975030742e-04,1.43329749101844e+02,sinkhorn_cellsim
6.928062e-01,61,9.40867044291954e-01,8.87942289706704e-04,2.13656814531044e+02,sinkhorn_cellsim
9.223511e-01,81,9.21212817959412e-01,2.54562966068240e-03,2.75342091158951e+02,sinkhorn_cellsim
1.152017e+00,101,8.84143187972824e-01,5.72490644846515e-03,3.26486537080444e+02,sinkhorn_cellsim
1.381836e+00,121,8.43682077208453e-01,9.54394300755001e-03,3.65548780801159e+02,sinkhorn_cellsim
1.611824e+00,141,8.07268735203562e-01,1.27310682033613e-02,3.95461503461293e+02,sinkhorn_cellsim
1.841857e+00,161,7.75540174756064e-01,1.56158514759408e-02,4.20073482399714e+02,sinkhorn_cellsim
2.071935e+00,181,7.50120941431419e-01,1.82717770031741e-02,4.40969903239632e+02,sinkhorn_cellsim
2.302040e+00,201,7.19761510281353e-01,2.06227296695640e-02,4.59341219149348e+02,sinkhorn_cellsim
2.532148e+00,221,6.94235455788626e-01,2.25050443610829e-02,4.76122561833982e+02,sinkhorn_cellsim
2.762258e+00,241,6.68970345904845e-01,2.44066464768304e-02,4.91746867752715e+02,sinkhorn_cellsim
2.992371e+00,261,6.47738356791197e-01,2.62902834089767e-02,5.06408324733250e+02,sinkhorn_cellsim
3.222477e+00,281,6.28220801258909e-01,2.78843305687581e-02,5.20238742099858e+02,sinkhorn_cellsim
3.452588e+00,301,6.08032254530617e-01,2.92313561154265e-02,5.33280788754647e+02,sinkhorn_cellsim
3.682718e+00,321,5.83396511088668e-01,3.10625584366536e-02,5.45604055558918e+02,sinkhorn_cellsim
3.912880e+00,341,5.67394625408816e-01,3.21745064783797e-02,5.57250031052838e+02,sinkhorn_cellsim
4.143031e+00,361,5.53859772607800e-01,3.35801770934526e-02,5.68348684844774e+02,sinkhorn_cellsim
