time(s),iter,infeas,ot_objective,primal,dual,solver
1.240610e-04,1,6.56940986389728e-01,3.14024656135622e-01,1.60600859603542e+00,0.00000000000000e+00,lamp_kernel
1.041573e-01,21,8.94107763299139e-02,3.05475614246621e-01,4.81316807695452e-01,1.02475656821825e-01,lamp_kernel
2.083036e-01,41,5.77546861773010e-02,2.64103241641554e-01,3.77687457790246e-01,9.98516655445767e-02,lamp_kernel
3.124562e-01,61,2.40707447237329e-02,2.12914698651496e-01,2.60253829941504e-01,1.11199212824473e-01,lamp_kernel
4.166056e-01,81,6.77785057658508e-03,1.82816764859738e-01,1.96146537660355e-01,1.22284273847239e-01,lamp_kernel
5.207138e-01,101,2.43546967902766e-03,1.69304846208856e-01,1.74094603244277e-01,1.29561957762170e-01,lamp_kernel
6.247860e-01,121,1.09280599740214e-03,1.62467127215799e-01,1.64616312344024e-01,1.34153950208780e-01,lamp_kernel
7.288554e-01,141,7.84571839682455e-04,1.58769458682013e-01,1.60312449966722e-01,1.37218134010638e-01,lamp_kernel
8.328936e-01,161,4.47247384481611e-04,1.56543503721101e-01,1.57423090243914e-01,1.39377281743758e-01,lamp_kernel
9.369346e-01,181,2.48249776959161e-04,1.55060075123067e-01,1.55548299684420e-01,1.40954041236752e-01,lamp_kernel
1.040993e+00,201,1.73897339666036e-04,1.53988282770026e-01,1.54330280871369e-01,1.42142728820259e-01,lamp_kernel
1.145040e+00,221,1.45568116872197e-04,1.53169251075739e-01,1.53455535038921e-01,1.43057814168332e-01,lamp_kernel
1.249092e+00,241,1.19644054308275e-04,1.52551636302925e-01,1.52786936276398e-01,1.43779727209065e-01,lamp_kernel
1.353152e+00,261,1.03468324632413e-04,1.52054888742275e-01,1.52258376447385e-01,1.44362088881797e-01,lamp_kernel
1.457191e+00,281,8.15201950427528e-05,1.51646067852674e-01,1.51806390902924e-01,1.44838307369120e-01,lamp_kernel
1.561221e+00,301,7.08676996633235e-05,1.51299472028909e-01,1.51438845171580e-01,1.45231990935714e-01,lamp_kernel
1.665249e+00,321,4.68205174837270e-05,1.51020245910116e-01,1.51112326261167e-01,1.45562809048431e-01,lamp_kernel
1.769259e+00,341,3.50492356004486e-05,1.50784078853720e-01,1.50853009017068e-01,1.45843844410939e-01,lamp_kernel
1.873308e+00,361,2.80616386466611e-05,1.50578215971827e-01,1.50633403861165e-01,1.46084603320045e-01,lamp_kernel
1.977373e+00,381,4.67253755240177e-05,1.50396275858870e-01,1.50488169097400e-01,1.46292451135847e-01,lamp_kernel
2.081429e+00,401,2.74031027319631e-05,1.50252597287357e-01,1.50306490056063e-01,1.46473669535807e-01,lamp_kernel
2.185482e+00,421,2.69105412428159e-05,1.50122003082277e-01,1.50174927146721e-01,1.46631518436703e-01,lamp_kernel
2.289519e+00,441,2.27523350461056e-05,1.50002441241906e-01,1.50047187500830e-01,1.46771145937934e-01,lamp_kernel
2.393572e+00,461,1.64472121892768e-05,1.49903729258351e-01,1.49936075442323e-01,1.46895242953055e-01,lamp_kernel
2.497639e+00,481,1.83957059578398e-05,1.49817087855411e-01,1.49853266077128e-01,1.47005860755944e-01,lamp_kernel
2.601711e+00,501,1.17286824331932e-05,1.49735230368566e-01,1.49758296777351e-01,1.47105287742606e-01,lamp_kernel
2.705768e+00,521,1.60674276007930e-05,1.49663321398043e-01,1.49694920672325e-01,1.47195181222306e-01,lamp_kernel
2.809814e+00,541,1.28307422824497e-05,1.49603460024213e-01,1.49628693817368e-01,1.47276675847882e-01,lamp_kernel
2.913875e+00,561,8.44107878819992e-06,1.49545153487078e-01,1.49561754275361e-01,1.47351012118399e-01,lamp_kernel
