time(s),iter,infeas,ot_objective,dual
3.769960e-03,1,6.74802993538804e-01,1.95904948829786e-52,-7.53208347249308e+00,sinkhorn_cellsim
2.030640e-01,21,6.74802993538761e-01,1.49711450789564e-07,2.69291697109846e+01,sinkhorn_cellsim
4.022927e-01,41,6.69788573632521e-01,8.82936050257772e-05,6.10488236941343e+01,sinkhorn_cellsim
6.016635e-01,61,6.51886543891768e-01,6.01912942779228e-04,9.23719583016639e+01,sinkhorn_cellsim
8.011841e-01,81,6.24342129351714e-01,1.63184400676673e-03,1.17593756225449e+02,sinkhorn_cellsim
1.000803e+00,101,6.03924153557002e-01,2.42527159557066e-03,1.36108678255331e+02,sinkhorn_cellsim
1.200492e+00,121,5.88360960203342e-01,3.03562557804014e-03,1.50427652804636e+02,sinkhorn_cellsim
1.400225e+00,141,5.75339766950125e-01,3.56437539837261e-03,1.62450154187889e+02,sinkhorn_cellsim
1.599923e+00,161,5.64849764554683e-01,3.84370033379131e-03,1.73648463753024e+02,sinkhorn_cellsim
1.799655e+00,181,5.54114797370426e-01,4.12528452436860e-03,1.84383860114998e+02,sinkhorn_cellsim
1.999387e+00,201,5.44357594818041e-01,4.38901804449232e-03,1.94736287477694e+02,sinkhorn_cellsim
2.199124e+00,221,5.35404988218412e-01,4.74485401649155e-03,2.04654965762227e+02,sinkhorn_cellsim
2.398858e+00,241,5.23740537441582e-01,5.04255618741245e-03,2.14240446941604e+02,sinkhorn_cellsim
2.598603e+00,261,5.14789794043922e-01,5.36433307357501e-03,2.23473497077994e+02,sinkhorn_cellsim
2.798353e+00,281,5.04713510136980e-01,5.74514795661750e-03,2.32376888469299e+02,sinkhorn_cellsim
2.998089e+00,301,4.97272764657644e-01,5.96093423081692e-03,2.40987613823033e+02,sinkhorn_cellsim
3.197815e+00,321,4.84000591870930e-01,6.30342373466805e-03,2.49339523739938e+02,sinkhorn_cellsim
3.397525e+00,341,4.74157177591569e-01,6.61202813225690e-03,2.57357257105299e+02,sinkhorn_cellsim
3.597203e+00,361,4.61210414386211e-01,7.05969505226852e-03,2.65030381298266e+02,sinkhorn_cellsim
3.796899e+00,381,4.49673444605454e-01,7.42891918813149e-03,2.72342206861079e+02,sinkhorn_cellsim
3.996581e+00,401,4.31158345176445e-01,8.03677114334735e-03,2.79207078762694e+02,sinkhorn_cellsim
4.196316e+00,421,4.15088013016698e-01,8.44868240537285e-03,2.85596702588612e+02,sinkhorn_cellsim
4.396023e+00,441,4.01496053780154e-01,8.83208181819521e-03,2.91636518521948e+02,sinkhorn_cellsim
4.595744e+00,461,3.87372893237075e-01,9.22377225353329e-03,2.97327968570648e+02,sinkhorn_cellsim
4.795462e+00,481,3.69911175586657e-01,9.70227020653015e-03,3.02668484852957e+02,sinkhorn_cellsim
4.995224e+00,501,3.56633702323094e-01,1.00992057650108e-02,3.07665460397327e+02,sinkhorn_cellsim
5.194987e+00,521,3.40237018323067e-01,1.06333729123885e-02,3.12332120399344e+02,sinkhorn_cellsim
5.394752e+00,541,3.25843744716145e-01,1.10832530330679e-02,3.16603750482653e+02,sinkhorn_cellsim
5.594543e+00,561,3.13069179767054e-01,1.14844451720812e-02,3.20569469516676e+02,sinkhorn_cellsim
5.794328e+00,581,2.99664209053032e-01,1.18294590403339e-02,3.24283926294130e+02,sinkhorn_cellsim
5.994088e+00,601,2.85846308537509e-01,1.22306172500972e-02,3.27737319291201e+02,sinkhorn_cellsim
6.193852e+00,621,2.75105163650834e-01,1.25780160316279e-02,3.30941181589764e+02,sinkhorn_cellsim
6.393611e+00,641,2.62889560548713e-01,1.29097725039082e-02,3.33942514088277e+02,sinkhorn_cellsim
6.593397e+00,661,2.52970756816937e-01,1.32145685124555e-02,3.36720719813311e+02,sinkhorn_cellsim
6.793192e+00,681,2.42920102669914e-01,1.34727142757145e-02,3.39328416498647e+02,sinkhorn_cellsim
6.993005e+00,701,2.29117548924902e-01,1.39081786521962e-02,3.41720900265903e+02,sinkhorn_cellsim
7.192808e+00,721,2.17854403110672e-01,1.42129372402410e-02,3.43896062666373e+02,sinkhorn_cellsim
7.392603e+00,741,2.10391840310092e-01,1.43989557565884e-02,3.45929691282208e+02,sinkhorn_cellsim
