time(s),iter,infeas,ot_objective,dual
2.856870e-04,1,1.74175750032158e+00,1.78459624300510e-12,2.15096421474206e+00,sinkhorn_cellsim
1.892320e+00,251,8.77517071942822e-01,4.32437193751427e-02,1.34351850253848e+03,sinkhorn_cellsim
2.034871e+00,501,6.68500185526091e-01,5.98515090453219e-02,1.51871305443285e+03,sinkhorn_cellsim
2.177409e+00,751,5.17813653858717e-01,6.50178169938701e-02,1.60226596626886e+03,sinkhorn_cellsim
2.319865e+00,1001,4.43084194761502e-01,6.94035902555298e-02,1.65851527640646e+03,sinkhorn_cellsim
2.462327e+00,1251,3.45343481053004e-01,7.31824715425745e-02,1.68849860943390e+03,sinkhorn_cellsim
2.604768e+00,1501,3.01895103653590e-01,7.65343938700304e-02,1.70818949808006e+03,sinkhorn_cellsim
2.747221e+00,1751,2.88979443240400e-01,7.74276025044259e-02,1.72336453424455e+03,sinkhorn_cellsim
2.919664e+00,2001,2.62724283259008e-01,7.87002751765128e-02,1.73638634244372e+03,sinkhorn_cellsim
3.062048e+00,2251,2.10746394884394e-01,8.07977914316253e-02,1.74707598138855e+03,sinkhorn_cellsim
3.204437e+00,2501,1.55025191585383e-01,8.35601770957799e-02,1.75286413279135e+03,sinkhorn_cellsim
3.346760e+00,2751,1.33323034924328e-01,8.42779519926942e-02,1.75691579111249e+03,sinkhorn_cellsim
3.489014e+00,3001,1.23086304047804e-01,8.45322462314917e-02,1.76030112045126e+03,sinkhorn_cellsim
3.631305e+00,3251,1.04353399917652e-01,8.53322408978854e-02,1.76297384331456e+03,sinkhorn_cellsim
3.773630e+00,3501,8.92719778834808e-02,8.58501506362189e-02,1.76480112279487e+03,sinkhorn_cellsim
3.915973e+00,3751,8.22434510340528e-02,8.63061207875361e-02,1.76623803510284e+03,sinkhorn_cellsim
4.058273e+00,4001,8.21784934179318e-02,8.63811075542883e-02,1.76753656692178e+03,sinkhorn_cellsim
