time(s),iter,infeas,ot_objective,dual
4.426307e-03,1,5.29700755651456e-01,1.63845291342324e-16,-8.19148446362762e+00,sinkhorn_cellsim
2.322377e-01,21,5.29368697338384e-01,7.89800575624698e-06,8.18586114110157e+00,sinkhorn_cellsim
4.599790e-01,41,5.28434459088593e-01,6.37685287667276e-05,2.38880282724358e+01,sinkhorn_cellsim
6.877775e-01,61,5.27177983539818e-01,2.10789737607413e-04,3.80667624356220e+01,sinkhorn_cellsim
9.156139e-01,81,5.25533425758519e-01,4.31984290075839e-04,5.01759272619102e+01,sinkhorn_cellsim
1.143513e+00,101,5.24368777101382e-01,6.45709570170446e-04,6.08797597417895e+01,sinkhorn_cellsim
1.371474e+00,121,5.23443932639622e-01,7.95333415100403e-04,7.08293117166231e+01,sinkhorn_cellsim
1.599428e+00,141,5.22287602387224e-01,9.76865022952909e-04,8.03870100277357e+01,sinkhorn_cellsim
1.827410e+00,161,5.20715366807872e-01,1.11599422303019e-03,8.95980191716575e+01,sinkhorn_cellsim
2.055394e+00,181,5.18865413479701e-01,1.26577522943787e-03,9.86239629734313e+01,sinkhorn_cellsim
2.283392e+00,201,5.17274866660833e-01,1.44063740499508e-03,1.07437104942239e+02,sinkhorn_cellsim
2.511406e+00,221,5.14696725427595e-01,1.62449567793156e-03,1.16071218224310e+02,sinkhorn_cellsim
2.739395e+00,241,5.13012378576522e-01,1.79692429580265e-03,1.24537872157231e+02,sinkhorn_cellsim
2.967410e+00,261,5.10433272082220e-01,1.97566539920484e-03,1.32853329047026e+02,sinkhorn_cellsim
3.195397e+00,281,5.07814421766269e-01,2.19259810227676e-03,1.40999346118405e+02,sinkhorn_cellsim
3.423391e+00,301,5.03020797201183e-01,2.43444028302769e-03,1.48982658761791e+02,sinkhorn_cellsim
3.651402e+00,321,4.97450304329015e-01,2.71049820026212e-03,1.56765863916862e+02,sinkhorn_cellsim
3.879419e+00,341,4.91190382152816e-01,2.98832041618169e-03,1.64369331355417e+02,sinkhorn_cellsim
4.107459e+00,361,4.86070572741602e-01,3.30455660496131e-03,1.71781000642345e+02,sinkhorn_cellsim
4.335546e+00,381,4.78803069760592e-01,3.66965691686961e-03,1.78994268278835e+02,sinkhorn_cellsim
4.563672e+00,401,4.72462816786521e-01,3.99006662180223e-03,1.85992425068077e+02,sinkhorn_cellsim
4.791808e+00,421,4.65390967819068e-01,4.31702971314445e-03,1.92817825827060e+02,sinkhorn_cellsim
