time(s),iter,infeas,ot_objective,eta,solver
2.731150e+00,80,3.90217301166967e-06,3.93710735222873e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
4.798395e+00,140,3.65092386536575e-06,3.85325131801491e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
6.865658e+00,200,1.50558044663506e-06,3.77553230713866e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
8.932915e+00,260,6.36230321051418e-06,3.70372547753771e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.100019e+01,320,3.78316145617675e-06,3.63766339465263e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.306736e+01,380,1.26834573440620e-05,3.57700196819061e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.513454e+01,440,8.66142222023007e-06,3.52156740090727e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.786520e+01,520,3.78489078200275e-06,3.47100965373959e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.059594e+01,600,3.19783701540603e-06,3.42499884575193e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.332654e+01,680,7.24070244183455e-06,3.38323184310125e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
2.605713e+01,760,6.64576159888037e-06,3.34543898610631e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
2.878767e+01,840,1.37492287045854e-05,3.31127243046049e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
3.151824e+01,920,1.32336790447295e-05,3.28050414646745e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
3.491210e+01,1020,7.17856972314178e-06,3.25284784047958e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
3.830634e+01,1120,7.24667278650572e-06,3.22798687931897e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
4.170027e+01,1220,1.28823011372458e-05,3.20567859514960e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
4.509447e+01,1320,1.38469452440723e-05,3.18572290092689e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
4.915192e+01,1440,8.73668131340312e-06,3.16790805954410e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
5.320938e+01,1560,9.46686425508544e-06,3.15198016961602e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
5.726694e+01,1680,1.52875963354578e-05,3.13775858794820e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
6.198757e+01,1820,7.84610387120622e-06,3.12513457820237e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
6.670828e+01,1960,1.14619351184114e-05,3.11386038133382e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
7.142931e+01,2100,1.39307162903085e-05,3.10383678031126e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
7.681352e+01,2260,9.91243890044548e-06,3.09494954335500e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
8.219762e+01,2420,1.19341964999720e-05,3.08703413587581e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
8.824491e+01,2600,9.15083501742505e-06,3.08002226933829e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
9.429285e+01,2780,1.11277246468750e-05,3.07378053811360e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.003404e+02,2960,1.66036717971131e-05,3.06822704645710e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
1.070518e+02,3160,1.13505442472242e-05,3.06333448894588e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
1.137632e+02,3360,1.65176785941645e-05,3.05895423891587e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
1.211382e+02,3580,1.22887299027606e-05,3.05509910539227e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
1.291774e+02,3820,1.05319210297194e-05,3.05166706098067e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
1.372209e+02,4060,1.39426568920479e-05,3.04859875007228e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
1.459375e+02,4320,1.25614373354180e-05,3.04588857543241e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
1.546594e+02,4580,1.64924393887937e-05,3.04345780654677e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
1.640494e+02,4860,1.54078229920398e-05,3.04131340357103e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
1.741083e+02,5160,1.35673326372447e-05,3.03940956951592e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
1.848364e+02,5480,1.31985276819114e-05,3.03770846565709e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
1.962354e+02,5820,1.23213470104185e-05,3.03619580620615e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
2.083073e+02,6180,1.23810862139486e-05,3.03484386177298e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
2.203863e+02,6540,1.64852148514301e-05,3.03361987341413e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
2.338091e+02,6940,1.26430591017751e-05,3.03256113720601e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
2.472429e+02,7340,1.66283080972189e-05,3.03158416234587e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
2.620260e+02,7780,1.35383608675962e-05,3.03074004271494e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
2.774933e+02,8240,1.37852152946091e-05,3.02997448643875e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
2.936447e+02,8720,1.50986465826386e-05,3.02928384931481e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
3.104834e+02,9220,1.60027870972945e-05,3.02866843700391e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
3.286801e+02,9760,1.42102431018907e-05,3.02812976423270e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
3.475680e+02,10320,1.54993022912391e-05,3.02763520062701e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
3.678232e+02,10920,1.44618116961310e-05,3.02720201362752e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
3.887835e+02,11540,1.62210179059250e-05,3.02680271808224e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
4.111334e+02,12200,1.57844072935925e-05,3.02645362250540e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
4.348783e+02,12900,1.52245074251368e-05,3.02614226373733e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
4.600150e+02,13640,1.54076987721402e-05,3.02585975949398e-02,6.59706981778719e-04,annealed_sinkhorn_cellsim
4.865465e+02,14420,1.55622315661166e-05,3.02560676289026e-02,6.26721632689783e-04,annealed_sinkhorn_cellsim
5.144768e+02,15240,1.62932271732901e-05,3.02537713105984e-02,5.95385551055294e-04,annealed_sinkhorn_cellsim
5.444845e+02,16120,1.47837000251541e-05,3.02518077324632e-02,5.65616273502529e-04,annealed_sinkhorn_cellsim
5.758955e+02,17040,1.59695121772809e-05,3.02499338726485e-02,5.37335459827403e-04,annealed_sinkhorn_cellsim
6.093871e+02,18020,1.52279968335912e-05,3.02483303363220e-02,5.10468686836033e-04,annealed_sinkhorn_cellsim
6.449629e+02,19060,1.49503108102301e-05,3.02468755232297e-02,4.84945252494231e-04,annealed_sinkhorn_cellsim
6.826222e+02,20160,1.48841544327017e-05,3.02455603110793e-02,4.60697989869519e-04,annealed_sinkhorn_cellsim
7.223643e+02,21320,1.51561222935375e-05,3.02443656828676e-02,4.37663090376043e-04,annealed_sinkhorn_cellsim
7.641855e+02,22540,1.55762941849270e-05,3.02432852901549e-02,4.15779935857241e-04,annealed_sinkhorn_cellsim
8.080856e+02,23820,1.63127151279773e-05,3.02423003223205e-02,3.94990939064379e-04,annealed_sinkhorn_cellsim
8.547430e+02,25180,1.56468993837908e-05,3.02414708689115e-02,3.75241392111160e-04,annealed_sinkhorn_cellsim
9.041545e+02,26620,1.53844804710568e-05,3.02407107151278e-02,3.56479322505602e-04,annealed_sinkhorn_cellsim
9.563200e+02,28140,1.53793103232880e-05,3.02400173064122e-02,3.38655356380322e-04,annealed_sinkhorn_cellsim
1.011235e+03,29740,1.57292939520561e-05,3.02393790675986e-02,3.21722588561306e-04,annealed_sinkhorn_cellsim
1.068900e+03,31420,1.63251656552237e-05,3.02387936837241e-02,3.05636459133241e-04,annealed_sinkhorn_cellsim
1.129996e+03,33200,1.60616069277054e-05,3.02382987769709e-02,2.90354636176578e-04,annealed_sinkhorn_cellsim
1.194528e+03,35080,1.61009087913282e-05,3.02378425335281e-02,2.75836904367750e-04,annealed_sinkhorn_cellsim
1.262486e+03,37060,1.65210459027133e-05,3.02374169738110e-02,2.62045059149362e-04,annealed_sinkhorn_cellsim
1.334560e+03,39160,1.61613344786533e-05,3.02370625416478e-02,2.48942806191894e-04,annealed_sinkhorn_cellsim
1.410751e+03,41380,1.62069644117807e-05,3.02367295459151e-02,2.36495665882299e-04,annealed_sinkhorn_cellsim
1.491060e+03,43720,1.65642635908139e-05,3.02364183206953e-02,2.24670882588184e-04,annealed_sinkhorn_cellsim
1.576167e+03,46200,1.63902941644047e-05,3.02361572609347e-02,2.13437338458775e-04,annealed_sinkhorn_cellsim
1.666077e+03,48820,1.65602755828300e-05,3.02359106913649e-02,2.02765471535836e-04,annealed_sinkhorn_cellsim
1.761485e+03,51600,1.63161751302745e-05,3.02357038964621e-02,1.92627197959044e-04,annealed_sinkhorn_cellsim
1.862381e+03,54540,1.64163232498699e-05,3.02355068557191e-02,1.82995838061092e-04,annealed_sinkhorn_cellsim
1.969451e+03,57660,1.61907968099464e-05,3.02353418713636e-02,1.73846046158038e-04,annealed_sinkhorn_cellsim
2.082695e+03,60960,1.62872024983790e-05,3.02351836572631e-02,1.65153743850136e-04,annealed_sinkhorn_cellsim
2.202808e+03,64460,1.60921887286974e-05,3.02350516083892e-02,1.56896056657629e-04,annealed_sinkhorn_cellsim
2.329778e+03,68160,1.61887202171555e-05,3.02349241034389e-02,1.49051253824747e-04,annealed_sinkhorn_cellsim
2.463613e+03,72060,1.65920088139385e-05,3.02347991777596e-02,1.41598691133510e-04,annealed_sinkhorn_cellsim
2.605710e+03,76200,1.61829252122434e-05,3.02347138158590e-02,1.34518756576835e-04,annealed_sinkhorn_cellsim
2.755334e+03,80560,1.66226148272099e-05,3.02346106276573e-02,1.27792818747993e-04,annealed_sinkhorn_cellsim
2.913894e+03,85180,1.63602751203666e-05,3.02345399821014e-02,1.21403177810593e-04,annealed_sinkhorn_cellsim
