time(s),iter,infeas,ot_objective,eta,solver
3.621181e+01,580,1.57851557937114e-05,8.79424372673765e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
5.625885e+01,900,1.56567219473475e-05,8.74494031488312e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
7.133090e+01,1140,1.53667431361325e-05,8.70083430723845e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
9.386364e+01,1500,1.39566130509873e-05,8.66148547798422e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.114226e+02,1780,1.63325790633036e-05,8.62643617560093e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.352070e+02,2160,1.53877629941468e-05,8.59530864079202e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.552534e+02,2480,1.66240397143960e-05,8.56769006011990e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.815165e+02,2900,1.43769061356890e-05,8.54324317013575e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.052930e+02,3280,1.41618482484595e-05,8.52160825222988e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.327998e+02,3720,1.61100664275993e-05,8.50247704476282e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
2.590626e+02,4140,1.50023932575085e-05,8.48559227647174e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
2.890576e+02,4620,1.61338578129920e-05,8.47067561493060e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
3.178089e+02,5080,1.60929714014593e-05,8.45751427589794e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
3.515327e+02,5620,1.47122165955006e-05,8.44590348319398e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
3.840136e+02,6140,1.53158787424970e-05,8.43564625753474e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
4.202246e+02,6720,1.59296277311037e-05,8.42658939650269e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
4.564362e+02,7300,1.53584139947470e-05,8.41859430891306e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
4.963774e+02,7940,1.57835641288203e-05,8.41152477938610e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
5.363183e+02,8580,1.58773028763624e-05,8.40527553590325e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
5.799891e+02,9280,1.63051936382771e-05,8.39974570588421e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
6.249049e+02,10000,1.53588228727742e-05,8.39485703694429e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
6.735491e+02,10780,1.57666106361493e-05,8.39052247366632e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
7.234383e+02,11580,1.54471548135128e-05,8.38668537927894e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
7.770565e+02,12440,1.59084000134739e-05,8.38328111024341e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
8.319198e+02,13320,1.60299491625646e-05,8.38026363836295e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
8.905126e+02,14260,1.65269503044519e-05,8.37758477070002e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
