time(s),iter,infeas,ot_objective,dual
2.144130e-04,1,8.55348561587904e-01,5.33675952391675e-315,-6.19632356599461e+00,sinkhorn_cellsim
9.570681e-03,21,8.55348561587905e-01,3.58881216718705e-258,6.81506057407134e+01,sinkhorn_cellsim
1.885551e-02,41,8.55348561587905e-01,5.11061819957432e-182,1.42497535047422e+02,sinkhorn_cellsim
2.816392e-02,61,8.55348561587904e-01,3.30624720654583e-99,2.16844464354130e+02,sinkhorn_cellsim
3.746623e-02,81,8.55348561582218e-01,1.14800556324896e-13,2.91191393660833e+02,sinkhorn_cellsim
4.677754e-02,101,8.46538859989163e-01,3.75043612467193e-04,3.64639308565761e+02,sinkhorn_cellsim
5.611305e-02,121,7.84387225998193e-01,3.09736455026075e-03,4.31044169123786e+02,sinkhorn_cellsim
6.545323e-02,141,7.17984437918194e-01,6.86675362694505e-03,4.81841170966180e+02,sinkhorn_cellsim
7.480908e-02,161,6.46233374906975e-01,1.14379909629364e-02,5.14586499980657e+02,sinkhorn_cellsim
8.417819e-02,181,5.98522463441715e-01,1.42812318055666e-02,5.35372145750383e+02,sinkhorn_cellsim
9.355297e-02,201,5.52240415008210e-01,1.67788168494121e-02,5.50986376324082e+02,sinkhorn_cellsim
1.029222e-01,221,5.24764702978355e-01,1.84934251568424e-02,5.62883535894862e+02,sinkhorn_cellsim
1.122997e-01,241,4.81923140580986e-01,2.04400433282364e-02,5.72923091162259e+02,sinkhorn_cellsim
1.216723e-01,261,4.58401822291126e-01,2.20903880837627e-02,5.81491821805949e+02,sinkhorn_cellsim
1.310630e-01,281,4.34755618014337e-01,2.31504585580529e-02,5.88911873047790e+02,sinkhorn_cellsim
1.404426e-01,301,4.16603966128402e-01,2.45209558321158e-02,5.95463747716271e+02,sinkhorn_cellsim
1.498087e-01,321,3.95977867260624e-01,2.52100648460839e-02,6.01534392466714e+02,sinkhorn_cellsim
1.591654e-01,341,3.79368932002154e-01,2.60214145099390e-02,6.07130684799690e+02,sinkhorn_cellsim
1.685127e-01,361,3.58359750525184e-01,2.67044579531409e-02,6.12195529948636e+02,sinkhorn_cellsim
1.778559e-01,381,3.49691612178138e-01,2.72566869813244e-02,6.16927804952581e+02,sinkhorn_cellsim
1.872022e-01,401,3.34953569036522e-01,2.80425553531372e-02,6.21276687262977e+02,sinkhorn_cellsim
1.965520e-01,421,3.28901941178802e-01,2.83324663660409e-02,6.25329988421762e+02,sinkhorn_cellsim
2.058959e-01,441,3.20778750763701e-01,2.87302145235975e-02,6.29243976651265e+02,sinkhorn_cellsim
2.152504e-01,461,3.05491055162498e-01,2.91068461952819e-02,6.32910751935074e+02,sinkhorn_cellsim
2.245983e-01,481,2.99569283277473e-01,2.92810781073746e-02,6.36386805845881e+02,sinkhorn_cellsim
2.339545e-01,501,2.91016111461686e-01,2.95125325784077e-02,6.39687059610855e+02,sinkhorn_cellsim
2.433119e-01,521,2.85042346669220e-01,2.96663149737634e-02,6.42804842478645e+02,sinkhorn_cellsim
2.526645e-01,541,2.78877599218437e-01,3.02773873416457e-02,6.45792771128273e+02,sinkhorn_cellsim
2.620224e-01,561,2.71319995010969e-01,3.06870217116440e-02,6.48582799507314e+02,sinkhorn_cellsim
2.713879e-01,581,2.66213808553230e-01,3.07883299460400e-02,6.51260391055436e+02,sinkhorn_cellsim
2.807529e-01,601,2.62211673942123e-01,3.10898885116926e-02,6.53837707574582e+02,sinkhorn_cellsim
2.901254e-01,621,2.59021296531971e-01,3.12135653696462e-02,6.56338416478130e+02,sinkhorn_cellsim
2.994900e-01,641,2.54164398884025e-01,3.13465795139173e-02,6.58715794860186e+02,sinkhorn_cellsim
3.088535e-01,661,2.51032778447208e-01,3.14261790791859e-02,6.61008430732660e+02,sinkhorn_cellsim
3.182184e-01,681,2.48240704062735e-01,3.15032029117534e-02,6.63255940444154e+02,sinkhorn_cellsim
3.275796e-01,701,2.43845157658096e-01,3.16114916392957e-02,6.65448423366903e+02,sinkhorn_cellsim
3.369466e-01,721,2.41251661204236e-01,3.17744375791994e-02,6.67581135388816e+02,sinkhorn_cellsim
3.463040e-01,741,2.39496306590284e-01,3.18236115647496e-02,6.69667319679442e+02,sinkhorn_cellsim
3.556624e-01,761,2.36234667724377e-01,3.19492021119339e-02,6.71705275122544e+02,sinkhorn_cellsim
3.650143e-01,781,2.34710678212025e-01,3.19972890593091e-02,6.73702359053198e+02,sinkhorn_cellsim
3.743783e-01,801,2.33988695582455e-01,3.20524900238510e-02,6.75665876164706e+02,sinkhorn_cellsim
3.837424e-01,821,2.31340719433948e-01,3.21402869565171e-02,6.77611394114995e+02,sinkhorn_cellsim
3.930902e-01,841,2.30345726180820e-01,3.21867245137446e-02,6.79536452403604e+02,sinkhorn_cellsim
4.024320e-01,861,2.28396074407968e-01,3.23654578033338e-02,6.81420364851356e+02,sinkhorn_cellsim
4.117757e-01,881,2.24461685636746e-01,3.24757252319823e-02,6.83240531581004e+02,sinkhorn_cellsim
4.211093e-01,901,2.21129421567497e-01,3.25435464025704e-02,6.85032600553750e+02,sinkhorn_cellsim
4.304476e-01,921,2.18240029902034e-01,3.27034514612634e-02,6.86782955633681e+02,sinkhorn_cellsim
4.397796e-01,941,2.16231876973588e-01,3.27578173719909e-02,6.88489227451177e+02,sinkhorn_cellsim
4.491087e-01,961,2.15227699007695e-01,3.27800508224066e-02,6.90175064992494e+02,sinkhorn_cellsim
4.584353e-01,981,2.12792672591681e-01,3.28611797719385e-02,6.91832039481054e+02,sinkhorn_cellsim
4.677766e-01,1001,2.10673406911684e-01,3.29668681684154e-02,6.93452807838416e+02,sinkhorn_cellsim
4.771076e-01,1021,2.07891046000518e-01,3.30559737849653e-02,6.95034429219653e+02,sinkhorn_cellsim
4.864379e-01,1041,2.06757467386814e-01,3.30831174608285e-02,6.96586331400734e+02,sinkhorn_cellsim
4.957668e-01,1061,2.05773308608006e-01,3.31216251432229e-02,6.98118168671572e+02,sinkhorn_cellsim
5.051076e-01,1081,2.04278910728714e-01,3.31773614244326e-02,6.99634839193545e+02,sinkhorn_cellsim
5.144442e-01,1101,2.03458622227343e-01,3.32215321587757e-02,7.01126759547915e+02,sinkhorn_cellsim
