time(s),iter,infeas,ot_objective,dual
2.981796e-02,1,7.18218117626856e-01,8.87615537070512e-286,-6.19028333904772e+00,sinkhorn_cellsim
1.305223e+00,21,7.18218117626856e-01,1.16253958082463e-234,4.06090038785049e+01,sinkhorn_cellsim
2.580661e+00,41,7.18218117626857e-01,6.20549402420784e-171,8.74082910960575e+01,sinkhorn_cellsim
3.856193e+00,61,7.18218117626857e-01,3.31241677441620e-107,1.34207578313610e+02,sinkhorn_cellsim
5.131860e+00,81,7.18218117626858e-01,1.76812754063169e-43,1.81006865531163e+02,sinkhorn_cellsim
6.407612e+00,101,7.18218117626786e-01,2.56114588048447e-05,2.27801918396735e+02,sinkhorn_cellsim
7.683527e+00,121,7.17798838737364e-01,9.96518484943839e-05,2.74476016105450e+02,sinkhorn_cellsim
8.959460e+00,141,7.16697176072962e-01,3.12799386012923e-04,3.20917059156269e+02,sinkhorn_cellsim
1.023542e+01,161,7.12601578170683e-01,1.31488561266128e-03,3.66742263679581e+02,sinkhorn_cellsim
1.151144e+01,181,6.95844627712899e-01,4.99086494251207e-03,4.10049944867419e+02,sinkhorn_cellsim
1.278747e+01,201,6.62394735352389e-01,1.21660797186397e-02,4.47593157776805e+02,sinkhorn_cellsim
1.406357e+01,221,6.17569880867082e-01,2.12000802709478e-02,4.77569559724786e+02,sinkhorn_cellsim
1.533976e+01,241,5.70236093151928e-01,3.06054837393833e-02,4.99717335859780e+02,sinkhorn_cellsim
1.661611e+01,261,5.27828732585699e-01,3.66782449654186e-02,5.15064622631378e+02,sinkhorn_cellsim
1.789248e+01,281,4.99696061027096e-01,4.10985367543946e-02,5.26688500721513e+02,sinkhorn_cellsim
1.916890e+01,301,4.74564234815256e-01,4.33815751987724e-02,5.35739474402098e+02,sinkhorn_cellsim
2.044535e+01,321,4.54181955633425e-01,4.47533802550448e-02,5.43468961538083e+02,sinkhorn_cellsim
2.172182e+01,341,4.29991717479909e-01,4.58590413164753e-02,5.50241134048066e+02,sinkhorn_cellsim
2.299830e+01,361,4.10555988823486e-01,4.65897091977865e-02,5.56247689503166e+02,sinkhorn_cellsim
2.427476e+01,381,3.95496260220550e-01,4.71494211173237e-02,5.61750510060196e+02,sinkhorn_cellsim
2.555123e+01,401,3.82670732221302e-01,4.76712018923973e-02,5.66807005150363e+02,sinkhorn_cellsim
2.682773e+01,421,3.70057027131545e-01,4.80884968547845e-02,5.71523601957822e+02,sinkhorn_cellsim
2.810422e+01,441,3.58968061339752e-01,4.85847707332437e-02,5.75942989678008e+02,sinkhorn_cellsim
2.938071e+01,461,3.46893755582609e-01,4.90111462425505e-02,5.80113066579576e+02,sinkhorn_cellsim
3.065718e+01,481,3.36655088689195e-01,4.93970744344353e-02,5.84010532476692e+02,sinkhorn_cellsim
3.193363e+01,501,3.27287823187960e-01,4.97379706344007e-02,5.87694863184319e+02,sinkhorn_cellsim
3.321015e+01,521,3.17839790658455e-01,5.00978899932938e-02,5.91214093743536e+02,sinkhorn_cellsim
3.448670e+01,541,3.10849418080482e-01,5.03850417998525e-02,5.94534369685815e+02,sinkhorn_cellsim
3.576323e+01,561,3.03519998182649e-01,5.06989106721230e-02,5.97698642063648e+02,sinkhorn_cellsim
3.703977e+01,581,2.96098824412964e-01,5.10521679813217e-02,6.00683115255809e+02,sinkhorn_cellsim
3.831632e+01,601,2.89062256673598e-01,5.13273299886513e-02,6.03514959267066e+02,sinkhorn_cellsim
3.959290e+01,621,2.83463883320892e-01,5.15416830277862e-02,6.06211322356079e+02,sinkhorn_cellsim
4.086950e+01,641,2.78732811386699e-01,5.17797938543781e-02,6.08816168907710e+02,sinkhorn_cellsim
4.214609e+01,661,2.74437682950616e-01,5.19813696819359e-02,6.11324870161594e+02,sinkhorn_cellsim
4.342273e+01,681,2.69695291801438e-01,5.22387547700807e-02,6.13733124099889e+02,sinkhorn_cellsim
4.469935e+01,701,2.65185003169204e-01,5.24428835902955e-02,6.16058618487112e+02,sinkhorn_cellsim
4.597598e+01,721,2.61137744974030e-01,5.26084872697471e-02,6.18309956752713e+02,sinkhorn_cellsim
4.725262e+01,741,2.57206805691156e-01,5.27961704499273e-02,6.20495252031071e+02,sinkhorn_cellsim
4.852926e+01,761,2.53083562304559e-01,5.30147612588671e-02,6.22602605911492e+02,sinkhorn_cellsim
4.980591e+01,781,2.49846241561674e-01,5.32157803323012e-02,6.24650505261882e+02,sinkhorn_cellsim
5.108262e+01,801,2.46825925636809e-01,5.33577267923028e-02,6.26646542306321e+02,sinkhorn_cellsim
5.235931e+01,821,2.44933665684738e-01,5.34663417935590e-02,6.28603280719446e+02,sinkhorn_cellsim
5.363601e+01,841,2.43055389430268e-01,5.35930290247701e-02,6.30526668018313e+02,sinkhorn_cellsim
5.491273e+01,861,2.40911733128185e-01,5.37158862217272e-02,6.32413099295421e+02,sinkhorn_cellsim
5.618947e+01,881,2.39522301811474e-01,5.38050168190788e-02,6.34266327922702e+02,sinkhorn_cellsim
5.746624e+01,901,2.38866597656950e-01,5.38688025620557e-02,6.36098292633501e+02,sinkhorn_cellsim
5.874300e+01,921,2.37514155832235e-01,5.39666663424655e-02,6.37907013909861e+02,sinkhorn_cellsim
6.001971e+01,941,2.36113180579666e-01,5.40553686664071e-02,6.39689611473339e+02,sinkhorn_cellsim
6.129641e+01,961,2.35203208552552e-01,5.41258400522208e-02,6.41454217040621e+02,sinkhorn_cellsim
6.257312e+01,981,2.34123282740771e-01,5.41862310381218e-02,6.43203279764905e+02,sinkhorn_cellsim
6.384981e+01,1001,2.32904801041808e-01,5.42555234266003e-02,6.44934926565841e+02,sinkhorn_cellsim
6.512647e+01,1021,2.31916235182614e-01,5.43126633079831e-02,6.46651768769214e+02,sinkhorn_cellsim
6.640315e+01,1041,2.30761051525320e-01,5.43980309408835e-02,6.48353427760525e+02,sinkhorn_cellsim
6.767982e+01,1061,2.30082534615873e-01,5.44667550534946e-02,6.50038520653551e+02,sinkhorn_cellsim
6.895649e+01,1081,2.28742198608194e-01,5.45441457510773e-02,6.51708118667729e+02,sinkhorn_cellsim
7.023318e+01,1101,2.28038015730138e-01,5.45961942697156e-02,6.53364688196845e+02,sinkhorn_cellsim
7.150986e+01,1121,2.27208558364768e-01,5.46527642005124e-02,6.55012920051003e+02,sinkhorn_cellsim
7.278654e+01,1141,2.25569089364014e-01,5.47544273784975e-02,6.56642434557183e+02,sinkhorn_cellsim
7.406317e+01,1161,2.24985625572692e-01,5.48213309155911e-02,6.58257969895468e+02,sinkhorn_cellsim
7.533979e+01,1181,2.24468193198118e-01,5.48744020707816e-02,6.59863498679058e+02,sinkhorn_cellsim
7.661640e+01,1201,2.23320337580950e-01,5.49697104855609e-02,6.61454363080541e+02,sinkhorn_cellsim
7.789296e+01,1221,2.21408550462846e-01,5.51340732778714e-02,6.63020655897336e+02,sinkhorn_cellsim
7.916953e+01,1241,2.20384568760968e-01,5.52380593427267e-02,6.64564365371379e+02,sinkhorn_cellsim
8.044606e+01,1261,2.19853100361329e-01,5.52796661526297e-02,6.66096970252364e+02,sinkhorn_cellsim
8.172267e+01,1281,2.18616694023850e-01,5.53734524700251e-02,6.67614712695545e+02,sinkhorn_cellsim
8.299930e+01,1301,2.17314531190947e-01,5.54847781789397e-02,6.69115509586033e+02,sinkhorn_cellsim
8.427585e+01,1321,2.16415459145520e-01,5.55605469664000e-02,6.70598730220556e+02,sinkhorn_cellsim
8.555239e+01,1341,2.15567935457445e-01,5.56557922594434e-02,6.72069973491552e+02,sinkhorn_cellsim
8.682895e+01,1361,2.14038441191303e-01,5.58116076483276e-02,6.73525583961565e+02,sinkhorn_cellsim
8.810550e+01,1381,2.12423297790954e-01,5.59622894621768e-02,6.74955611216737e+02,sinkhorn_cellsim
8.938205e+01,1401,2.10173789607024e-01,5.61694414915985e-02,6.76366009764098e+02,sinkhorn_cellsim
9.065857e+01,1421,2.08022287099497e-01,5.63361351184565e-02,6.77747967301916e+02,sinkhorn_cellsim
9.193507e+01,1441,2.06852345151841e-01,5.64489148525130e-02,6.79111745419593e+02,sinkhorn_cellsim
9.321158e+01,1461,2.05975475864987e-01,5.65294046560331e-02,6.80463082246023e+02,sinkhorn_cellsim
9.448808e+01,1481,2.04828813481628e-01,5.66499333216340e-02,6.81800095538908e+02,sinkhorn_cellsim
9.576462e+01,1501,2.04081735454243e-01,5.67289668188888e-02,6.83125144473651e+02,sinkhorn_cellsim
9.704111e+01,1521,2.02203862515525e-01,5.69271847437865e-02,6.84433162891985e+02,sinkhorn_cellsim
9.831759e+01,1541,2.01487940141926e-01,5.69889808383916e-02,6.85723715630101e+02,sinkhorn_cellsim
9.959409e+01,1561,2.00414938360277e-01,5.70837532152835e-02,6.87004331574781e+02,sinkhorn_cellsim
1.008705e+02,1581,1.98905244596802e-01,5.72413446756456e-02,6.88272595580150e+02,sinkhorn_cellsim
1.021470e+02,1601,1.97971092854026e-01,5.73204681608437e-02,6.89525026968307e+02,sinkhorn_cellsim
1.034235e+02,1621,1.97179530044902e-01,5.74094075001848e-02,6.90767424398658e+02,sinkhorn_cellsim
1.046998e+02,1641,1.96085070436721e-01,5.75300915811574e-02,6.91995694878404e+02,sinkhorn_cellsim
1.059763e+02,1661,1.95585269610863e-01,5.75892811107946e-02,6.93214772426650e+02,sinkhorn_cellsim
1.072528e+02,1681,1.93520965550874e-01,5.77946683605710e-02,6.94416434565565e+02,sinkhorn_cellsim
1.085292e+02,1701,1.91686395491798e-01,5.79647567405358e-02,6.95601622746037e+02,sinkhorn_cellsim
1.098056e+02,1721,1.90595671715047e-01,5.80781489502811e-02,6.96771244645993e+02,sinkhorn_cellsim
1.110820e+02,1741,1.89663838705787e-01,5.81658664807540e-02,6.97929286389431e+02,sinkhorn_cellsim
1.123583e+02,1761,1.87482373138863e-01,5.84191661208779e-02,6.99069893067522e+02,sinkhorn_cellsim
1.136347e+02,1781,1.84704808309041e-01,5.86995018857735e-02,7.00183062820184e+02,sinkhorn_cellsim
1.149110e+02,1801,1.83388964281016e-01,5.88085445512174e-02,7.01278154823349e+02,sinkhorn_cellsim
1.161873e+02,1821,1.82260643125907e-01,5.89462616541258e-02,7.02360040156046e+02,sinkhorn_cellsim
1.174636e+02,1841,1.80255251360975e-01,5.91682527798964e-02,7.03422625098351e+02,sinkhorn_cellsim
1.187399e+02,1861,1.78379533070652e-01,5.93548119176368e-02,7.04466571607695e+02,sinkhorn_cellsim
1.200163e+02,1881,1.76471240079921e-01,5.95424255499154e-02,7.05487531718408e+02,sinkhorn_cellsim
1.212926e+02,1901,1.74689503191552e-01,5.97505990544964e-02,7.06493114911584e+02,sinkhorn_cellsim
1.225689e+02,1921,1.73141873778778e-01,5.99142546194150e-02,7.07477088958477e+02,sinkhorn_cellsim
1.238452e+02,1941,1.70862158630068e-01,6.01130288709336e-02,7.08445974372962e+02,sinkhorn_cellsim
1.251215e+02,1961,1.69219424041039e-01,6.02929690348079e-02,7.09395353943037e+02,sinkhorn_cellsim
