time(s),iter,infeas,ot_objective,dual
2.784880e-04,1,6.97034677447941e-01,7.23428752802520e-17,-5.43443251065337e+00,sinkhorn_cellsim
1.154426e-02,21,6.84473886429707e-01,2.29093988093423e-04,3.92753976687831e+01,sinkhorn_cellsim
2.265728e-02,41,6.34514616476898e-01,1.77608563374203e-03,7.49623157280663e+01,sinkhorn_cellsim
3.381082e-02,61,5.97258616048012e-01,3.17162008704690e-03,9.69840628298786e+01,sinkhorn_cellsim
4.496087e-02,81,5.76300621063921e-01,3.94754760071965e-03,1.13767729574698e+02,sinkhorn_cellsim
5.609984e-02,101,5.59593018074874e-01,4.65902195811233e-03,1.27799114902817e+02,sinkhorn_cellsim
6.724111e-02,121,5.45272413451693e-01,5.44278978761478e-03,1.40649514438877e+02,sinkhorn_cellsim
7.837350e-02,141,5.28868617916555e-01,5.80064389937238e-03,1.52683489100193e+02,sinkhorn_cellsim
8.950951e-02,161,5.21935424745372e-01,5.83516035100835e-03,1.64368341522489e+02,sinkhorn_cellsim
1.006404e-01,181,5.05344889326404e-01,6.24026537349323e-03,1.75692924057726e+02,sinkhorn_cellsim
1.117666e-01,201,4.86746293220967e-01,7.19821659515990e-03,1.84692256784563e+02,sinkhorn_cellsim
1.229065e-01,221,4.74232976158384e-01,7.76841612385006e-03,1.92873881340098e+02,sinkhorn_cellsim
1.340328e-01,241,4.58022719538716e-01,8.32873363154164e-03,2.00578336960251e+02,sinkhorn_cellsim
1.451716e-01,261,4.44493109619742e-01,8.57742404325334e-03,2.07840879096809e+02,sinkhorn_cellsim
1.562959e-01,281,4.39198641594934e-01,8.72086315456404e-03,2.14931954747910e+02,sinkhorn_cellsim
1.674267e-01,301,4.22555177761648e-01,9.42822369551940e-03,2.21763395460717e+02,sinkhorn_cellsim
1.785453e-01,321,3.98074544424667e-01,1.02832612623795e-02,2.27930939297232e+02,sinkhorn_cellsim
1.896606e-01,341,3.85458138594077e-01,1.07210233216454e-02,2.33657391199961e+02,sinkhorn_cellsim
2.007856e-01,361,3.72586262114620e-01,1.11477762767910e-02,2.39096009355250e+02,sinkhorn_cellsim
2.119146e-01,381,3.55059885036802e-01,1.17148882941506e-02,2.44212914605599e+02,sinkhorn_cellsim
2.230474e-01,401,3.42073015308390e-01,1.21799718449357e-02,2.49013693890086e+02,sinkhorn_cellsim
2.341788e-01,421,3.27133336462850e-01,1.26593988003633e-02,2.53538859169554e+02,sinkhorn_cellsim
2.453042e-01,441,3.13064238272458e-01,1.32926639667056e-02,2.57698882209422e+02,sinkhorn_cellsim
2.564310e-01,461,3.01105409811936e-01,1.36375502360273e-02,2.61582544220015e+02,sinkhorn_cellsim
2.675656e-01,481,2.91023243625564e-01,1.38953534260929e-02,2.65307062411453e+02,sinkhorn_cellsim
2.786901e-01,501,2.84848371794384e-01,1.40318164180200e-02,2.68925448345207e+02,sinkhorn_cellsim
2.898309e-01,521,2.74061997188066e-01,1.45714138599057e-02,2.72407726006535e+02,sinkhorn_cellsim
