time(s),iter,infeas,ot_objective,eta,solver
2.915438e+00,260,1.65856031342831e-05,4.52464168349789e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
4.274924e+00,380,1.46752384299338e-05,4.45625604466510e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
5.412177e+00,480,1.25888745954859e-05,4.39617756919393e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
6.994024e+00,620,1.19516516688995e-05,4.34342551815137e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
8.353695e+00,740,1.14063487735771e-05,4.29712655803540e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
9.935820e+00,880,1.54039515606198e-05,4.25649823724897e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.129578e+01,1000,1.66309324902259e-05,4.22085095308635e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.310036e+01,1160,1.42245001010826e-05,4.18957164239220e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.468262e+01,1300,1.55367145614199e-05,4.16211746001476e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.670978e+01,1480,1.38346889842658e-05,4.13801514113837e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.851466e+01,1640,1.53367194436287e-05,4.11684491993760e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
2.076421e+01,1840,1.40480454058363e-05,4.09824350516067e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
2.279152e+01,2020,1.57441428408388e-05,4.08188878449279e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
2.526357e+01,2240,1.47261362595538e-05,4.06750388380637e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.751340e+01,2440,1.65778351858001e-05,4.05484254320895e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
3.020806e+01,2680,1.57463187674820e-05,4.04369439782421e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
3.290284e+01,2920,1.44234453185191e-05,4.03387208255821e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
3.582040e+01,3180,1.65031377356909e-05,4.02521244985338e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
3.873799e+01,3440,1.62468869778871e-05,4.01757489931005e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
4.210046e+01,3740,1.48699344503118e-05,4.01083495076298e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
4.546322e+01,4040,1.48984311832552e-05,4.00488306820176e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
4.904821e+01,4360,1.63504938916095e-05,3.99962428896171e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
5.285581e+01,4700,1.46031258783437e-05,3.99497675292396e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
5.688569e+01,5060,1.54451975593582e-05,3.99086564783055e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
6.113848e+01,5440,1.45930708236064e-05,3.98722848813179e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
6.561382e+01,5840,1.52471844459807e-05,3.98400771327018e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
7.031181e+01,6260,1.49518523832090e-05,3.98115487313500e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
7.523268e+01,6700,1.56042418423584e-05,3.97862529614140e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
8.037603e+01,7160,1.56548946573133e-05,3.97638128411562e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
8.574190e+01,7640,1.63344143373775e-05,3.97438804141242e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
9.133048e+01,8140,1.66221261176200e-05,3.97261630916589e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
9.736415e+01,8680,1.57517911379326e-05,3.97103970064159e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
1.036202e+02,9240,1.60449167862364e-05,3.96963462420421e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
1.103216e+02,9840,1.56119412600657e-05,3.96838141274321e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
1.172457e+02,10460,1.59749455985556e-05,3.96726207401265e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
1.246147e+02,11120,1.58247753778202e-05,3.96626168748458e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
1.322069e+02,11800,1.62657281263852e-05,3.96536654088470e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
1.402441e+02,12520,1.63048791557935e-05,3.96456533174097e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
1.487268e+02,13280,1.56938473509844e-05,3.96384796327090e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
1.576544e+02,14080,1.57646853779685e-05,3.96320492312306e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
1.668047e+02,14900,1.65368414005710e-05,3.96262821814099e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
1.766246e+02,15780,1.58594826061254e-05,3.96211159712835e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
1.866708e+02,16680,1.66427602842252e-05,3.96164745190754e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
1.973953e+02,17640,1.64107604073118e-05,3.96123118087751e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
2.085819e+02,18640,1.64305324967488e-05,3.96085697011803e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
2.204650e+02,19700,1.64774024707418e-05,3.96052048095767e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
2.330278e+02,20820,1.60142203196834e-05,3.96021765630029e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
2.462830e+02,22000,1.62417553693221e-05,3.95994439929756e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
2.602386e+02,23240,1.61764355144824e-05,3.95969782068584e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
2.748947e+02,24540,1.65498326517589e-05,3.95947480321393e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
2.904852e+02,25920,1.61013263180726e-05,3.95927347459405e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
3.067891e+02,27360,1.65415283648365e-05,3.95909094497748e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
3.240405e+02,28880,1.64524311509436e-05,3.95892608977918e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
3.422244e+02,30480,1.64387963983547e-05,3.95877698960425e-02,6.59706981778719e-04,annealed_sinkhorn_cellsim
3.613487e+02,32160,1.65890544046422e-05,3.95864226569073e-02,6.26721632689783e-04,annealed_sinkhorn_cellsim
3.816345e+02,33940,1.63572238702514e-05,3.95852086905332e-02,5.95385551055294e-04,annealed_sinkhorn_cellsim
4.030834e+02,35820,1.62518693626328e-05,3.95841144743803e-02,5.65616273502529e-04,annealed_sinkhorn_cellsim
4.256920e+02,37800,1.62993664570488e-05,3.95831286141330e-02,5.37335459827403e-04,annealed_sinkhorn_cellsim
4.494563e+02,39880,1.64256490382605e-05,3.95822411845276e-02,5.10468686836033e-04,annealed_sinkhorn_cellsim
4.743768e+02,42060,1.66165301509463e-05,3.95814418818113e-02,4.84945252494231e-04,annealed_sinkhorn_cellsim
5.006803e+02,44360,1.65370390461872e-05,3.95807228985192e-02,4.60697989869519e-04,annealed_sinkhorn_cellsim
5.283638e+02,46780,1.65027465692778e-05,3.95800741579524e-02,4.37663090376043e-04,annealed_sinkhorn_cellsim
5.574242e+02,49320,1.65319572784248e-05,3.95794876768008e-02,4.15779935857241e-04,annealed_sinkhorn_cellsim
5.878635e+02,51980,1.65517634349506e-05,3.95789568256261e-02,3.94990939064379e-04,annealed_sinkhorn_cellsim
6.196761e+02,54760,1.66011967571017e-05,3.95784758342275e-02,3.75241392111160e-04,annealed_sinkhorn_cellsim
6.530900e+02,57680,1.64377362205563e-05,3.95780407083549e-02,3.56479322505602e-04,annealed_sinkhorn_cellsim
6.878800e+02,60720,1.65115687920988e-05,3.95776454733160e-02,3.38655356380322e-04,annealed_sinkhorn_cellsim
7.242760e+02,63900,1.65026079349940e-05,3.95772877877753e-02,3.21722588561306e-04,annealed_sinkhorn_cellsim
7.622810e+02,67220,1.64996919366104e-05,3.95769641974682e-02,3.05636459133241e-04,annealed_sinkhorn_cellsim
8.018789e+02,70680,1.66340080890166e-05,3.95766713201283e-02,2.90354636176578e-04,annealed_sinkhorn_cellsim
8.433111e+02,74300,1.66368330977399e-05,3.95764077477021e-02,2.75836904367750e-04,annealed_sinkhorn_cellsim
8.868029e+02,78100,1.65315464146679e-05,3.95761710493744e-02,2.62045059149362e-04,annealed_sinkhorn_cellsim
9.323559e+02,82080,1.65156434953024e-05,3.95759576920784e-02,2.48942806191894e-04,annealed_sinkhorn_cellsim
9.799736e+02,86240,1.66033056607779e-05,3.95757647082643e-02,2.36495665882299e-04,annealed_sinkhorn_cellsim
1.029885e+03,90600,1.65851219137148e-05,3.95755909933721e-02,2.24670882588184e-04,annealed_sinkhorn_cellsim
1.082084e+03,95160,1.66275456492582e-05,3.95754339385675e-02,2.13437338458775e-04,annealed_sinkhorn_cellsim
1.136803e+03,99940,1.66089526246719e-05,3.95752925678301e-02,2.02765471535836e-04,annealed_sinkhorn_cellsim
1.194275e+03,104960,1.65151243158891e-05,3.95751657064177e-02,1.92627197959044e-04,annealed_sinkhorn_cellsim
1.254273e+03,110200,1.66577291488041e-05,3.95750506334649e-02,1.82995838061092e-04,annealed_sinkhorn_cellsim
1.317254e+03,115700,1.66404295962947e-05,3.95749483859420e-02,1.73846046158038e-04,annealed_sinkhorn_cellsim
1.383214e+03,121460,1.66558190390889e-05,3.95748570010471e-02,1.65153743850136e-04,annealed_sinkhorn_cellsim
1.452626e+03,127520,1.65327684970497e-05,3.95747758858001e-02,1.56896056657629e-04,annealed_sinkhorn_cellsim
1.525249e+03,133860,1.65777384574229e-05,3.95747022892082e-02,1.49051253824747e-04,annealed_sinkhorn_cellsim
1.601546e+03,140520,1.65822911618707e-05,3.95746360279630e-02,1.41598691133510e-04,annealed_sinkhorn_cellsim
1.681755e+03,147520,1.65636041642490e-05,3.95745764498620e-02,1.34518756576835e-04,annealed_sinkhorn_cellsim
1.766331e+03,154900,1.65986736634729e-05,3.95745226498808e-02,1.27792818747993e-04,annealed_sinkhorn_cellsim
1.855734e+03,162700,1.65891171009813e-05,3.95744740182727e-02,1.21403177810593e-04,annealed_sinkhorn_cellsim
1.950431e+03,170960,1.65737555177236e-05,3.95744296167838e-02,1.15333018920064e-04,annealed_sinkhorn_cellsim
2.050660e+03,179700,1.66067279638268e-05,3.95743888934538e-02,1.09566367974060e-04,annealed_sinkhorn_cellsim
2.156872e+03,188960,1.66373598920269e-05,3.95743518862606e-02,1.04088049575357e-04,annealed_sinkhorn_cellsim
2.246123e+03,196740,1.66111888205722e-05,3.95743339760738e-02,1.00000000000000e-04,annealed_sinkhorn_cellsim
c_index=0.0,Sw=0.03957433397607383,Smin=0.03957433397607383,Smax=0.03957433397607383,Nw=66,pairs=190
